,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label
11,1.39576974336626E+018,Fri May 21 15:53:33 +0000 2021,1.39576974336626E+018,1.39576974336626E+018,එදත් සුපුරුදු විදිහටම ඔය දුම්රිය ලං වෙනවාත් එක්කම පා පුවරුවේ හිටිය කොල්ලො තුන් දෙනෙක් පහළට බහිනවා දැක්ක.... එ එක කොල්ලෙක් කිසිම හේතුවක් නැතුව එක පාරටම මාගෙ උරහිසට හයියෙන් පයින් පාරක් එල්ල කරා... මගේ වාසනාවට මම වැටෙන් අනිත් පැත්තට වැටෙන්නේ නැතුව බේරුනා..,False,"[0, 253]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39576974075321E+018,1.39576974075321E+018,1.04916037526492E+018,1.04916037526492E+018,ThivankaEk,1.04916037526492E+018,1.04916037526492E+018,,,,,False,0,3,1,0,1.39576974075321E+018,1.39576974075321E+018,False,False,si,,"{'id': 1395769740753207302, 'id_str': '1395769740753207302'}",,,,,,,,0
12,1.39520730708079E+018,Thu May 20 02:38:38 +0000 2021,1.39520730708079E+018,1.39520730708079E+018,@thejanwic @ItsMeKande එකයිනෙ බිව්වෙ..,False,"[23, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thejanwic', 'name': 'Thejan ✨️', 'id': 1332258629412552709, 'id_str': '1332258629412552709', 'indices': [0, 10]}, {'screen_name': 'ItsMeKande', 'name': 'Darshana', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [11, 22]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39519692380029E+018,1.39519692380029E+018,1.33225862941255E+018,1.33225862941255E+018,thejanwic,9.57971739522171E+017,9.57971739522171E+017,,,,,False,0,1,1,0,1.39504705286685E+018,1.39504705286685E+018,False,False,si,,,,,,,,,,0
13,1.39392636161868E+018,Sun May 16 13:48:37 +0000 2021,1.39392636161868E+018,1.39392636161868E+018,හෙට වැඩ කියලා මතක් වෙද්දීයි බෝඩිම වහල නිසා හැමදාම ගෙදර ඇවිත් යන්න වෙන නිසයි පපුව හෝස් ගාලා යනවා බොක්ක.. 🙂,False,"[0, 105]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,720141928,720141928,,,,,False,0,6,0,0,1.39392636161868E+018,1.39392636161868E+018,False,False,si,,,,,,,,,,0
14,1.39576974563118E+018,Fri May 21 15:53:34 +0000 2021,1.39576974563118E+018,1.39576974563118E+018,"එදා අපේ යාළුවෝ අතර සිටිය එක යාලුවෙක් (ඉන්දික ගිනිගෙ) මේ දුම්රිය පස්සෙන් ගිහින් නුවර දුම්රිය පොළෙන් එළියට එන මේ කොල්ලන් අල්ලා ගමු කියලා අදහස් කරත්... එ අදහස අතාරින්න වුණා ක්ලාස් පටන් ළඟ නිසා... උරහිස් ඉදිමුමත්, කමිසේ ලස්සනට පා සටහනත් එක්ක ගෙදර ගිය.... 😁",False,"[0, 252]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39576974336626E+018,1.39576974336626E+018,1.04916037526492E+018,1.04916037526492E+018,ThivankaEk,1.04916037526492E+018,1.04916037526492E+018,,,,,False,0,3,0,0,1.39576974075321E+018,1.39576974075321E+018,False,False,si,,"{'id': 1395769740753207302, 'id_str': '1395769740753207302'}",,,,,,,,0
15,1.39542116666418E+018,Thu May 20 16:48:26 +0000 2021,1.39542116666418E+018,1.39542116666418E+018,@Induweerasingh1 පිස්සුද ඉන්දූ අනිත් බත් කන්නවත් පුලුවන්ද 😒 සුදු බත් 🖤,False,"[17, 70]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Induweerasingh1', 'name': 'INDU', 'id': 973446701653487616, 'id_str': '973446701653487616', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39523978979689E+018,1.39523978979689E+018,9.73446701653488E+017,9.73446701653488E+017,Induweerasingh1,1.12943111171983E+018,1.12943111171983E+018,,,,,False,0,2,1,0,1.39523978979689E+018,1.39523978979689E+018,False,False,si,,,,,,,,,,0
16,1.39535245908675E+018,Thu May 20 12:15:25 +0000 2021,1.39535245908675E+018,1.39535245908675E+018,@ManamperiRandil ගෙදර තමයි හිටියේ...තාමත් මිටින් එකක්..😭,False,"[17, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ManamperiRandil', 'name': 'රංදිල් ගයාෂාන්', 'id': 1249183486428303360, 'id_str': '1249183486428303360', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39534918018953E+018,1.39534918018953E+018,1.2491834864283E+018,1.2491834864283E+018,ManamperiRandil,1047931890,1047931890,,,,,False,0,1,0,0,1.39534739607102E+018,1.39534739607102E+018,False,False,si,,,,,,,,,,0
17,1.3949850695473E+018,Wed May 19 11:55:32 +0000 2021,1.3949850695473E+018,1.3949850695473E+018,@DpHarischandra ඉතින් ඔයාගේ ගෙදර අයව අරන් යන්න තිබ්බානේ අනේ. එතකොට මුළු පවුලම එහෙ නේ.,False,"[16, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DpHarischandra', 'name': 'Mr. හරිස්®™ #2021 🇱🇰 ☸️⚓📸💻', 'id': 3269683976, 'id_str': '3269683976', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39498467700233E+018,1.39498467700233E+018,3269683976,3269683976,DpHarischandra,8.79621963618144E+017,8.79621963618144E+017,,,,,False,0,1,1,0,1.39497624784805E+018,1.39497624784805E+018,False,False,si,,,,,,,,,,0
18,1.39453220830036E+018,Tue May 18 05:56:02 +0000 2021,1.39453220830036E+018,1.39453220830036E+018,ඔව් ඉතින් වවුලගේ ගෙදර ගියාම එල්ලිලා ඉන්න වෙනවනේ 😂,False,"[0, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1725841574,1725841574,,,,,False,1,10,0,0,1.39453220830036E+018,1.39453220830036E+018,False,False,si,,,,,,,,,,0
19,1.39324557169605E+018,Fri May 14 16:43:24 +0000 2021,1.39324557169605E+018,1.39324557169605E+018,@EChamara1 නැ බන් ගෙදර බත්හට්ටිය කලුයි...වැදිරියෝ දැකුම්කලුයි...😌🐒,False,"[11, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EChamara1', 'name': '🖤⏩☸️Mr අට පට්ටමා,☸️⏪🖤', 'id': 918790223840063488, 'id_str': '918790223840063488', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39324322692078E+018,1.39324322692078E+018,9.18790223840064E+017,9.18790223840064E+017,EChamara1,2710529259,2710529259,,,,,False,0,1,0,0,1.39323101216804E+018,1.39323101216804E+018,False,False,si,,,,,,,,,,0
20,1.39593134328076E+018,Sat May 22 02:35:42 +0000 2021,1.39593134328076E+018,1.39593134328076E+018,දිනක් තුළ වාර්තාවූ වැඩිම කොවිඩ් ආසාදිත මරණ සංඛ්‍යාව (44) ඊයේ දිනයට වාර්තා වී ඇත. මෙරට සමස්ත මරණ සංඛ්‍යාව 1132ක් දක්වා ඉහළට #lka #SriLanka #COVID19LK #COVID19SL https://t.co/EXA1V4Hipe,False,"[0, 159]","{'hashtags': [{'text': 'lka', 'indices': [123, 127]}, {'text': 'SriLanka', 'indices': [128, 137]}, {'text': 'COVID19LK', 'indices': [138, 148]}, {'text': 'COVID19SL', 'indices': [149, 159]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1395931336896958466, 'id_str': '1395931336896958466', 'indices': [160, 183], 'media_url': 'http://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'url': 'https://t.co/EXA1V4Hipe', 'display_url': 'pic.twitter.com/EXA1V4Hipe', 'expanded_url': 'https://twitter.com/22Dinuk/status/1395931343280762885/photo/1', 'type': 'photo', 'original_info': {'width': 714, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 624, 'h': 400, 'w': 714}, {'x': 0, 'y': 310, 'h': 714, 'w': 714}, {'x': 0, 'y': 210, 'h': 814, 'w': 714}, {'x': 0, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 714}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 714, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 474, 'h': 680, 'resize': 'fit'}, 'large': {'w': 714, 'h': 1024, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'orig': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'small': {'faces': [{'x': 40, 'y': 373, 'h': 35, 'w': 35}]}, 'large': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.5673541705472E+017,9.5673541705472E+017,,,,,False,17,36,0,9,1.39593134328076E+018,1.39593134328076E+018,False,False,si,,,"{'media': [{'id': 1395931336896958466, 'id_str': '1395931336896958466', 'indices': [160, 183], 'media_url': 'http://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'url': 'https://t.co/EXA1V4Hipe', 'display_url': 'pic.twitter.com/EXA1V4Hipe', 'expanded_url': 'https://twitter.com/22Dinuk/status/1395931343280762885/photo/1', 'type': 'photo', 'original_info': {'width': 714, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 624, 'h': 400, 'w': 714}, {'x': 0, 'y': 310, 'h': 714, 'w': 714}, {'x': 0, 'y': 210, 'h': 814, 'w': 714}, {'x': 0, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 714}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 714, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 474, 'h': 680, 'resize': 'fit'}, 'large': {'w': 714, 'h': 1024, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'orig': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'small': {'faces': [{'x': 40, 'y': 373, 'h': 35, 'w': 35}]}, 'large': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}}, 'media_key': '3_1395931336896958466', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 99.74}, {'rgb': {'red': 145, 'green': 145, 'blue': 145}, 'percentage': 0.18}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,0
21,1.39356283124976E+018,Sat May 15 13:44:04 +0000 2021,1.39356283124976E+018,1.39356283124976E+018,හමිමෝ ගෙදර අයගේ ජාතික කියමන😂🔫,False,"[0, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.19604584040358E+018,1.19604584040358E+018,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,0,2,0,0,1.39356283124976E+018,1.39356283124976E+018,False,False,si,,,,,,1.39355171324885E+018,1.39355171324885E+018,"{'url': 'https://t.co/XUeCIWBYNI', 'expanded': 'https://twitter.com/AmithMalinga/status/1393551713248845828', 'display': 'twitter.com/AmithMalinga/s…'}",,0
23,1.39411391006883E+018,Mon May 17 02:13:52 +0000 2021,1.39411391006883E+018,1.39411391006883E+018,"ඊයෙ රෑ අපේ ගෙදර වත්තෙ බෝම්බයක් තිබ්බා පොළව යට.. 
.
.
.
.
.
.
.
.
.
.
.
.

හීනෙන් දැක්කෙ ☹️",False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.359138375157E+018,1.359138375157E+018,,,,,False,1,38,6,0,1.39411391006883E+018,1.39411391006883E+018,False,False,si,,,,,,,,,,0
24,1.39457959514849E+018,Tue May 18 09:04:20 +0000 2021,1.39457959514849E+018,1.39457959514849E+018,මතක නම් කියමු බලන්න... #VictoryDaySL https://t.co/Lu1qCiD2iy,False,"[0, 36]","{'hashtags': [{'text': 'VictoryDaySL', 'indices': [23, 36]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1394579589742006276, 'id_str': '1394579589742006276', 'indices': [37, 60], 'media_url': 'http://pbs.twimg.com/media/E1qKv4GVEAQjhKe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1qKv4GVEAQjhKe.jpg', 'url': 'https://t.co/Lu1qCiD2iy', 'display_url': 'pic.twitter.com/Lu1qCiD2iy', 'expanded_url': 'https://twitter.com/DulithK/status/1394579595148492804/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 413, 'focus_rects': [{'x': 6, 'y': 0, 'h': 413, 'w': 738}, {'x': 169, 'y': 0, 'h': 413, 'w': 413}, {'x': 194, 'y': 0, 'h': 413, 'w': 362}, {'x': 272, 'y': 0, 'h': 413, 'w': 207}, {'x': 0, 'y': 0, 'h': 413, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 374, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 413, 'resize': 'fit'}, 'large': {'w': 750, 'h': 413, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,55178704,55178704,,,,,False,4,32,10,3,1.39457959514849E+018,1.39457959514849E+018,False,False,si,,,"{'media': [{'id': 1394579589742006276, 'id_str': '1394579589742006276', 'indices': [37, 60], 'media_url': 'http://pbs.twimg.com/media/E1qKv4GVEAQjhKe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1qKv4GVEAQjhKe.jpg', 'url': 'https://t.co/Lu1qCiD2iy', 'display_url': 'pic.twitter.com/Lu1qCiD2iy', 'expanded_url': 'https://twitter.com/DulithK/status/1394579595148492804/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 413, 'focus_rects': [{'x': 6, 'y': 0, 'h': 413, 'w': 738}, {'x': 169, 'y': 0, 'h': 413, 'w': 413}, {'x': 194, 'y': 0, 'h': 413, 'w': 362}, {'x': 272, 'y': 0, 'h': 413, 'w': 207}, {'x': 0, 'y': 0, 'h': 413, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 374, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 413, 'resize': 'fit'}, 'large': {'w': 750, 'h': 413, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1394579589742006276', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 127, 'green': 142, 'blue': 161}, 'percentage': 100.0}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,0
