,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card,conversation_control,limited_actions,label
64,1.39131315169869E+018,Sun May 09 08:44:39 +0000 2021,1.39131315169869E+018,1.39131315169869E+018,මෙච්චර දියුණු ගෙම්බා 🥲🥲🥲 https://t.co/hrxeK2VuF1,False,"[0, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1391313143272333312, 'id_str': '1391313143272333312', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/E07v7qwUYAApJN9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E07v7qwUYAApJN9.jpg', 'url': 'https://t.co/hrxeK2VuF1', 'display_url': 'pic.twitter.com/hrxeK2VuF1', 'expanded_url': 'https://twitter.com/unknown_lankan/status/1391313151698685954/photo/1', 'type': 'photo', 'original_info': {'width': 1169, 'height': 1169, 'focus_rects': [{'x': 0, 'y': 0, 'h': 655, 'w': 1169}, {'x': 0, 'y': 0, 'h': 1169, 'w': 1169}, {'x': 72, 'y': 0, 'h': 1169, 'w': 1025}, {'x': 292, 'y': 0, 'h': 1169, 'w': 585}, {'x': 0, 'y': 0, 'h': 1169, 'w': 1169}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1169, 'h': 1169, 'resize': 'fit'}, 'large': {'w': 1169, 'h': 1169, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 511, 'y': 497, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 511, 'y': 497, 'h': 41, 'w': 41}]}, 'small': {'faces': [{'x': 297, 'y': 289, 'h': 23, 'w': 23}]}, 'orig': {'faces': [{'x': 511, 'y': 497, 'h': 41, 'w': 41}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3591912206,3591912206,,,,,False,0,28,2,0,1.39131315169869E+018,1.39131315169869E+018,False,False,si,,"{'media': [{'id': 1391313143272333312, 'id_str': '1391313143272333312', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/E07v7qwUYAApJN9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E07v7qwUYAApJN9.jpg', 'url': 'https://t.co/hrxeK2VuF1', 'display_url': 'pic.twitter.com/hrxeK2VuF1', 'expanded_url': 'https://twitter.com/unknown_lankan/status/1391313151698685954/photo/1', 'type': 'photo', 'original_info': {'width': 1169, 'height': 1169, 'focus_rects': [{'x': 0, 'y': 0, 'h': 655, 'w': 1169}, {'x': 0, 'y': 0, 'h': 1169, 'w': 1169}, {'x': 72, 'y': 0, 'h': 1169, 'w': 1025}, {'x': 292, 'y': 0, 'h': 1169, 'w': 585}, {'x': 0, 'y': 0, 'h': 1169, 'w': 1169}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1169, 'h': 1169, 'resize': 'fit'}, 'large': {'w': 1169, 'h': 1169, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 511, 'y': 497, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 511, 'y': 497, 'h': 41, 'w': 41}]}, 'small': {'faces': [{'x': 297, 'y': 289, 'h': 23, 'w': 23}]}, 'orig': {'faces': [{'x': 511, 'y': 497, 'h': 41, 'w': 41}]}}, 'media_key': '3_1391313143272333312', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 85.97}, {'rgb': {'red': 121, 'green': 209, 'blue': 63}, 'percentage': 8.87}, {'rgb': {'red': 174, 'green': 213, 'blue': 148}, 'percentage': 2.37}, {'rgb': {'red': 2, 'green': 2, 'blue': 2}, 'percentage': 1.1}, {'rgb': {'red': 75, 'green': 127, 'blue': 41}, 'percentage': 0.73}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,0
65,1.35367677979859E+018,Mon Jan 25 12:11:09 +0000 2021,1.35367677979859E+018,1.35367677979859E+018,@indika27 පෙති නොගහ ටිකක් ගනකමට හිටින්න කූරු වගේ කපාගෙ ඒවා හොඳට වේලලා සීනි උනුකරල දාලගත්තමත් නියමයි,False,"[10, 99]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.35359916809529E+018,1.35359916809529E+018,150624162,150624162,indika27,799677397,799677397,,,,,False,0,3,0,0,1.35359916809529E+018,1.35359916809529E+018,False,False,si,,,,,,,,,,,,0
66,1.32072734564952E+018,Mon Oct 26 14:01:51 +0000 2020,1.32072734564952E+018,1.32072734564952E+018,@sara_sach නියමයි.,False,"[11, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sara_sach', 'name': 'සාරා', 'id': 1099874676, 'id_str': '1099874676', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.32066248211389E+018,1.32066248211389E+018,1099874676,1099874676,sara_sach,352874721,352874721,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,0,0,1.32053889518912E+018,1.32053889518912E+018,False,False,si,,,,,,,,,,,,0
67,1.33854357113835E+018,Mon Dec 14 17:57:10 +0000 2020,1.33854357113835E+018,1.33854357113835E+018,"ජය පැරදුම දරා ගන්න හිතට ශක්තිය💪🏻
අපි දන්නවා ඔය හැමටම තියන විත්තිය🧠
අපේ කොල්ලො නියමයි 
ලෝකේ නමක් තැබුවයි 🌍 

මේ උපහාරය ඒ විරුවන්ටයි...👉🏻

#LPL #Vikings 

Hard luck boys much better next time 💛 https://t.co/9ykmmBQcGC",False,"[0, 191]","{'hashtags': [{'text': 'LPL', 'indices': [137, 141]}, {'text': 'Vikings', 'indices': [142, 150]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338543559796899840, 'id_str': '1338543559796899840', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EpN2RpYUwAAplpW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpN2RpYUwAAplpW.jpg', 'url': 'https://t.co/9ykmmBQcGC', 'display_url': 'pic.twitter.com/9ykmmBQcGC', 'expanded_url': 'https://twitter.com/Dil_sk10/status/1338543571138347010/photo/1', 'type': 'photo', 'original_info': {'width': 570, 'height': 330, 'focus_rects': [{'x': 0, 'y': 0, 'h': 319, 'w': 570}, {'x': 0, 'y': 0, 'h': 330, 'w': 330}, {'x': 0, 'y': 0, 'h': 330, 'w': 289}, {'x': 46, 'y': 0, 'h': 330, 'w': 165}, {'x': 0, 'y': 0, 'h': 330, 'w': 570}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 570, 'h': 330, 'resize': 'fit'}, 'medium': {'w': 570, 'h': 330, 'resize': 'fit'}, 'large': {'w': 570, 'h': 330, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}, 'small': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}, 'medium': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}, 'large': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3243958440,3243958440,,,,,False,0,12,1,0,1.33854357113835E+018,1.33854357113835E+018,False,False,si,,"{'media': [{'id': 1338543559796899840, 'id_str': '1338543559796899840', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EpN2RpYUwAAplpW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpN2RpYUwAAplpW.jpg', 'url': 'https://t.co/9ykmmBQcGC', 'display_url': 'pic.twitter.com/9ykmmBQcGC', 'expanded_url': 'https://twitter.com/Dil_sk10/status/1338543571138347010/photo/1', 'type': 'photo', 'original_info': {'width': 570, 'height': 330, 'focus_rects': [{'x': 0, 'y': 0, 'h': 319, 'w': 570}, {'x': 0, 'y': 0, 'h': 330, 'w': 330}, {'x': 0, 'y': 0, 'h': 330, 'w': 289}, {'x': 46, 'y': 0, 'h': 330, 'w': 165}, {'x': 0, 'y': 0, 'h': 330, 'w': 570}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 570, 'h': 330, 'resize': 'fit'}, 'medium': {'w': 570, 'h': 330, 'resize': 'fit'}, 'large': {'w': 570, 'h': 330, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}, 'small': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}, 'medium': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}, 'large': {'faces': [{'x': 62, 'y': 203, 'h': 49, 'w': 49}]}}, 'media_key': '3_1338543559796899840', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 56, 'green': 58, 'blue': 50}, 'percentage': 50.42}, {'rgb': {'red': 82, 'green': 96, 'blue': 47}, 'percentage': 14.8}, {'rgb': {'red': 134, 'green': 103, 'blue': 62}, 'percentage': 9.8}, {'rgb': {'red': 122, 'green': 58, 'blue': 55}, 'percentage': 7.59}, {'rgb': {'red': 215, 'green': 219, 'blue': 210}, 'percentage': 4.15}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,0
68,1.34746023891664E+018,Fri Jan 08 08:28:50 +0000 2021,1.34746023891664E+018,1.34746023891664E+018,@ChalakaJagath නියමයි මල්ලි එච්චරයි 👍👍👍,False,"[15, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChalakaJagath', 'name': 'අතිගරු ශ්\u200dරීමත් මම මචං 🇱🇰 ☸️🌞🌞🌞🌞🌞', 'id': 1269561318547300352, 'id_str': '1269561318547300352', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34740084110844E+018,1.34740084110844E+018,1.2695613185473E+018,1.2695613185473E+018,ChalakaJagath,1.16403103770325E+018,1.16403103770325E+018,,,,,False,0,2,1,0,1.34740084110844E+018,1.34740084110844E+018,False,False,si,,,,,,,,,,,,0
70,1.37534501211692E+018,Fri Mar 26 07:12:58 +0000 2021,1.37534501211692E+018,1.37534501211692E+018,@Sakun_SD @milzybud ඒක ඇත්ත... ලක්මාල් එහෙම නියමෙට බෝල් කරා legth was so precise!   ඒත් දිමුත් හැමදාම වගේ ඇල්මැරුණු attack එකක් කරේ... එයාගෙ mindset එක තියෙන්නෙ defensive mode එකේ...,False,"[20, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sakun_SD', 'name': 'Sakun', 'id': 2884719553, 'id_str': '2884719553', 'indices': [0, 9]}, {'screen_name': 'milzybud', 'name': 'Milani B. 🇱🇰', 'id': 192037491, 'id_str': '192037491', 'indices': [10, 19]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.37527477233493E+018,1.37527477233493E+018,2884719553,2884719553,Sakun_SD,55178704,55178704,,,,,False,0,3,1,0,1.37527477233493E+018,1.37527477233493E+018,False,False,si,,,,,,,,,,,,0
71,1.39166038900011E+018,Mon May 10 07:44:27 +0000 2021,1.39166038900011E+018,1.39166038900011E+018,වැස්සොත් නම් නියමයි 😍,False,"[0, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.37726510065073E+018,1.37726510065073E+018,,,,,True,1,24,6,0,1.39166038900011E+018,1.39166038900011E+018,False,False,si,,,,,1.39165839529642E+018,1.39165839529642E+018,"{'url': 'https://t.co/InxHK7U3aE', 'expanded': 'https://twitter.com/nipuna__d/status/1391658395296419842', 'display': 'twitter.com/nipuna__d/stat…'}",,,,,0
72,1.38832935190981E+018,Sat May 01 03:08:06 +0000 2021,1.38832935190981E+018,1.38832935190981E+018,@Leo_Kyril නියමයි 🔥,False,"[11, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Leo_Kyril', 'name': 'පොඩි බර්ටි👀', 'id': 1123511272652398593, 'id_str': '1123511272652398593', 'indices': [0, 10]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.38830335174647E+018,1.38830335174647E+018,1.1235112726524E+018,1.1235112726524E+018,Leo_Kyril,1.15585000176922E+018,1.15585000176922E+018,,,,,False,0,2,1,0,1.38830335174647E+018,1.38830335174647E+018,False,False,si,,,,,,,,,,,,0
73,1.39172692550531E+018,Mon May 10 12:08:50 +0000 2021,1.39172692550531E+018,1.39172692550531E+018,@SuuTikka 😊 පිං ඕනී නෑ අයියා. මම කැමති මහන්සි වෙලා ගොඩ ගියපු අයට උදව් කරන්න. 🙈,False,"[10, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SuuTikka', 'name': 'Suraj Dhillon⚡', 'id': 2503150696, 'id_str': '2503150696', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39172192932996E+018,1.39172192932996E+018,2503150696,2503150696,SuuTikka,1.0865090174662E+018,1.0865090174662E+018,,,,,False,1,3,2,0,1.39171529460793E+018,1.39171529460793E+018,False,False,si,,,,,,,,,,,,0
74,1.36801035618714E+018,Sat Mar 06 01:27:39 +0000 2021,1.36801035618714E+018,1.36801035618714E+018,"නිදි මරලා බැලුවට පාඩු නැහැ අද නං. ❤️❤️

නියමයි කොල්ලනේ, ඔහොම යං ඔහොම යං 👏🏻👏🏻👏🏻👏🏻👏🏻
#SLvsWI 
#T20Cricket https://t.co/A7lHIL2IS2",False,"[0, 103]","{'hashtags': [{'text': 'SLvsWI', 'indices': [83, 90]}, {'text': 'T20Cricket', 'indices': [92, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1368010348389863424, 'id_str': '1368010348389863424', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/EvwmKfDWEAA7YDr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvwmKfDWEAA7YDr.jpg', 'url': 'https://t.co/A7lHIL2IS2', 'display_url': 'pic.twitter.com/A7lHIL2IS2', 'expanded_url': 'https://twitter.com/SarfanAkram/status/1368010356187136001/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 0, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,8.38025384599908E+017,8.38025384599908E+017,,,,,False,0,7,1,0,1.36801035618714E+018,1.36801035618714E+018,False,False,si,,"{'media': [{'id': 1368010348389863424, 'id_str': '1368010348389863424', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/EvwmKfDWEAA7YDr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvwmKfDWEAA7YDr.jpg', 'url': 'https://t.co/A7lHIL2IS2', 'display_url': 'pic.twitter.com/A7lHIL2IS2', 'expanded_url': 'https://twitter.com/SarfanAkram/status/1368010356187136001/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 0, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1368010348389863424', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 37, 'green': 41, 'blue': 51}, 'percentage': 35.33}, {'rgb': {'red': 223, 'green': 3, 'blue': 65}, 'percentage': 21.72}, {'rgb': {'red': 233, 'green': 229, 'blue': 12}, 'percentage': 16.76}, {'rgb': {'red': 2, 'green': 29, 'blue': 215}, 'percentage': 7.8}, {'rgb': {'red': 231, 'green': 173, 'blue': 26}, 'percentage': 2.56}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,0
75,1.39012527024227E+018,Thu May 06 02:04:26 +0000 2021,1.39012527024227E+018,1.39012527024227E+018,@optimuspnj නියමයි නේ ... 👍,False,"[12, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'optimuspnj', 'name': 'Prabhash Jayaweera', 'id': 178606641, 'id_str': '178606641', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38981881589087E+018,1.38981881589087E+018,178606641,178606641,optimuspnj,60830514,60830514,,,,,False,0,2,1,0,1.38981880812721E+018,1.38981880812721E+018,False,False,si,,,,,,,,,,,,0
76,1.37365431190581E+018,Sun Mar 21 15:14:43 +0000 2021,1.37365431190581E+018,1.37365431190581E+018,මහරුෆ් නියමයි කොල්ලෝ❤️,False,"[0, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3089536357,3089536357,,,,,False,0,6,0,0,1.37365431190581E+018,1.37365431190581E+018,False,False,si,,,,,,,,,,,,0
77,1.34741713171388E+018,Fri Jan 08 05:37:32 +0000 2021,1.34741713171388E+018,1.34741713171388E+018,@officepenguintw @AzortZ නියමයි 👍❤️,False,"[25, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'officepenguintw', 'name': 'オフペン⛺️', 'id': 1040430769733230593, 'id_str': '1040430769733230593', 'indices': [0, 16]}, {'screen_name': 'AzortZ', 'name': '💖Laura Zonih💖', 'id': 1357888705479008257, 'id_str': '1357888705479008257', 'indices': [17, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.34719006132703E+018,1.34719006132703E+018,1.04043076973323E+018,1.04043076973323E+018,officepenguintw,7.23536611808449E+017,7.23536611808449E+017,,,,,False,0,1,1,0,1.34718218290578E+018,1.34718218290578E+018,False,False,si,,,,,,,,,,,,0
78,1.36297660134486E+018,Sat Feb 20 04:05:19 +0000 2021,1.36297660134486E+018,1.36297660134486E+018,@Iam_paala නියමයි! අල්ල වල්ලන් හිටියද වැස්සට?,False,"[11, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Iam_paala', 'name': 'පාල', 'id': 1251532423407403008, 'id_str': '1251532423407403008', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.36297630499212E+018,1.36297630499212E+018,1.2515324234074E+018,1.2515324234074E+018,Iam_paala,9.55051442183684E+017,9.55051442183684E+017,,,,,False,0,1,1,0,1.36297530802291E+018,1.36297530802291E+018,False,False,si,,,,,,,,,,,,0
79,1.37433231945714E+018,Tue Mar 23 12:08:53 +0000 2021,1.37433231945714E+018,1.37433231945714E+018,"මේක නියමයි 🔥
https://t.co/dYFtYbAuRG",False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dYFtYbAuRG', 'expanded_url': 'https://www.deezer.com/en/track/995886892', 'display_url': 'deezer.com/en/track/99588…', 'indices': [13, 36]}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,429160731,429160731,,,,,False,0,2,0,0,1.37433231945714E+018,1.37433231945714E+018,False,False,si,,,False,True,,,,,"{'name': 'summary', 'url': 'https://t.co/dYFtYbAuRG', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'deezer.com', 'scribe_key': 'vanity_url'}, 'app_is_free': {'type': 'STRING', 'string_value': 'true'}, 'app_price_currency': {'type': 'STRING', 'string_value': 'USD'}, 'app_price_amount': {'type': 'STRING', 'string_value': '0.0'}, 'domain': {'type': 'STRING', 'string_value': 'www.deezer.com'}, 'app_num_ratings': {'type': 'STRING', 'string_value': '26,308'}, 'app_star_rating': {'type': 'STRING', 'string_value': '4.64516'}, 'app_name': {'type': 'STRING', 'string_value': 'Deezer: Music & Podcast Player'}, 'site': {'type': 'USER', 'user_value': {'id_str': '375861459', 'path': []}, 'scribe_key': 'publisher_id'}, 'title': {'type': 'STRING', 'string_value': 'Huga Denek'}, 'description': {'type': 'STRING', 'string_value': 'Masterd'}, 'thumbnail_image_small': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390864917796843520/U4OKLjf6?format=jpg&name=100x100_2', 'width': 100, 'height': 100, 'alt': None}}, 'thumbnail_image': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390864917796843520/U4OKLjf6?format=jpg&name=144x144_2', 'width': 144, 'height': 144, 'alt': None}}, 'thumbnail_image_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390864917796843520/U4OKLjf6?format=jpg&name=420x420_2', 'width': 420, 'height': 420, 'alt': None}}, 'thumbnail_image_x_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390864917796843520/U4OKLjf6?format=png&name=2048x2048_2_exp', 'width': 1000, 'height': 1000, 'alt': None}}, 'thumbnail_image_original': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390864917796843520/U4OKLjf6?format=jpg&name=orig', 'width': 1000, 'height': 1000, 'alt': None}}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/dYFtYbAuRG', 'scribe_key': 'card_url'}}, 'users': {'375861459': {'id': 375861459, 'id_str': '375861459', 'name': 'Deezer', 'screen_name': 'Deezer', 'location': '', 'description': 'You bring the passion. We bring the music. 🎶 Need help? Head to @DeezerHelp. Deezer is also available in HiFi.', 'url': 'https://t.co/RmIhu620xB', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmIhu620xB', 'expanded_url': 'http://www.deezer.com', 'display_url': 'deezer.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 228217, 'fast_followers_count': 0, 'normal_followers_count': 228217, 'friends_count': 921, 'listed_count': 993, 'created_at': 'Sun Sep 18 21:30:06 +0000 2011', 'favourites_count': 13266, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 13899, 'media_count': 5037, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263469903950106626/zCK-Zj1Q_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263469903950106626/zCK-Zj1Q_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/375861459/1609867928', 'profile_image_extensions_alt_text': None, 'profile_image_extensions_media_availability': None, 'profile_image_extensions_media_color': {'palette': [{'rgb': {'red': 25, 'green': 25, 'blue': 25}, 'percentage': 92.65}, {'rgb': {'red': 240, 'green': 133, 'blue': 31}, 'percentage': 1.21}, {'rgb': {'red': 20, 'green': 169, 'blue': 93}, 'percentage': 0.98}, {'rgb': {'red': 172, 'green': 46, 'blue': 109}, 'percentage': 0.6}, {'rgb': {'red': 240, 'green': 171, 'blue': 28}, 'percentage': 0.41}]}, 'profile_image_extensions': {'mediaStats': {'r': {'missing': None}, 'ttl': -1}}, 'profile_banner_extensions_media_color': {'palette': [{'rgb': {'red': 251, 'green': 215, 'blue': 1}, 'percentage': 13.21}, {'rgb': {'red': 0, 'green': 166, 'blue': 209}, 'percentage': 12.08}, {'rgb': {'red': 18, 'green': 88, 'blue': 209}, 'percentage': 10.12}, {'rgb': {'red': 88, 'green': 54, 'blue': 201}, 'percentage': 8.27}, {'rgb': {'red': 50, 'green': 210, 'blue': 107}, 'percentage': 5.07}]}, 'profile_banner_extensions_alt_text': None, 'profile_banner_extensions_media_availability': None, 'profile_banner_extensions': {'mediaStats': {'r': {'missing': None}, 'ttl': -1}}, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'pinned_tweet_ids': [], 'pinned_tweet_ids_str': [], 'has_custom_timelines': True, 'can_dm': True, 'can_media_tag': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'muting': False, 'blocking': False, 'blocked_by': False, 'want_retweets': False, 'advertiser_account_type': 'promotable_user', 'advertiser_account_service_levels': ['dso', 'mms', 'subscription'], 'profile_interstitial_type': '', 'business_profile_state': 'none', 'translator_type': 'none', 'withheld_in_countries': [], 'followed_by': False, 'ext': {'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}, 'require_some_consent': False}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",,,0
