,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,self_thread,extended_entities,label
28,1.38815651180999E+018,Fri Apr 30 15:41:17 +0000 2021,1.38815651180999E+018,1.38815651180999E+018,@HeshanMayantha හෆෝ මේ තවුසෙද අංකල්? 😂😂😂😂🤦,False,"[16, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HeshanMayantha', 'name': 'Mayantha Heshan', 'id': 1364561890014162946, 'id_str': '1364561890014162946', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3880231096686E+018,1.3880231096686E+018,1.36456189001416E+018,1.36456189001416E+018,HeshanMayantha,2533578847,2533578847,,,,,False,,,,0,1,2,0,1.3880231096686E+018,1.3880231096686E+018,False,False,si,,,,,,,0
29,1.3895898340045E+018,Tue May 04 14:36:48 +0000 2021,1.3895898340045E+018,1.3895898340045E+018,"@Rameshlklive මේකයි අයියේ,
https://t.co/SSUF5WfDhm",False,"[14, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rameshlklive', 'name': 'Ramesh | රමේෂ් #lka', 'id': 254470810, 'id_str': '254470810', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/SSUF5WfDhm', 'expanded_url': 'https://twitter.com/ravinhwg/status/1389538267553406976?s=19', 'display_url': 'twitter.com/ravinhwg/statu…', 'indices': [27, 50]}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38958939832974E+018,1.38958939832974E+018,254470810,254470810,Rameshlklive,2985429300,2985429300,,,,,True,1.38953826755341E+018,1.38953826755341E+018,"{'url': 'https://t.co/SSUF5WfDhm', 'expanded': 'https://twitter.com/ravinhwg/status/1389538267553406976?s=19', 'display': 'twitter.com/ravinhwg/statu…'}",0,1,1,0,1.38953395532656E+018,1.38953395532656E+018,False,False,si,,False,True,,,,0
30,1.38906638119952E+018,Mon May 03 03:56:47 +0000 2021,1.38906638119952E+018,1.38906638119952E+018,@NightWingzzz ම්ම්ම්ම්ම් ... සුපිරි නෙ,False,"[14, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.38904745639073E+018,1.38904745639073E+018,2369956382,2369956382,NightWingzzz,286119376,286119376,,,,,False,,,,0,0,0,0,1.38904745639073E+018,1.38904745639073E+018,False,False,si,,,,,,,0
31,1.3897745262553E+018,Wed May 05 02:50:42 +0000 2021,1.3897745262553E+018,1.3897745262553E+018,"@irajonline @HarshadeSilvaMP කවියක් ලියමි නොලියා බැරි         හින්දා..  
ස'ර් ලා ඇවිත් අතේ සතේටත්      ඇරියා...
පුටින් කියා රට ඇන්දූ සුපිරි             යකා..
කරපු එක දෙයක් කියපන් අම්බරු බයියා...",False,"[29, 194]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'HarshadeSilvaMP', 'name': 'Harsha de Silva', 'id': 1968865952, 'id_str': '1968865952', 'indices': [12, 28]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.38958256678144E+018,1.38958256678144E+018,124982587,124982587,irajonline,3144139239,3144139239,,,,,False,,,,8,28,0,0,1.38912415260328E+018,1.38912415260328E+018,False,False,si,,,,,,,0
32,1.38918977029154E+018,Mon May 03 12:07:05 +0000 2021,1.38918977029154E+018,1.38918977029154E+018,"යහපාලනේට පලු යන්නට බැන්නාට 
සුව සැරිය සුව ගෙන දෙයි ලක් වැසියාට
හර්ෂගේ හම ගියත් නම ගියේ රනිලාට
1990 කෝල් කරපන් එඡාපේ අලියාට https://t.co/RTWcQdPeLq",False,"[0, 122]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1389189759394738178, 'id_str': '1389189759394738178', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/E0dkudZVcAIkXNW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0dkudZVcAIkXNW.jpg', 'url': 'https://t.co/RTWcQdPeLq', 'display_url': 'pic.twitter.com/RTWcQdPeLq', 'expanded_url': 'https://twitter.com/exfrotezter/status/1389189770291544065/photo/1', 'type': 'photo', 'original_info': {'width': 719, 'height': 513, 'focus_rects': [{'x': 0, 'y': 110, 'h': 403, 'w': 719}, {'x': 13, 'y': 0, 'h': 513, 'w': 513}, {'x': 44, 'y': 0, 'h': 513, 'w': 450}, {'x': 141, 'y': 0, 'h': 513, 'w': 257}, {'x': 0, 'y': 0, 'h': 513, 'w': 719}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 719, 'h': 513, 'resize': 'fit'}, 'large': {'w': 719, 'h': 513, 'resize': 'fit'}, 'small': {'w': 680, 'h': 485, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,52220757,52220757,,,,,True,1.38912415260328E+018,1.38912415260328E+018,"{'url': 'https://t.co/aurwPWxwx2', 'expanded': 'https://twitter.com/harshadesilvamp/status/1389124152603275266', 'display': 'twitter.com/harshadesilvam…'}",1,22,0,1,1.38918977029154E+018,1.38918977029154E+018,False,False,si,,False,True,,,"{'media': [{'id': 1389189759394738178, 'id_str': '1389189759394738178', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/E0dkudZVcAIkXNW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0dkudZVcAIkXNW.jpg', 'url': 'https://t.co/RTWcQdPeLq', 'display_url': 'pic.twitter.com/RTWcQdPeLq', 'expanded_url': 'https://twitter.com/exfrotezter/status/1389189770291544065/photo/1', 'type': 'photo', 'original_info': {'width': 719, 'height': 513, 'focus_rects': [{'x': 0, 'y': 110, 'h': 403, 'w': 719}, {'x': 13, 'y': 0, 'h': 513, 'w': 513}, {'x': 44, 'y': 0, 'h': 513, 'w': 450}, {'x': 141, 'y': 0, 'h': 513, 'w': 257}, {'x': 0, 'y': 0, 'h': 513, 'w': 719}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 719, 'h': 513, 'resize': 'fit'}, 'large': {'w': 719, 'h': 513, 'resize': 'fit'}, 'small': {'w': 680, 'h': 485, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1389189759394738178', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 243, 'green': 241, 'blue': 239}, 'percentage': 49.96}, {'rgb': {'red': 42, 'green': 37, 'blue': 33}, 'percentage': 12.2}, {'rgb': {'red': 195, 'green': 136, 'blue': 138}, 'percentage': 9.29}, {'rgb': {'red': 132, 'green': 168, 'blue': 220}, 'percentage': 4.0}, {'rgb': {'red': 31, 'green': 160, 'blue': 185}, 'percentage': 3.01}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",0
33,1.38917996360192E+018,Mon May 03 11:28:07 +0000 2021,1.38917996360192E+018,1.38917996360192E+018,@indika27 පොදුවේ පාසල් දියුණු නොකර ඉස්කෝල උස්සන වැඩ කැතයි නේන්නම්! ඔය දේවි බාලිකාවට දෙන මිලියන සීය ඔය වැහෙන්න යනවා කියන ඉස්කෝලෙට දීලා ඒක උසස් තත්ත්වයේ පාසලක් කරන්න හැකිනෙ!,False,"[10, 171]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38917929152764E+018,1.38917929152764E+018,150624162,150624162,indika27,8.57278731529933E+017,8.57278731529933E+017,,,,,False,,,,0,2,1,0,1.38912866665997E+018,1.38912866665997E+018,False,False,si,,,,,,,0
34,1.38852448041941E+018,Sat May 01 16:03:28 +0000 2021,1.38852448041941E+018,1.38852448041941E+018,"They'll always have each other's backs 🤜 🤛 What did you think of BATMAN/SUPERMAN #17?
වැඩක් නෑ කොරෝනා ලෙඩ්ඩුන්ට ඔක්සිජන් අදින්නවත් ආවෙ නැති සුපිරි වීරයන්
 https://t.co/KuIBUOeX9A",False,"[0, 178]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388523607966593031, 'id_str': '1388523607966593031', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/media/E0UG3V8XsAchddc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0UG3V8XsAchddc.jpg', 'url': 'https://t.co/KuIBUOeX9A', 'display_url': 'pic.twitter.com/KuIBUOeX9A', 'expanded_url': 'https://twitter.com/DCComics/status/1388523609627496457/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 251, 'h': 573, 'w': 1024}, {'x': 0, 'y': 0, 'h': 1024, 'w': 1024}, {'x': 0, 'y': 0, 'h': 1024, 'w': 898}, {'x': 179, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}, 'source_status_id': 1388523609627496457, 'source_status_id_str': '1388523609627496457', 'source_user_id': 18173624, 'source_user_id_str': '18173624', 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.27400563220353E+018,1.27400563220353E+018,,,,,False,,,,0,2,0,0,1.38852448041941E+018,1.38852448041941E+018,False,False,und,,False,True,,,"{'media': [{'id': 1388523607966593031, 'id_str': '1388523607966593031', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/media/E0UG3V8XsAchddc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0UG3V8XsAchddc.jpg', 'url': 'https://t.co/KuIBUOeX9A', 'display_url': 'pic.twitter.com/KuIBUOeX9A', 'expanded_url': 'https://twitter.com/DCComics/status/1388523609627496457/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 251, 'h': 573, 'w': 1024}, {'x': 0, 'y': 0, 'h': 1024, 'w': 1024}, {'x': 0, 'y': 0, 'h': 1024, 'w': 898}, {'x': 179, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}, 'source_status_id': 1388523609627496457, 'source_status_id_str': '1388523609627496457', 'source_user_id': 18173624, 'source_user_id_str': '18173624', 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1388523607966593031', 'ext_media_color': {'palette': [{'rgb': {'red': 20, 'green': 20, 'blue': 22}, 'percentage': 30.97}, {'rgb': {'red': 97, 'green': 128, 'blue': 133}, 'percentage': 13.69}, {'rgb': {'red': 240, 'green': 233, 'blue': 179}, 'percentage': 9.32}, {'rgb': {'red': 48, 'green': 80, 'blue': 118}, 'percentage': 9.02}, {'rgb': {'red': 107, 'green': 34, 'blue': 54}, 'percentage': 5.31}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",0
36,1.38854025248726E+018,Sat May 01 17:06:08 +0000 2021,1.38854025248726E+018,1.38854025248726E+018,@hirantha129 Voice teen එක සුපිරි නේ.. මේක අජූවයි..,False,"[13, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hirantha129', 'name': 'Hirantha Weerarathna', 'id': 261300130, 'id_str': '261300130', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38853800267097E+018,1.38853800267097E+018,261300130,261300130,hirantha129,1.06297210116488E+018,1.06297210116488E+018,,,,,False,,,,0,0,0,0,1.38853800267097E+018,1.38853800267097E+018,False,False,si,,,,,,,0
37,1.38815738200232E+018,Fri Apr 30 15:44:45 +0000 2021,1.38815738200232E+018,1.38815738200232E+018,@Rasikalink කුරුඳු කෝටු තිබ්බෙ නැද්ද..?,False,"[12, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasikalink', 'name': 'Rasikalink', 'id': 253545294, 'id_str': '253545294', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38815651219593E+018,1.38815651219593E+018,253545294,253545294,Rasikalink,4632654077,4632654077,,,,,False,,,,0,1,1,0,1.38815651219593E+018,1.38815651219593E+018,False,False,si,,,,,,,0
38,1.38913079096594E+018,Mon May 03 08:12:44 +0000 2021,1.38913079096594E+018,1.38913079096594E+018,පායනවා කියන්නෙත් සුපිරි.,False,"[0, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2288622075,2288622075,,,,,False,,,,0,0,0,0,1.38913079096594E+018,1.38913079096594E+018,False,False,si,,,,,,,0
39,1.38814932158602E+018,Fri Apr 30 15:12:43 +0000 2021,1.38814932158602E+018,1.38814932158602E+018,@Iam_N_Sandaru සුපිරි පෝන් රාජයෙක් තමයි 😊😊👏❤,False,"[15, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Iam_N_Sandaru', 'name': '🅽IRMAL ✰', 'id': 1057885194630311936, 'id_str': '1057885194630311936', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38813493511903E+018,1.38813493511903E+018,1.05788519463031E+018,1.05788519463031E+018,Iam_N_Sandaru,1.26208894422268E+018,1.26208894422268E+018,,,,,False,,,,0,2,1,0,1.38813493511903E+018,1.38813493511903E+018,False,False,si,,,,,,,0
40,1.38780190776319E+018,Thu Apr 29 16:12:13 +0000 2021,1.38780190776319E+018,1.38780190776319E+018,"අඩ්ඩේ...මේකෙ සැබෑ තේරුම මේකද.? මම හිතන් හිටියෙ 'බිජ්ජක් තිබ්බානම් සුපිරි"" කියලා 😮",False,"[0, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4632654077,4632654077,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,1.38778562953931E+018,1.38778562953931E+018,"{'url': 'https://t.co/he5dIkJPYw', 'expanded': 'https://twitter.com/lishwebber/status/1387785629539307521', 'display': 'twitter.com/lishwebber/sta…'}",1,7,2,0,1.38780190776319E+018,1.38780190776319E+018,False,False,si,,,,,,,0
41,1.3890937065532E+018,Mon May 03 05:45:22 +0000 2021,1.3890937065532E+018,1.3890937065532E+018,සුපිරි මැච් එක 😍😍😍,False,"[0, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.34249258027827E+018,1.34249258027827E+018,,,,,False,,,,0,0,0,0,1.3890937065532E+018,1.3890937065532E+018,False,False,si,,,,,,,0
42,1.38836989649763E+018,Sat May 01 05:49:12 +0000 2021,1.38836989649763E+018,1.38836989649763E+018,@yunesh_k තර්ක කරනන කලින් ⁣දෙන්නත් එක්ක පන්දමක් ඔතන් ගහනවා මොකක් හරි වෙයිනේ😂😂😂😂😂,False,"[10, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'yunesh_k', 'name': 'විකාර 🅿🆁🅾🅳🆄🅲🆃🅸🅾🅽', 'id': 333357644, 'id_str': '333357644', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38836935313381E+018,1.38836935313381E+018,333357644,333357644,yunesh_k,1.11020364369594E+018,1.11020364369594E+018,,,,,False,,,,0,1,1,0,1.38836006751526E+018,1.38836006751526E+018,False,False,si,,,,,,,0
43,1.38923694981956E+018,Mon May 03 15:14:34 +0000 2021,1.38923694981956E+018,1.38923694981956E+018,"කොහොමද ඇස්ට්‍රා සෙනිකා එකයි ස්පුට්නික් 5 එකයි කලවම් වෙලා වැදිලා සුපිරි බලයක් හම්බ උනොත් ....😁😁😁

උඹලා පෝළිමේ යයි නෙහ්....",False,"[0, 121]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9.26331755426132E+017,9.26331755426132E+017,,,,,False,,,,0,0,0,0,1.38923694981956E+018,1.38923694981956E+018,False,False,si,,,,,,,0
44,1.38946029444816E+018,Tue May 04 06:02:03 +0000 2021,1.38946029444816E+018,1.38946029444816E+018,"ලේන් එකක බලු බෙටි දෙක තුනක් වහන එක ගේමක් නෙමෙයි.. ඒත් කොරෝනා වගෙ හැමතැනින්ම මතුවෙන්න ගත්තම වැඩේ අමාරු.
.
ඉතිං රටේ තත්තේ ගැන බයි මිතුරන්ගේ සුපිරි ලොජික්ස් වලට උත්තර නොදී අපි මදක් බලා හිඳිමු..",False,"[0, 190]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,3,24,1,1,1.38946029444816E+018,1.38946029444816E+018,False,False,si,,,,,,,0
46,1.38940017381457E+018,Tue May 04 02:03:09 +0000 2021,1.38940017381457E+018,1.38940017381457E+018,"ඇයි මේ හැමෝම මෙයාට බනින්නෙ. 🙄🙄
මොකක්ද මේකෙ තියෙන වැරැද්ද 🙄🙄
ආතල් එකට මෙහෙම දෙයක් කරල followers ල ටිකක් වැඩි කරගත්තම මොකද?🙄🙄",False,"[0, 123]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.05146929327832E+018,1.05146929327832E+018,,,,,True,1.38910808203103E+018,1.38910808203103E+018,"{'url': 'https://t.co/ucKCg8mivD', 'expanded': 'https://twitter.com/heshu08754136/status/1389108082031034369', 'display': 'twitter.com/heshu08754136/…'}",1,48,18,2,1.38940017381457E+018,1.38940017381457E+018,False,False,si,,,,,,,0
47,1.38959061384308E+018,Tue May 04 14:39:54 +0000 2021,1.38959061384308E+018,1.38959061384308E+018,"@iamgayash @nandanamihindu අපේ galaxy එකේ තියෙන තරු ගානත් එක්ක බැලුවම  අපේ ගාණට ජීවයකට දියුණුවෙන්න ලොකු probability එකක් තියෙනවා. මොකද ඒතරම් තරු, ග්‍රහලෝක තියෙනවා. අවුරුදු බිලියන 13.5 ක් තිස්සෙ ඒත් ඒ කාටවත් බැරිවෙලා තියෙනවා  galaxy scale civilization එකකට දියුණූ වෙන්න.",False,"[27, 269]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iamgayash', 'name': 'ගයාශ් Earthling 🇱🇰', 'id': 201395218, 'id_str': '201395218', 'indices': [0, 10]}, {'screen_name': 'nandanamihindu', 'name': 'ɳαɳԃαɳα (නන්දන) 🇱🇰 🇪🇸 🇺🇲', 'id': 15287607, 'id_str': '15287607', 'indices': [11, 26]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.38958660696995E+018,1.38958660696995E+018,234282670,234282670,janakact,234282670,234282670,,,,,False,,,,0,2,1,0,1.38948181048934E+018,1.38948181048934E+018,False,False,si,,,,,,,0
48,1.38741011928614E+018,Wed Apr 28 14:15:23 +0000 2021,1.38741011928614E+018,1.38741011928614E+018,@imNaviya ඒකනං සුපිරි ඈ..,False,"[10, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'imNaviya', 'name': '• NaVe∃n MaYanThA🇱🇰 🇬🇧', 'id': 3089536357, 'id_str': '3089536357', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3873562009462E+018,1.3873562009462E+018,3089536357,3089536357,imNaviya,1960397372,1960397372,,,,,False,,,,0,0,0,0,1.3873562009462E+018,1.3873562009462E+018,False,False,si,,,,,,,0
49,1.38958858813259E+018,Tue May 04 14:31:51 +0000 2021,1.38958858813259E+018,1.38958858813259E+018,"උදේ ගෙදරින් නාලා..
දැන් මහ මගින් නාගත්තා😌",False,"[0, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.19604584040358E+018,1.19604584040358E+018,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,6,2,0,1.38958858813259E+018,1.38958858813259E+018,False,False,si,,,,,,,0
50,1.3892023422438E+018,Mon May 03 12:57:03 +0000 2021,1.3892023422438E+018,1.3892023422438E+018,@SamanthaLive365 සුපිරි පොට් එක,False,"[17, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SamanthaLive365', 'name': 'Samantha Gamage™️🍃🐾️', 'id': 859781372998803457, 'id_str': '859781372998803457', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3892020629409E+018,1.3892020629409E+018,8.59781372998804E+017,8.59781372998804E+017,SamanthaLive365,1.38795681594241E+018,1.38795681594241E+018,,,,,False,,,,0,1,0,0,1.38908854587736E+018,1.38908854587736E+018,False,False,si,,,,,,,0
51,1.38959213252504E+018,Tue May 04 14:45:56 +0000 2021,1.38959213252504E+018,1.38959213252504E+018,@ExcuzeMiii මං ඒත් හිතුව හාන හෑමට සුපිරි ගොවියෙක් තමා කියල,False,"[12, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMiii', 'name': 'Hamza Haniffa', 'id': 4867064842, 'id_str': '4867064842', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38954935572455E+018,1.38954935572455E+018,4867064842,4867064842,ExcuzeMiii,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,4,1,0,1.38954935572455E+018,1.38954935572455E+018,False,False,si,,,,,,,0
52,1.38818714586974E+018,Fri Apr 30 17:43:01 +0000 2021,1.38818714586974E+018,1.38818714586974E+018,@SuuTikka @iam_poor9 Canada යන්න සුපිරි 😋 තද,False,"[21, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SuuTikka', 'name': 'Suraj Dhillon⚡', 'id': 2503150696, 'id_str': '2503150696', 'indices': [0, 9]}, {'screen_name': 'iam_poor9', 'name': 'Poornama Edirisooriya🇱🇰', 'id': 1028834611562827778, 'id_str': '1028834611562827778', 'indices': [10, 20]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38811885485801E+018,1.38811885485801E+018,2503150696,2503150696,SuuTikka,1.08685907273593E+018,1.08685907273593E+018,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,0,1,0,1.38809140008905E+018,1.38809140008905E+018,False,False,si,,,,,,,0
53,1.38798148171309E+018,Fri Apr 30 04:05:47 +0000 2021,1.38798148171309E+018,1.38798148171309E+018,"""තැඹිලි ගෙඩියට කපුටෙක් වහලා වගේ"" කියන එකේ තේරුම මොකක්ද.",False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8.79621963618144E+017,8.79621963618144E+017,,,,,False,,,,1,89,16,3,1.38798148171309E+018,1.38798148171309E+018,False,False,si,,,,,,,0
