,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label
67,1.39070902308366E+018,Fri May 07 16:44:03 +0000 2021,1.39070902308366E+018,1.39070902308366E+018,අද තමයි මන් කාලෙකට twitter එන අන්තිම දවස මොනා හරි කියන්න තියෙනවනම් කියන්න අදම 🙂,False,"[0, 79]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.01409335731893E+018,1.01409335731893E+018,,,,,False,0,53,20,2,1.39070902308366E+018,1.39070902308366E+018,False,False,si,,,,,,,,,,0
68,1.3906115885545E+018,Fri May 07 10:16:53 +0000 2021,1.3906115885545E+018,1.3906115885545E+018,"ඔයා ආස නැද්ද !

මා එක්ක මැසේජ් කරලා මට බලාපොරොත්තු දීලා මට ආදරෙයි වගෙ රගපාලා ඔයාගෙ පෙම්වතෙක්
එක්ක මාව සංසදනෙ කරලා මාව දැනෙන් නෑ කියලා
දාලා යන්න.....

🥲🌹",False,"[0, 152]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.05465413919687E+017,9.05465413919687E+017,,,,,False,0,0,0,0,1.3906115885545E+018,1.3906115885545E+018,False,False,si,,,,,,,,,,0
69,1.3898233934872E+018,Wed May 05 06:04:53 +0000 2021,1.3898233934872E+018,1.3898233934872E+018,@nipuna__d @Hiruka86131323 @IamIsPra ආදරෙයි බබා 😚😚😚,False,"[37, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [0, 10]}, {'screen_name': 'Hiruka86131323', 'name': 'HIRUKA', 'id': 1119987978351333384, 'id_str': '1119987978351333384', 'indices': [11, 26]}, {'screen_name': 'IamIsPra', 'name': 'Isuru Prabath', 'id': 3319500684, 'id_str': '3319500684', 'indices': [27, 36]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.38982327099674E+018,1.38982327099674E+018,247162345,247162345,nipuna__d,3591912206,3591912206,,,,,False,0,1,1,0,1.22639683559542E+018,1.22639683559542E+018,False,False,si,,,,,,,,,,0
70,1.39146295628249E+018,Sun May 09 18:39:55 +0000 2021,1.39146295628249E+018,1.39146295628249E+018,"සමහර කෙල්ලෝ ඉන්නවා, කොල්ලට වඩා Chocolate වලට ආදරෙයි...🙃 https://t.co/EutReb880A",False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1391462854562246657, 'id_str': '1391462854562246657', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/E094GAxVcAE2cmU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E094GAxVcAE2cmU.jpg', 'url': 'https://t.co/EutReb880A', 'display_url': 'pic.twitter.com/EutReb880A', 'expanded_url': 'https://twitter.com/ThimiraKasun_/status/1391462956282486785/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 2048, 'w': 2048}, {'x': 252, 'y': 0, 'h': 2048, 'w': 1796}, {'x': 665, 'y': 0, 'h': 2048, 'w': 1024}, {'x': 0, 'y': 0, 'h': 2048, 'w': 2048}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.39058760687059E+018,1.39058760687059E+018,,,,,False,2,37,2,3,1.39146295628249E+018,1.39146295628249E+018,False,False,si,,,"{'media': [{'id': 1391462854562246657, 'id_str': '1391462854562246657', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/E094GAxVcAE2cmU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E094GAxVcAE2cmU.jpg', 'url': 'https://t.co/EutReb880A', 'display_url': 'pic.twitter.com/EutReb880A', 'expanded_url': 'https://twitter.com/ThimiraKasun_/status/1391462956282486785/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 2048, 'w': 2048}, {'x': 252, 'y': 0, 'h': 2048, 'w': 1796}, {'x': 665, 'y': 0, 'h': 2048, 'w': 1024}, {'x': 0, 'y': 0, 'h': 2048, 'w': 2048}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1391462854562246657', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 222, 'green': 219, 'blue': 210}, 'percentage': 27.01}, {'rgb': {'red': 0, 'green': 146, 'blue': 221}, 'percentage': 13.06}, {'rgb': {'red': 64, 'green': 29, 'blue': 21}, 'percentage': 10.95}, {'rgb': {'red': 146, 'green': 67, 'blue': 30}, 'percentage': 8.0}, {'rgb': {'red': 223, 'green': 177, 'blue': 130}, 'percentage': 7.39}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,0
71,1.39068373242875E+018,Fri May 07 15:03:34 +0000 2021,1.39068373242875E+018,1.39068373242875E+018,@defyixviiithara අඩේ 🥺🥺🥺 ආදරෙයි 🙏🙏🖤🖤,False,"[17, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'defyixviiithara', 'name': 'deffy:', 'id': 3334390273, 'id_str': '3334390273', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39067760710074E+018,1.39067760710074E+018,3334390273,3334390273,defyixviiithara,299580985,299580985,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,1,0,1.39067760710074E+018,1.39067760710074E+018,False,False,si,,,,,,,,,,0
72,1.3916219845015E+018,Mon May 10 05:11:50 +0000 2021,1.3916219845015E+018,1.3916219845015E+018,කෙවින් ලිනාටත් ආදරෙයි,False,"[0, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.36263993489772E+018,1.36263993489772E+018,,,,,False,0,0,3,0,1.3916219845015E+018,1.3916219845015E+018,False,False,si,,"{'id': 1391621984501501953, 'id_str': '1391621984501501953'}",,,,,,,,0
73,1.39029215974027E+018,Thu May 06 13:07:35 +0000 2021,1.39029215974027E+018,1.39029215974027E+018,"ආදරේ කරනවා කියලා ටයිම් පාස් කරන මිනිස්සු ඕන තරම් මටත් හම්බෙලා තියෙනවා ✌ හැබැයි ඒ මිනිස්සු අද ඊට වඩා කටු කනවා.කර්මය විශ්වාස කරපන් ඒත් කවදාවත් කෙල්ලෙක් නිසාවත්,කොල්ලෙක් නිසාවත් තමන්⁣ට ලැබුන වටිනා ජීවිතය නැති කරගන්න එපා.අම්මා,තාත්තා ගැන හිතපන් ඒ මිනිස්සු අපිට පණ වගේ ආදරෙයි 3/4",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39029215698889E+018,1.39029215698889E+018,2503150696,2503150696,SuuTikka,2503150696,2503150696,,,,,False,0,26,2,0,1.39029215344468E+018,1.39029215344468E+018,False,False,si,,"{'id': 1390292153444683782, 'id_str': '1390292153444683782'}",,,,,,,,0
74,1.38982327099674E+018,Wed May 05 06:04:24 +0000 2021,1.38982327099674E+018,1.38982327099674E+018,@unknown_lankan @Hiruka86131323 @IamIsPra නම කියනව තොගේ,False,"[42, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'unknown_lankan', 'name': '#පශ්චාත්තාප 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [0, 15]}, {'screen_name': 'Hiruka86131323', 'name': 'HIRUKA', 'id': 1119987978351333384, 'id_str': '1119987978351333384', 'indices': [16, 31]}, {'screen_name': 'IamIsPra', 'name': 'Isuru Prabath', 'id': 3319500684, 'id_str': '3319500684', 'indices': [32, 41]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3898190246246E+018,1.3898190246246E+018,3591912206,3591912206,unknown_lankan,247162345,247162345,,,,,False,0,2,1,0,1.22639683559542E+018,1.22639683559542E+018,False,False,si,,,,,,,,,,0
75,1.39134280877928E+018,Sun May 09 10:42:30 +0000 2021,1.39134280877928E+018,1.39134280877928E+018,"@shanki_thewitch අන්ෆලෝ කරා, ලයික් කරෙත් නෑ, කමෙන්ට් එකක් දැම්මා කියන්න ඕනෙ නිසා,ආයෙ කමෙන්ට් දාන්නෙත් නෑ ටටා 🙂♥️ ඒ උනාට මම තමුසෙට ආදරෙයි මෝඩියේ 😒😂♥️",False,"[17, 148]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39104492480453E+018,1.39104492480453E+018,9.7321268300782E+017,9.7321268300782E+017,shanki_thewitch,1.26775971026816E+018,1.26775971026816E+018,,,,,False,0,1,0,0,1.39104492480453E+018,1.39104492480453E+018,False,False,si,,,,,,,,,,0
76,1.39068983288041E+018,Fri May 07 15:27:48 +0000 2021,1.39068983288041E+018,1.39068983288041E+018,"උඹට ෂුවර් ද 👞
ඇයි බං උඹත් එහෙම ම අහන්නෙ, උඹලට ඔයතරම් අවිශ්වාස ද මාව? 🌸
අනිත් උන් හිතන විදිහට නෙමෙයි මං උඹෙන් ඇහුවෙ..උඹ ආදරෙයි කියල නතර වුණු තැන් වල උඹ හොඳටෝම විඳවපු හින්දා, අදටත් වෙනසක් නැති හින්දා 👞
නැහැ බං දැන් එහෙම නැහැ..මට ෂුවර්..මට වඩා ම⁣ට ෂුවර් 🌸",False,"[0, 252]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,129547277,129547277,,,,,False,0,0,0,0,1.39068983288041E+018,1.39068983288041E+018,False,False,si,,,,,,,,,,0
78,1.39072123035383E+018,Fri May 07 17:32:34 +0000 2021,1.39072123035383E+018,1.39072123035383E+018,@mystery_tweep සැනසිල්ලෙ මැරුනෑකි..ආදරෙයි මූද තරම්,False,"[15, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mystery_tweep', 'name': 'මකරෙක් 🔥 ♡', 'id': 2240150923, 'id_str': '2240150923', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39072081612014E+018,1.39072081612014E+018,2240150923,2240150923,mystery_tweep,1.01409335731893E+018,1.01409335731893E+018,,,,,False,0,2,1,0,1.39071951584398E+018,1.39071951584398E+018,False,False,si,,,,,,,,,,0
79,1.39100881463203E+018,Sat May 08 12:35:19 +0000 2021,1.39100881463203E+018,1.39100881463203E+018,"space වගේද මේ වගේ සිංදුවක් අහලා  සතුටින් ජොලියෙන් ඉන්නකොට.. ඔක්කොටම වඩා වටින්නේ රික්වෙස්ට් කරන සිංදුව දෙන එක ආදරෙයි සැන්ඩි @nipuna__d

https://t.co/ZopgBOQdTD",False,"[0, 158]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [123, 133]}], 'urls': [{'url': 'https://t.co/ZopgBOQdTD', 'expanded_url': 'https://radioshowwithsandyy.netlify.app/', 'display_url': 'radioshowwithsandyy.netlify.app', 'indices': [135, 158]}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,606247718,606247718,,,,,False,1,7,1,0,1.39100881463203E+018,1.39100881463203E+018,False,False,si,,,,False,True,,,,"{'name': 'summary', 'url': 'https://t.co/ZopgBOQdTD', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'radioshowwithsandyy.netlify.app', 'scribe_key': 'vanity_url'}, 'domain': {'type': 'STRING', 'string_value': 'radioshowwithsandyy.netlify.app'}, 'title': {'type': 'STRING', 'string_value': '🎶#රේඩියෝශෝවිත්සැන්ඩි🎶'}, 'description': {'type': 'STRING', 'string_value': 'Streaming nonstop music on every Saturday evening'}, 'thumbnail_image_small': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1389852369697972230/mmD_mCHm?format=jpg&name=100x100_2', 'width': 100, 'height': 100, 'alt': None}}, 'thumbnail_image': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1389852369697972230/mmD_mCHm?format=jpg&name=144x144_2', 'width': 144, 'height': 144, 'alt': None}}, 'thumbnail_image_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1389852369697972230/mmD_mCHm?format=jpg&name=420x420_2', 'width': 420, 'height': 420, 'alt': None}}, 'thumbnail_image_x_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1389852369697972230/mmD_mCHm?format=png&name=2048x2048_2_exp', 'width': 719, 'height': 720, 'alt': None}}, 'thumbnail_image_original': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1389852369697972230/mmD_mCHm?format=jpg&name=orig', 'width': 719, 'height': 720, 'alt': None}}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/ZopgBOQdTD', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",0
80,1.39031977596899E+018,Thu May 06 14:57:20 +0000 2021,1.39031977596899E+018,1.39031977596899E+018,@chiranaimanjith බොරු කියන්නෙපා https://t.co/HKbVQv84fZ,False,"[17, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chiranaimanjith', 'name': 'Chira 🇱🇰', 'id': 1247729505151545344, 'id_str': '1247729505151545344', 'indices': [0, 16]}], 'urls': [], 'media': [{'id': 1390319765210624001, 'id_str': '1390319765210624001', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/E0toddGVcAEpsq2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0toddGVcAEpsq2.jpg', 'url': 'https://t.co/HKbVQv84fZ', 'display_url': 'pic.twitter.com/HKbVQv84fZ', 'expanded_url': 'https://twitter.com/tweepiu/status/1390319775968989189/photo/1', 'type': 'photo', 'original_info': {'width': 945, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'h': 529, 'w': 945}, {'x': 0, 'y': 0, 'h': 945, 'w': 945}, {'x': 0, 'y': 0, 'h': 1077, 'w': 945}, {'x': 0, 'y': 0, 'h': 1890, 'w': 945}, {'x': 0, 'y': 0, 'h': 2048, 'w': 945}]}, 'sizes': {'large': {'w': 945, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 594, 'y': 414, 'h': 102, 'w': 102}, {'x': 24, 'y': 1264, 'h': 142, 'w': 142}, {'x': 18, 'y': 292, 'h': 220, 'w': 220}]}, 'medium': {'faces': [{'x': 348, 'y': 242, 'h': 59, 'w': 59}, {'x': 14, 'y': 741, 'h': 83, 'w': 83}, {'x': 10, 'y': 171, 'h': 128, 'w': 128}]}, 'small': {'faces': [{'x': 197, 'y': 137, 'h': 33, 'w': 33}, {'x': 7, 'y': 419, 'h': 47, 'w': 47}, {'x': 5, 'y': 97, 'h': 73, 'w': 73}]}, 'orig': {'faces': [{'x': 594, 'y': 414, 'h': 102, 'w': 102}, {'x': 24, 'y': 1264, 'h': 142, 'w': 142}, {'x': 18, 'y': 292, 'h': 220, 'w': 220}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3903177577036E+018,1.3903177577036E+018,1.24772950515155E+018,1.24772950515155E+018,chiranaimanjith,1.3425399987263E+018,1.3425399987263E+018,,,,,False,0,0,1,0,1.39030769121448E+018,1.39030769121448E+018,False,False,si,,,"{'media': [{'id': 1390319765210624001, 'id_str': '1390319765210624001', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/E0toddGVcAEpsq2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0toddGVcAEpsq2.jpg', 'url': 'https://t.co/HKbVQv84fZ', 'display_url': 'pic.twitter.com/HKbVQv84fZ', 'expanded_url': 'https://twitter.com/tweepiu/status/1390319775968989189/photo/1', 'type': 'photo', 'original_info': {'width': 945, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'h': 529, 'w': 945}, {'x': 0, 'y': 0, 'h': 945, 'w': 945}, {'x': 0, 'y': 0, 'h': 1077, 'w': 945}, {'x': 0, 'y': 0, 'h': 1890, 'w': 945}, {'x': 0, 'y': 0, 'h': 2048, 'w': 945}]}, 'sizes': {'large': {'w': 945, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 594, 'y': 414, 'h': 102, 'w': 102}, {'x': 24, 'y': 1264, 'h': 142, 'w': 142}, {'x': 18, 'y': 292, 'h': 220, 'w': 220}]}, 'medium': {'faces': [{'x': 348, 'y': 242, 'h': 59, 'w': 59}, {'x': 14, 'y': 741, 'h': 83, 'w': 83}, {'x': 10, 'y': 171, 'h': 128, 'w': 128}]}, 'small': {'faces': [{'x': 197, 'y': 137, 'h': 33, 'w': 33}, {'x': 7, 'y': 419, 'h': 47, 'w': 47}, {'x': 5, 'y': 97, 'h': 73, 'w': 73}]}, 'orig': {'faces': [{'x': 594, 'y': 414, 'h': 102, 'w': 102}, {'x': 24, 'y': 1264, 'h': 142, 'w': 142}, {'x': 18, 'y': 292, 'h': 220, 'w': 220}]}}, 'media_key': '3_1390319765210624001', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 92.2}, {'rgb': {'red': 90, 'green': 120, 'blue': 135}, 'percentage': 1.44}, {'rgb': {'red': 29, 'green': 161, 'blue': 242}, 'percentage': 1.42}, {'rgb': {'red': 212, 'green': 212, 'blue': 212}, 'percentage': 1.38}, {'rgb': {'red': 43, 'green': 29, 'blue': 71}, 'percentage': 1.27}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,0
81,1.39125135360376E+018,Sun May 09 04:39:05 +0000 2021,1.39125135360376E+018,1.39125135360376E+018,"මං උඹට ආදරෙයි, ඒත් උඹ මගෙ නෙමෙයි, අයිතියක් මට ඕනෙත් නැහැ, ලියගෙන අයිති කරගෙන, හිර කරගෙන, ගැට ගහගෙන උඹව තියාගෙන මට මොකටද? බැරි එක වෙනම කතාවක්, හැබැයි මට ඕන මගෙ හැමදේම උඹ වෙන්න, උඹේ මූණ බලල දවස පටන්ගන්න මට දවස ඉවර කරන්නත් උඹේ වචනෙක හරි ඕනකම මහා ලොකුවට දැනෙනවා..",False,"[0, 259]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.39125135187572E+018,1.39125135187572E+018,129547277,129547277,YohanClifford,129547277,129547277,,,,,False,0,0,1,0,1.39125133855873E+018,1.39125133855873E+018,False,False,si,,"{'id': 1391251338558730240, 'id_str': '1391251338558730240'}",,,,,,,,0
82,1.38960755931779E+018,Tue May 04 15:47:14 +0000 2021,1.38960755931779E+018,1.38960755931779E+018,අඩෝ අර පුංචි රිසල්ට් එකට රිප්ලයි එකක් දාලා සුබ පතපු ඔක්කොටම පට්ට ආදරෙයි ඈ. ආදරෙයි කියන්නනෙ ආය අම්මේ ආදරේඒඒ... රස්මිකාට තරම්ම ආදරෙයි ඉතිං ඈ 😭❤,False,"[0, 141]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8.07567218959524E+017,8.07567218959524E+017,,,,,False,0,9,0,0,1.38960755931779E+018,1.38960755931779E+018,False,False,si,,,,,,,,,,0
83,1.38944267717166E+018,Tue May 04 04:52:03 +0000 2021,1.38944267717166E+018,1.38944267717166E+018,දෙවියන් ඔබට ආදරෙයි,False,"[0, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.30521413831075E+018,1.30521413831075E+018,,,,,False,2,2,0,0,1.38944267717166E+018,1.38944267717166E+018,False,False,si,,,,,,,,,,0
84,1.39058254225272E+018,Fri May 07 08:21:28 +0000 2021,1.39058254225272E+018,1.39058254225272E+018,@AkilaSilva8 මෑන්ස්ට හෙන ප්‍රසිද්ධියක් තිබ්බානේ යාපනයේ මිනිස්සු පවා ආදෙර් කරපු මනුස්සයෙක්,False,"[13, 89]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AkilaSilva8', 'name': 'Akila Silva', 'id': 1051469293278322688, 'id_str': '1051469293278322688', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39057816438494E+018,1.39057816438494E+018,1.05146929327832E+018,1.05146929327832E+018,AkilaSilva8,2503150696,2503150696,,,,,False,0,1,1,0,1.39055810701357E+018,1.39055810701357E+018,False,False,si,,,,,,,,,,0
85,1.39140877305967E+018,Sun May 09 15:04:37 +0000 2021,1.39140877305967E+018,1.39140877305967E+018,"මං හිතුවේ astra අක්කා ෆේක් කියලා, අද #Spaces වල එයාගේ voice එක ඇහුවා. එයා අක්කා කෙනෙක්, she's රියල් 😎🔥🤘🏾 FYI @iam_AStr",False,"[0, 118]","{'hashtags': [{'text': 'Spaces', 'indices': [37, 44]}], 'symbols': [], 'user_mentions': [{'screen_name': 'iam_AStr', 'name': 'ⒶⓈⓣⓡⓐ ツ', 'id': 1299197195032252417, 'id_str': '1299197195032252417', 'indices': [109, 118]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.25735601438013E+018,1.25735601438013E+018,,,,,False,3,50,18,0,1.39140877305967E+018,1.39140877305967E+018,False,False,si,,,,,,,,,,0
86,1.39173439950744E+018,Mon May 10 12:38:32 +0000 2021,1.39173439950744E+018,1.39173439950744E+018,"@Lhr_Supun @tikirimaarie 
Telegram බොටෙක් දාන්න හොඳම Heroku තමයි. 🙂✌🏼
දෙන්නටම ගොඩක් තෑම්ස්. මැරිලත් පැයක් ආදරෙයි.",False,"[0, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lhr_Supun', 'name': 'Ultimate_Lurker', 'id': 949684071239692288, 'id_str': '949684071239692288', 'indices': [0, 10]}, {'screen_name': 'tikirimaarie', 'name': 'ඩම්බල්ඩෝර් 🎅✨🔮', 'id': 1319729186, 'id_str': '1319729186', 'indices': [11, 24]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,9.49684071239692E+017,9.49684071239692E+017,Lhr_Supun,178606641,178606641,,,,,False,1,5,1,0,1.39173439950744E+018,1.39173439950744E+018,False,False,si,,,,,,,,,,0
87,1.3905652728687E+018,Fri May 07 07:12:51 +0000 2021,1.3905652728687E+018,1.3905652728687E+018,"@aparekkavoice මම නං ආදරෙයි සිංහල කතා කරන කාට වුණත්. විශේෂයෙන් චීන, කොරියන් ජපන් ජාතිකයන්.. අපිට පුලුවන් වැඩක් ගන්න සිංහල භාෂාවෙන් 💪🇱🇰",False,"[15, 134]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aparekkavoice', 'name': 'Aparekka', 'id': 450601726, 'id_str': '450601726', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39056473627036E+018,1.39056473627036E+018,450601726,450601726,aparekkavoice,1.3323286563083E+018,1.3323286563083E+018,,,,,False,1,2,0,0,1.39056473627036E+018,1.39056473627036E+018,False,False,si,,,,,,,,,,0
88,1.39142821320153E+018,Sun May 09 16:21:52 +0000 2021,1.39142821320153E+018,1.39142821320153E+018,@ItsMeKande මුවාහ්..........😘😘😘 ආදරෙයි ඩලා.....................,False,"[12, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeKande', 'name': 'Darshana K', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39140877305967E+018,1.39140877305967E+018,1.25735601438013E+018,1.25735601438013E+018,ItsMeKande,1.29919719503225E+018,1.29919719503225E+018,,,,,False,0,1,1,0,1.39140877305967E+018,1.39140877305967E+018,False,False,si,,,,,,,,,,0
