,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card,label,
57,1.19843425406294E+018,Sun Nov 24 02:52:46 +0000 2019,1.19843425406294E+018,1.19843425406294E+018,@MaithripalaS මොනවාද කරපුහොද වාහනයක් ගන්න බැරි කරා පකයා,False,"[14, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaithripalaS', 'name': 'Maithripala Sirisena', 'id': 3002789437, 'id_str': '3002789437', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19542059510351E+018,1.19542059510351E+018,3002789437,3002789437,MaithripalaS,1.19603895100323E+018,1.19603895100323E+018,,,,,False,0,0,0,0,1.19542059510351E+018,1.19542059510351E+018,False,False,si,,,,,,,,,,1,
60,1.29017893984384E+018,Mon Aug 03 06:53:24 +0000 2020,1.29017893984384E+018,1.29017893984384E+018,@ChandiWicks1 @Rauff_Hakeem කැරි සිංහල ඡාතිවාදි පකයා,False,"[28, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChandiWicks1', 'name': 'Chandi', 'id': 722930083858505732, 'id_str': '722930083858505732', 'indices': [0, 13]}, {'screen_name': 'Rauff_Hakeem', 'name': 'Rauff Hakeem', 'id': 4763725522, 'id_str': '4763725522', 'indices': [14, 27]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.28990664914718E+018,1.28990664914718E+018,7.22930083858506E+017,7.22930083858506E+017,ChandiWicks1,1.05680728934297E+018,1.05680728934297E+018,,,,,False,0,0,0,0,1.28990664914718E+018,1.28990664914718E+018,False,False,si,,,,,,,,,,1,
61,1.20043891282231E+018,Fri Nov 29 15:38:34 +0000 2019,1.20043891282231E+018,1.20043891282231E+018,@qAzithen @imbebaa පකයා,False,"[19, 23]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'qAzithen', 'name': 'SAHAN™ 🇱🇰', 'id': 1117021610618310656, 'id_str': '1117021610618310656', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20030571097155E+018,1.20030571097155E+018,1.11702161061831E+018,1.11702161061831E+018,qAzithen,1.12023605557852E+018,1.12023605557852E+018,,,,,False,0,3,1,0,1.20030571097155E+018,1.20030571097155E+018,False,False,si,,,,,,,,,,1,
63,1.23685941467559E+018,Mon Mar 09 03:40:38 +0000 2020,1.23685941467559E+018,1.23685941467559E+018,@Chandu_original @Anushka80136450 මේං ඉන්නවා පකයා 😒 https://t.co/hjlTtbTt11,False,"[34, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [0, 16]}], 'urls': [], 'media': [{'id': 1236859400452820999, 'id_str': '1236859400452820999', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/ESo1ElEX0ActKsc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESo1ElEX0ActKsc.jpg', 'url': 'https://t.co/hjlTtbTt11', 'display_url': 'pic.twitter.com/hjlTtbTt11', 'expanded_url': 'https://twitter.com/Sayuru_Akash/status/1236859414675587073/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 610, 'focus_rects': [{'x': 0, 'y': 0, 'h': 605, 'w': 1080}, {'x': 261, 'y': 0, 'h': 610, 'w': 610}, {'x': 299, 'y': 0, 'h': 610, 'w': 535}, {'x': 414, 'y': 0, 'h': 610, 'w': 305}, {'x': 0, 'y': 0, 'h': 610, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 610, 'resize': 'fit'}, 'small': {'w': 680, 'h': 384, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 610, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 737, 'y': 338, 'h': 97, 'w': 97}]}, 'small': {'faces': [{'x': 464, 'y': 212, 'h': 61, 'w': 61}]}, 'medium': {'faces': [{'x': 737, 'y': 338, 'h': 97, 'w': 97}]}, 'orig': {'faces': [{'x': 737, 'y': 338, 'h': 97, 'w': 97}]}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2365399707032E+018,1.2365399707032E+018,1.18116930487788E+018,1.18116930487788E+018,Chandu_original,1.07326441352678E+018,1.07326441352678E+018,,,,,False,0,2,1,0,1.23633078976117E+018,1.23633078976117E+018,False,False,si,,"{'media': [{'id': 1236859400452820999, 'id_str': '1236859400452820999', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/ESo1ElEX0ActKsc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESo1ElEX0ActKsc.jpg', 'url': 'https://t.co/hjlTtbTt11', 'display_url': 'pic.twitter.com/hjlTtbTt11', 'expanded_url': 'https://twitter.com/Sayuru_Akash/status/1236859414675587073/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 610, 'focus_rects': [{'x': 0, 'y': 0, 'h': 605, 'w': 1080}, {'x': 261, 'y': 0, 'h': 610, 'w': 610}, {'x': 299, 'y': 0, 'h': 610, 'w': 535}, {'x': 414, 'y': 0, 'h': 610, 'w': 305}, {'x': 0, 'y': 0, 'h': 610, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 610, 'resize': 'fit'}, 'small': {'w': 680, 'h': 384, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 610, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 737, 'y': 338, 'h': 97, 'w': 97}]}, 'small': {'faces': [{'x': 464, 'y': 212, 'h': 61, 'w': 61}]}, 'medium': {'faces': [{'x': 737, 'y': 338, 'h': 97, 'w': 97}]}, 'orig': {'faces': [{'x': 737, 'y': 338, 'h': 97, 'w': 97}]}}, 'media_key': '3_1236859400452820999', 'ext_media_color': {'palette': [{'rgb': {'red': 35, 'green': 28, 'blue': 30}, 'percentage': 82.13}, {'rgb': {'red': 145, 'green': 131, 'blue': 136}, 'percentage': 14.04}, {'rgb': {'red': 188, 'green': 174, 'blue': 176}, 'percentage': 6.04}, {'rgb': {'red': 105, 'green': 70, 'blue': 70}, 'percentage': 0.73}, {'rgb': {'red': 51, 'green': 86, 'blue': 92}, 'percentage': 0.14}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,1,
64,1.20665084931895E+018,Mon Dec 16 19:02:35 +0000 2019,1.20665084931895E+018,1.20665084931895E+018,"වාසුදෙව ඵලවලු මිල අඩු කිරිමේ උප්පරවැට්ටිය 🤭. අඩෝ මගේ පස්ස, හිනාවෙන ඵක නවත්තපන්. https://t.co/7Kddco0Isg",False,"[0, 79]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1206650672306892800, 'id_str': '1206650672306892800', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1206650672306892800/pu/img/V2w43mD2SC7HxFKH.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1206650672306892800/pu/img/V2w43mD2SC7HxFKH.jpg', 'url': 'https://t.co/7Kddco0Isg', 'display_url': 'pic.twitter.com/7Kddco0Isg', 'expanded_url': 'https://twitter.com/Toddy_Lad/status/1206650849318952960/video/1', 'type': 'photo', 'original_info': {'width': 480, 'height': 480}, 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.06114288755388E+018,1.06114288755388E+018,,,,,False,26,85,14,3,1.20665084931895E+018,1.20665084931895E+018,False,False,si,,"{'media': [{'id': 1206650672306892800, 'id_str': '1206650672306892800', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1206650672306892800/pu/img/V2w43mD2SC7HxFKH.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1206650672306892800/pu/img/V2w43mD2SC7HxFKH.jpg', 'url': 'https://t.co/7Kddco0Isg', 'display_url': 'pic.twitter.com/7Kddco0Isg', 'expanded_url': 'https://twitter.com/Toddy_Lad/status/1206650849318952960/video/1', 'type': 'video', 'original_info': {'width': 480, 'height': 480}, 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 29800, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1206650672306892800/pu/vid/480x480/Oyhi3P1v3RKyLKs3.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1206650672306892800/pu/pl/tAsjPEulmvwtjXdt.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1206650672306892800/pu/vid/320x320/wB8xl99NXKyUN-97.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1206650672306892800', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '2267'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,,,,,,0,
65,1.21346845280087E+018,Sat Jan 04 14:33:18 +0000 2020,1.21346845280087E+018,1.21346845280087E+018,@nirodhanews ගොන් පකයා. පරීක්ෂා කරේ මොනවද කියලා දන්නෙම නෑ නේ පකෝ. ඒවා හොයද්දි නීති විරෝධී ගිනි අවියක් ලඟ තිබුණම හුරතල් කරන්නද පකෝ කියන්නේ. අනිත් එක සක්කිලි කාලකන්නි බල්ලෝ මේකට මොකක්ද පකෝ ජනාධිපති තුමාගේ සම්බන්ධය.,False,"[13, 212]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nirodhanews', 'name': 'Nuwan Nirodha Alwis', 'id': 329826075, 'id_str': '329826075', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21344579828707E+018,1.21344579828707E+018,329826075,329826075,nirodhanews,1.13551137109596E+018,1.13551137109596E+018,,,,,False,0,0,0,0,1.21344579828707E+018,1.21344579828707E+018,False,False,si,,,,,,,,,,1,
66,1.34809509854283E+018,Sun Jan 10 02:31:32 +0000 2021,1.34809509854283E+018,1.34809509854283E+018,"@Zero_0_Movement @afidelf Another බයි පකයා adding their useless two cents worth. The LTTE were indeed ruthless terrorists, but the SL govt were certainly NOT humanitarian as claimed by the Rajapakayas. Many innocent Tamil civilians were killed by SL govt &amp; the Tamils have every right to remember them",False,"[26, 305]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'afidelf', 'name': 'Andrew Fidel Fernando', 'id': 534933558, 'id_str': '534933558', 'indices': [17, 25]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,381328412,381328412,,,,,False,0,0,0,0,1.34773794861199E+018,1.34773794861199E+018,False,False,en,,,,,,,,,,1,
68,1.31153830535217E+018,Thu Oct 01 05:27:53 +0000 2020,1.31153830535217E+018,1.31153830535217E+018,@qAzithen පකයා https://t.co/HaQ20w0IEn,False,"[10, 14]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'qAzithen', 'name': 'SAHAN™ 🇱🇰', 'id': 1117021610618310656, 'id_str': '1117021610618310656', 'indices': [0, 9]}], 'urls': [], 'media': [{'id': 1311538301938012161, 'id_str': '1311538301938012161', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/EjOFIwRVkAEhlTr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjOFIwRVkAEhlTr.jpg', 'url': 'https://t.co/HaQ20w0IEn', 'display_url': 'pic.twitter.com/HaQ20w0IEn', 'expanded_url': 'https://twitter.com/Ranindu_/status/1311538305352171520/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 658, 'focus_rects': [{'x': 0, 'y': 0, 'h': 573, 'w': 1024}, {'x': 366, 'y': 0, 'h': 658, 'w': 658}, {'x': 447, 'y': 0, 'h': 658, 'w': 577}, {'x': 628, 'y': 0, 'h': 658, 'w': 329}, {'x': 0, 'y': 0, 'h': 658, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 658, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 658, 'resize': 'fit'}, 'small': {'w': 680, 'h': 437, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.31153798580912E+018,1.31153798580912E+018,1.11702161061831E+018,1.11702161061831E+018,qAzithen,1.01532341739277E+018,1.01532341739277E+018,,,,,False,0,1,0,0,1.31153798580912E+018,1.31153798580912E+018,False,False,si,,"{'media': [{'id': 1311538301938012161, 'id_str': '1311538301938012161', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/EjOFIwRVkAEhlTr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjOFIwRVkAEhlTr.jpg', 'url': 'https://t.co/HaQ20w0IEn', 'display_url': 'pic.twitter.com/HaQ20w0IEn', 'expanded_url': 'https://twitter.com/Ranindu_/status/1311538305352171520/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 658, 'focus_rects': [{'x': 0, 'y': 0, 'h': 573, 'w': 1024}, {'x': 366, 'y': 0, 'h': 658, 'w': 658}, {'x': 447, 'y': 0, 'h': 658, 'w': 577}, {'x': 628, 'y': 0, 'h': 658, 'w': 329}, {'x': 0, 'y': 0, 'h': 658, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 658, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 658, 'resize': 'fit'}, 'small': {'w': 680, 'h': 437, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1311538301938012161', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 251, 'green': 251, 'blue': 250}, 'percentage': 68.88}, {'rgb': {'red': 20, 'green': 20, 'blue': 18}, 'percentage': 19.95}, {'rgb': {'red': 152, 'green': 150, 'blue': 43}, 'percentage': 1.59}, {'rgb': {'red': 130, 'green': 128, 'blue': 112}, 'percentage': 1.32}, {'rgb': {'red': 114, 'green': 112, 'blue': 52}, 'percentage': 1.2}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,1,
69,1.34087239964279E+018,Mon Dec 21 04:11:06 +0000 2020,1.34087239964279E+018,1.34087239964279E+018,@irajonline Uge ammage kali පකයා,False,"[12, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34085765628267E+018,1.34085765628267E+018,124982587,124982587,irajonline,1.24682336416701E+018,1.24682336416701E+018,,,,,False,0,1,0,0,1.34085765628267E+018,1.34085765628267E+018,False,False,et,,,,,,,,,,1,
70,1.33684588957961E+018,Thu Dec 10 01:31:12 +0000 2020,1.33684588957961E+018,1.33684588957961E+018,වාසු(පකයා) කොසොල් රජුගේ සිහින විහිලුවට ගනී. කෝ මේ මාධ්‍ය සාකච්ඡා තියන හාමුදුරුවරු.,False,"[0, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.06272556502568E+018,1.06272556502568E+018,,,,,False,0,0,0,0,1.33684588957961E+018,1.33684588957961E+018,False,False,si,,,,,,,,,,1,
71,1.34196303656363E+018,Thu Dec 24 04:24:55 +0000 2020,1.34196303656363E+018,1.34196303656363E+018,@CoolBoySafa @ForaNewSriLank1 තොට කියන්න ඕනේ ටික කියලා තියෙන්නේ ගොං පකයා...,False,"[30, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CoolBoySafa', 'name': 'KoolBoy Safee', 'id': 582948695, 'id_str': '582948695', 'indices': [0, 12]}, {'screen_name': 'ForaNewSriLank1', 'name': 'For a New Sri Lanka', 'id': 1175367525678419969, 'id_str': '1175367525678419969', 'indices': [13, 29]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34189088510623E+018,1.34189088510623E+018,582948695,582948695,CoolBoySafa,1.23810598935987E+018,1.23810598935987E+018,,,,,False,0,0,0,0,1.34141790283092E+018,1.34141790283092E+018,False,False,si,,,,,,,,,,1,
72,1.25949742058251E+018,Sun May 10 14:56:00 +0000 2020,1.25949742058251E+018,1.25949742058251E+018,"හායි යාලුවනේ 😁

කෝමඩ ඔය පැත්තෙ කොරෝනා තත්වෙ 😁",False,"[0, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4691793109,4691793109,,,,,False,0,32,5,0,1.25949742058251E+018,1.25949742058251E+018,False,False,si,,,,,,,,,,0,
73,1.32743950394704E+018,Sat Nov 14 02:33:35 +0000 2020,1.32743950394704E+018,1.32743950394704E+018,@RaccooncityL ලෑසිති වෙයං පුකේ ඇර ගන්න දැන් 🤣🤣🤣 කලිසමේ හුජ්ජ කරගන්නකන් ඇරගන්න ලැහැස්ති වෙයං පකයා,False,"[14, 96]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RaccooncityL', 'name': 'Rocket Raccoon', 'id': 1064413870113071104, 'id_str': '1064413870113071104', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.32672504960537E+018,1.32672504960537E+018,1.06441387011307E+018,1.06441387011307E+018,RaccooncityL,1.16883735929658E+018,1.16883735929658E+018,,,,,False,0,0,0,0,1.32672504960537E+018,1.32672504960537E+018,False,False,si,,,,,,,,,,1,
74,1.32835377545144E+018,Mon Nov 16 15:06:34 +0000 2020,1.32835377545144E+018,1.32835377545144E+018,@DehanTweetz @Darshana_Kande_ පකයා😂💔,False,"[30, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.32835352265655E+018,1.32835352265655E+018,1.11993264725223E+018,1.11993264725223E+018,justdehan,4056724218,4056724218,,,,,False,0,1,1,0,1.32835341082385E+018,1.32835341082385E+018,False,False,si,,,,,,,,,,1,
75,1.14418108577067E+018,Thu Jun 27 09:50:03 +0000 2019,1.14418108577067E+018,1.14418108577067E+018,@Its_DHD @tillzzy_ ඒ පකයා දැන් ආතල් එකේ ඇති 😂,False,"[19, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Its_DHD', 'name': 'Madhushanka😎', 'id': 1920039648, 'id_str': '1920039648', 'indices': [0, 8]}, {'screen_name': 'tillzzy_', 'name': 'ටිලන්™️🇱🇰', 'id': 865247798559690752, 'id_str': '865247798559690752', 'indices': [9, 18]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.14418094919995E+018,1.14418094919995E+018,1920039648,1920039648,Its_DHD,199129412,199129412,,,,,False,0,1,1,0,1.14417923827202E+018,1.14417923827202E+018,False,False,si,,,,,,,,,,1,
78,1.35767869071755E+018,Fri Feb 05 13:13:18 +0000 2021,1.35767869071755E+018,1.35767869071755E+018,මූටනම් ලොකු මොලේ අමාරුවක් තියනවා කියලා හිතෙන්නෙ මට විතරද?😂,False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.11933408636187E+018,1.11933408636187E+018,,,,,True,2,32,5,0,1.35767869071755E+018,1.35767869071755E+018,False,False,si,,,,,1.35766453401466E+018,1.35766453401466E+018,"{'url': 'https://t.co/s1otxGEvlO', 'expanded': 'https://twitter.com/KaviSenu/status/1357664534014664706', 'display': 'twitter.com/KaviSenu/statu…'}",,,0,
79,1.35139387775684E+018,Tue Jan 19 04:59:42 +0000 2021,1.35139387775684E+018,1.35139387775684E+018,@ItsMeKande පකයා 😂❤️,False,"[12, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeKande', 'name': 'Darshana K', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.35111369856431E+018,1.35111369856431E+018,1.25735601438013E+018,1.25735601438013E+018,ItsMeKande,9.672858007854E+017,9.672858007854E+017,,,,,False,0,1,1,0,1.35084508389399E+018,1.35084508389399E+018,False,False,si,,,,,,,,,,1,
81,1.15540701259699E+018,Sun Jul 28 09:17:52 +0000 2019,1.15540701259699E+018,1.15540701259699E+018,"මහින්ද රාජපක්ෂ පකයා,මූස්ලිම් උලමා පකට සිංහල බෞද්ධයන්ව පාවා දුන් වගයි",False,"[0, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.00681945568139E+018,1.00681945568139E+018,,,,,True,0,0,0,0,1.15540701259699E+018,1.15540701259699E+018,False,False,si,,,,,1.15496194648093E+018,1.15496194648093E+018,"{'url': 'https://t.co/YfyWpBBke6', 'expanded': 'https://twitter.com/kospolos/status/1154961946480926720', 'display': 'twitter.com/kospolos/statu…'}",,,1,
82,1.23995150741771E+018,Tue Mar 17 16:27:31 +0000 2020,1.23995150741771E+018,1.23995150741771E+018,"@idehanj වරෙන් වරෙන් 
ඇඩ් කොරන්න බලතල නෑ ඔයි මට 

😑😑😑😑🖐️",False,"[9, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.23995137074613E+018,1.23995137074613E+018,1.11993264725223E+018,1.11993264725223E+018,justdehan,3797363534,3797363534,,,,,False,0,1,1,0,1.23995112495164E+018,1.23995112495164E+018,False,False,si,,,,,,,,,,0,
83,1.34636700697548E+018,Tue Jan 05 08:04:43 +0000 2021,1.34636700697548E+018,1.34636700697548E+018,@Anjana_____ පකයා https://t.co/a2D9czBkGz,False,"[13, 17]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Anjana_____', 'name': 'ؚ𝐴𝑛𝑗𝑎𝑛𝑎', 'id': 531034779, 'id_str': '531034779', 'indices': [0, 12]}], 'urls': [], 'media': [{'id': 1346367004161105921, 'id_str': '1346367004161105921', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/Eq9BqCxUYAExwcE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eq9BqCxUYAExwcE.jpg', 'url': 'https://t.co/a2D9czBkGz', 'display_url': 'pic.twitter.com/a2D9czBkGz', 'expanded_url': 'https://twitter.com/Ranindu_/status/1346367006975483904/photo/1', 'type': 'photo', 'original_info': {'width': 484, 'height': 660, 'focus_rects': [{'x': 0, 'y': 79, 'h': 271, 'w': 484}, {'x': 0, 'y': 0, 'h': 484, 'w': 484}, {'x': 0, 'y': 0, 'h': 552, 'w': 484}, {'x': 16, 'y': 0, 'h': 660, 'w': 330}, {'x': 0, 'y': 0, 'h': 660, 'w': 484}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 484, 'h': 660, 'resize': 'fit'}, 'large': {'w': 484, 'h': 660, 'resize': 'fit'}, 'medium': {'w': 484, 'h': 660, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34624751493732E+018,1.34624751493732E+018,531034779,531034779,Anjana_____,1.01532341739277E+018,1.01532341739277E+018,,,,,False,0,1,1,0,1.34624751493732E+018,1.34624751493732E+018,False,False,si,,"{'media': [{'id': 1346367004161105921, 'id_str': '1346367004161105921', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/Eq9BqCxUYAExwcE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eq9BqCxUYAExwcE.jpg', 'url': 'https://t.co/a2D9czBkGz', 'display_url': 'pic.twitter.com/a2D9czBkGz', 'expanded_url': 'https://twitter.com/Ranindu_/status/1346367006975483904/photo/1', 'type': 'photo', 'original_info': {'width': 484, 'height': 660, 'focus_rects': [{'x': 0, 'y': 79, 'h': 271, 'w': 484}, {'x': 0, 'y': 0, 'h': 484, 'w': 484}, {'x': 0, 'y': 0, 'h': 552, 'w': 484}, {'x': 16, 'y': 0, 'h': 660, 'w': 330}, {'x': 0, 'y': 0, 'h': 660, 'w': 484}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 484, 'h': 660, 'resize': 'fit'}, 'large': {'w': 484, 'h': 660, 'resize': 'fit'}, 'medium': {'w': 484, 'h': 660, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}}, 'media_key': '3_1346367004161105921', 'ext_media_color': {'palette': [{'rgb': {'red': 255, 'green': 251, 'blue': 252}, 'percentage': 45.32}, {'rgb': {'red': 204, 'green': 173, 'blue': 109}, 'percentage': 42.59}, {'rgb': {'red': 217, 'green': 196, 'blue': 154}, 'percentage': 7.31}, {'rgb': {'red': 84, 'green': 70, 'blue': 38}, 'percentage': 2.39}, {'rgb': {'red': 201, 'green': 148, 'blue': 59}, 'percentage': 0.9}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,1,
