,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
45,1.38314557586502E+018,Fri Apr 16 19:49:37 +0000 2021,1.38314557586502E+018,1.38314557586502E+018,රෝහල් වලින් අසනීප වලට වැඩිපුර බෙහෙත් ගන්න අය ස්තුති කළ යුත්තේ තම සහෝදර ජනතාවට මිස අමන කාලකන්නි රට කන දේශපාලුවන්ට නොවේ!!,False,"[0, 119]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.36072368184095E+018,1.36072368184095E+018,,,,,False,0,0,0,0,1.38314557586502E+018,1.38314557586502E+018,False,False,si,,,,,,,,,,0,
46,1.38238394551437E+018,Wed Apr 14 17:23:10 +0000 2021,1.38238394551437E+018,1.38238394551437E+018,@srijudge1 එහෙනම් ඔය දෙකටම නැති ජාතික ජන බලවේගයට එකතු වෙමු,False,"[11, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'srijudge1', 'name': 'SRI JUDGE', 'id': 1246032117294866432, 'id_str': '1246032117294866432', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3823360396714E+018,1.3823360396714E+018,1.24603211729487E+018,1.24603211729487E+018,srijudge1,1.22042453362415E+018,1.22042453362415E+018,,,,,False,0,0,2,0,1.3823360396714E+018,1.3823360396714E+018,False,False,si,,,,,,,,,,0,
47,1.30654771684413E+018,Thu Sep 17 10:57:04 +0000 2020,1.30654771684413E+018,1.30654771684413E+018,කාලකන්නි පැටව් ගහනව ද මන්දා යකෝ🥺🥺🥺🥺,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.19423879068613E+018,1.19423879068613E+018,,,,,False,0,3,0,0,1.30654771684413E+018,1.30654771684413E+018,False,False,si,,,,,,,,,,0,
48,1.23725717285528E+018,Tue Mar 10 06:01:11 +0000 2020,1.23725717285528E+018,1.23725717285528E+018,"අවුරුදු ගානක් කට්ටකාලා ඉගනගන පෙරුම් පුරාගන සරසවියට යන ලමයෙක් ඒකේ අවුරුදු ගානක් නන්නත්තාර වෙවී ඉන්න කාලකන්නි රැලට අහුවුනාම විනාසයි.. 1993/94 කාලෙ ඉදලා අම්මලා තාත්තලාගේ හීන ,ජීවිත විනාශකර ගත්ත ලොකු ප්‍රමාණයක්  ඉන්නවා.. ඒකේ මුලුන්ම තෙල බෙදලා ඔලු හදලා පාලකයට",False,"[0, 254]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,871160084,871160084,,,,,False,2,7,1,0,1.23725717285528E+018,1.23725717285528E+018,False,False,si,,,,,"{'id': 1237257172855279617, 'id_str': '1237257172855279617'}",,,,,0,
49,1.36149680822925E+018,Tue Feb 16 02:05:09 +0000 2021,1.36149680822925E+018,1.36149680822925E+018,@MiyuruhansiS https://t.co/DcKPyve8uP,False,"[13, 13]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MiyuruhansiS', 'name': 'μරු\U0001f9a2', 'id': 1240990340317949952, 'id_str': '1240990340317949952', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1361496202022318085, 'id_str': '1361496202022318085', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1361496202022318085/pu/img/unt1_mZTRK7Xa9w3.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1361496202022318085/pu/img/unt1_mZTRK7Xa9w3.jpg', 'url': 'https://t.co/DcKPyve8uP', 'display_url': 'pic.twitter.com/DcKPyve8uP', 'expanded_url': 'https://twitter.com/Iam_paala/status/1361496808229244929/video/1', 'type': 'photo', 'original_info': {'width': 592, 'height': 1280}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 315, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 555, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 592, 'h': 1280, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.36149585916731E+018,1.36149585916731E+018,1.24099034031795E+018,1.24099034031795E+018,MiyuruhansiS,1.2515324234074E+018,1.2515324234074E+018,,,,,False,1,14,2,9,1.36149200504648E+018,1.36149200504648E+018,False,False,und,,"{'media': [{'id': 1361496202022318085, 'id_str': '1361496202022318085', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1361496202022318085/pu/img/unt1_mZTRK7Xa9w3.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1361496202022318085/pu/img/unt1_mZTRK7Xa9w3.jpg', 'url': 'https://t.co/DcKPyve8uP', 'display_url': 'pic.twitter.com/DcKPyve8uP', 'expanded_url': 'https://twitter.com/Iam_paala/status/1361496808229244929/video/1', 'type': 'video', 'original_info': {'width': 592, 'height': 1280}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 315, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 555, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 592, 'h': 1280, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [37, 80], 'duration_millis': 20073, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1361496202022318085/pu/vid/592x1280/Uu-1N7zmm5O5t0TM.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1361496202022318085/pu/vid/320x690/027y1Ks_aUMVZA62.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1361496202022318085/pu/vid/360x778/0l4zFvUKFNx8D7LF.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1361496202022318085/pu/pl/7Us15YcriiSZquTN.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1361496202022318085', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 172, 'green': 178, 'blue': 183}, 'percentage': 39.94}, {'rgb': {'red': 26, 'green': 20, 'blue': 23}, 'percentage': 23.6}, {'rgb': {'red': 100, 'green': 111, 'blue': 74}, 'percentage': 8.02}, {'rgb': {'red': 125, 'green': 70, 'blue': 53}, 'percentage': 3.34}, {'rgb': {'red': 190, 'green': 210, 'blue': 239}, 'percentage': 3.02}]}, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '962'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",True,True,,,,,,0,
50,1.36741013489331E+018,Thu Mar 04 09:42:36 +0000 2021,1.36741013489331E+018,1.36741013489331E+018,"ඒ නිසා මේ දේවල් වැදගත් වෙන්නේ පන පිටින් ඉන්න මිනිස්සුන්ට.
මිනිස්සුන්ගේ සංවේදී තැන් වලට පිට පිට පහර දුන්න එවායේ ප්‍රතිපල අපි අවුරුදු 30ක් අත් දැක්කා. ඒ කාලකන්නි පරම්පරාව ආයෙමත් ඒ වැරැද්දම පටු දේශපාලන වාසි වෙනුවෙන් ආයි ආයි කරනවා. අපේ පරම්පරාව ඒකට උඩගෙඩි දෙනව.",False,"[0, 257]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.36741013120647E+018,1.36741013120647E+018,169598823,169598823,Sabithl,169598823,169598823,,,,,False,0,4,0,0,1.36740419263819E+018,1.36740419263819E+018,False,False,si,,,,,"{'id': 1367404192638193671, 'id_str': '1367404192638193671'}",,,,,0,
51,1.38372725533609E+018,Sun Apr 18 10:21:00 +0000 2021,1.38372725533609E+018,1.38372725533609E+018,@exfrotezter මම කැමති අන්තිම එකට. කාලකන්නි අවුරැදු ටික ගෙවිලා ඉවරයි. 😂😂,False,"[13, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'exfrotezter', 'name': 'Marlon Ariyasinghe', 'id': 52220757, 'id_str': '52220757', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.38372019453562E+018,1.38372019453562E+018,52220757,52220757,exfrotezter,1.07276598446802E+018,1.07276598446802E+018,,,,,False,0,2,0,0,1.38372019453562E+018,1.38372019453562E+018,False,False,si,,,,,,,,,,0,
52,1.38286049908013E+018,Fri Apr 16 00:56:49 +0000 2021,1.38286049908013E+018,1.38286049908013E+018,දූෂිත පාලකයන්ගේ ක්‍රමය! හිගා කන රටක ලෝකෙට පෙන්නන පරකාසේ!නොදකින් කාලකන්නි හැත්ත!!! https://t.co/2SE4reKAAS,False,"[0, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1382860491966590977, 'id_str': '1382860491966590977', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/EzDoSm2XMAERwiG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzDoSm2XMAERwiG.jpg', 'url': 'https://t.co/2SE4reKAAS', 'display_url': 'pic.twitter.com/2SE4reKAAS', 'expanded_url': 'https://twitter.com/Udayawickramar1/status/1382860499080130561/photo/1', 'type': 'photo', 'original_info': {'width': 817, 'height': 987, 'focus_rects': [{'x': 0, 'y': 0, 'h': 458, 'w': 817}, {'x': 0, 'y': 0, 'h': 817, 'w': 817}, {'x': 0, 'y': 0, 'h': 931, 'w': 817}, {'x': 0, 'y': 0, 'h': 987, 'w': 494}, {'x': 0, 'y': 0, 'h': 987, 'w': 817}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 817, 'h': 987, 'resize': 'fit'}, 'large': {'w': 817, 'h': 987, 'resize': 'fit'}, 'small': {'w': 563, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 318, 'y': 274, 'h': 38, 'w': 38}, {'x': 415, 'y': 287, 'h': 38, 'w': 38}, {'x': 666, 'y': 188, 'h': 62, 'w': 62}, {'x': 450, 'y': 687, 'h': 80, 'w': 80}, {'x': 540, 'y': 633, 'h': 86, 'w': 86}, {'x': 621, 'y': 634, 'h': 97, 'w': 97}]}, 'orig': {'faces': [{'x': 318, 'y': 274, 'h': 38, 'w': 38}, {'x': 415, 'y': 287, 'h': 38, 'w': 38}, {'x': 666, 'y': 188, 'h': 62, 'w': 62}, {'x': 450, 'y': 687, 'h': 80, 'w': 80}, {'x': 540, 'y': 633, 'h': 86, 'w': 86}, {'x': 621, 'y': 634, 'h': 97, 'w': 97}]}, 'large': {'faces': [{'x': 318, 'y': 274, 'h': 38, 'w': 38}, {'x': 415, 'y': 287, 'h': 38, 'w': 38}, {'x': 666, 'y': 188, 'h': 62, 'w': 62}, {'x': 450, 'y': 687, 'h': 80, 'w': 80}, {'x': 540, 'y': 633, 'h': 86, 'w': 86}, {'x': 621, 'y': 634, 'h': 97, 'w': 97}]}, 'small': {'faces': [{'x': 219, 'y': 188, 'h': 26, 'w': 26}, {'x': 285, 'y': 197, 'h': 26, 'w': 26}, {'x': 458, 'y': 129, 'h': 42, 'w': 42}, {'x': 310, 'y': 473, 'h': 55, 'w': 55}, {'x': 372, 'y': 436, 'h': 59, 'w': 59}, {'x': 427, 'y': 436, 'h': 66, 'w': 66}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.36072368184095E+018,1.36072368184095E+018,,,,,False,8,27,1,2,1.38286049908013E+018,1.38286049908013E+018,False,False,si,,"{'media': [{'id': 1382860491966590977, 'id_str': '1382860491966590977', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/EzDoSm2XMAERwiG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzDoSm2XMAERwiG.jpg', 'url': 'https://t.co/2SE4reKAAS', 'display_url': 'pic.twitter.com/2SE4reKAAS', 'expanded_url': 'https://twitter.com/Udayawickramar1/status/1382860499080130561/photo/1', 'type': 'photo', 'original_info': {'width': 817, 'height': 987, 'focus_rects': [{'x': 0, 'y': 0, 'h': 458, 'w': 817}, {'x': 0, 'y': 0, 'h': 817, 'w': 817}, {'x': 0, 'y': 0, 'h': 931, 'w': 817}, {'x': 0, 'y': 0, 'h': 987, 'w': 494}, {'x': 0, 'y': 0, 'h': 987, 'w': 817}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 817, 'h': 987, 'resize': 'fit'}, 'large': {'w': 817, 'h': 987, 'resize': 'fit'}, 'small': {'w': 563, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 318, 'y': 274, 'h': 38, 'w': 38}, {'x': 415, 'y': 287, 'h': 38, 'w': 38}, {'x': 666, 'y': 188, 'h': 62, 'w': 62}, {'x': 450, 'y': 687, 'h': 80, 'w': 80}, {'x': 540, 'y': 633, 'h': 86, 'w': 86}, {'x': 621, 'y': 634, 'h': 97, 'w': 97}]}, 'orig': {'faces': [{'x': 318, 'y': 274, 'h': 38, 'w': 38}, {'x': 415, 'y': 287, 'h': 38, 'w': 38}, {'x': 666, 'y': 188, 'h': 62, 'w': 62}, {'x': 450, 'y': 687, 'h': 80, 'w': 80}, {'x': 540, 'y': 633, 'h': 86, 'w': 86}, {'x': 621, 'y': 634, 'h': 97, 'w': 97}]}, 'large': {'faces': [{'x': 318, 'y': 274, 'h': 38, 'w': 38}, {'x': 415, 'y': 287, 'h': 38, 'w': 38}, {'x': 666, 'y': 188, 'h': 62, 'w': 62}, {'x': 450, 'y': 687, 'h': 80, 'w': 80}, {'x': 540, 'y': 633, 'h': 86, 'w': 86}, {'x': 621, 'y': 634, 'h': 97, 'w': 97}]}, 'small': {'faces': [{'x': 219, 'y': 188, 'h': 26, 'w': 26}, {'x': 285, 'y': 197, 'h': 26, 'w': 26}, {'x': 458, 'y': 129, 'h': 42, 'w': 42}, {'x': 310, 'y': 473, 'h': 55, 'w': 55}, {'x': 372, 'y': 436, 'h': 59, 'w': 59}, {'x': 427, 'y': 436, 'h': 66, 'w': 66}]}}, 'media_key': '3_1382860491966590977', 'ext_media_color': {'palette': [{'rgb': {'red': 228, 'green': 222, 'blue': 214}, 'percentage': 33.24}, {'rgb': {'red': 51, 'green': 46, 'blue': 47}, 'percentage': 19.52}, {'rgb': {'red': 192, 'green': 182, 'blue': 227}, 'percentage': 12.1}, {'rgb': {'red': 153, 'green': 117, 'blue': 108}, 'percentage': 7.58}, {'rgb': {'red': 163, 'green': 192, 'blue': 218}, 'percentage': 3.05}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,0,
53,1.37368390692742E+018,Sun Mar 21 17:12:19 +0000 2021,1.37368390692742E+018,1.37368390692742E+018,"යකො භංග වෙලා යන්න ඕනෙ, කාලකන්නි! 
#RoadSafetyWorldSeries2021",False,"[0, 60]","{'hashtags': [{'text': 'RoadSafetyWorldSeries2021', 'indices': [34, 60]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1045794757,1045794757,,,,,False,0,3,0,0,1.37368390692742E+018,1.37368390692742E+018,False,False,si,,,,,,,,,,0,
54,1.32533121761754E+018,Sun Nov 08 06:56:00 +0000 2020,1.32533121761754E+018,1.32533121761754E+018,""" ඉර පායන්නේ නෑ..මල් පිපෙන්නේ නෑ..බත් ඉදෙන්නේ නෑ..සුළං හමන්නේ නෑ..අබුබකර් මරපු මනුස්සයාව තොපි ගෙදර යැව්වා අල්කයිඩා කාරයෝ ගහලා මදි තොපිට කාලකන්නි..කෙළෙහිගුණයක් නැති #$%&amp;"" ඇමරිකාවේ රිපබ්ලිකන් බයි ප්‍රජාව..

😂😂😂",False,"[0, 212]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,450601726,450601726,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,5,0,0,1.32533121761754E+018,1.32533121761754E+018,False,False,si,,,,,,,,,,0,
55,1.25327103653714E+018,Thu Apr 23 10:34:34 +0000 2020,1.25327103653714E+018,1.25327103653714E+018,"උඹලගෙ කාලකන්නි බවේ රහස මොකක්ද ?

01... 💻
02...📱
03...🎮
04...👰
05...🤵
06...🍺",False,"[0, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,606247718,606247718,,,,,False,0,49,26,2,1.25327103653714E+018,1.25327103653714E+018,False,False,si,,,,,,,,,,0,
56,1.3518699231532E+018,Wed Jan 20 12:31:20 +0000 2021,1.3518699231532E+018,1.3518699231532E+018,කසාද බැඳිම් මම කියපු දේට අදාලද? නෑ. ඒත් තොගෙ වර්ගවාද කම නිසා තෝ රෙද්ද උස්සං ආවා මෙතන පරයෙක් වගේ හැසිරෙන්න. උඔ වගේ ගොබ්බ මූසලයො තමයි යකෝ රටයි සිංහල කමයි දෙකම කෙල කරන්නෙ. කාලකන්නි ඉබ්බා.,False,"[0, 184]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,212221864,212221864,,,,,True,2,92,17,6,1.3518699231532E+018,1.3518699231532E+018,False,False,si,,,,,,1.3518669197967E+018,1.3518669197967E+018,"{'url': 'https://t.co/VLFH4byzKJ', 'expanded': 'https://twitter.com/CitizenCeylones/status/1351866919796703233', 'display': 'twitter.com/CitizenCeylone…'}",,0,
57,1.24743335742989E+018,Tue Apr 07 07:57:43 +0000 2020,1.24743335742989E+018,1.24743335742989E+018,@Lovely_Paba Mun yako Suicide wena kotintath wada anthai කාලකන්නි,False,"[13, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lovely_Paba', 'name': 'Fifty Shades Crazy', 'id': 128910982, 'id_str': '128910982', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24717673409444E+018,1.24717673409444E+018,128910982,128910982,Lovely_Paba,1.22938651998888E+018,1.22938651998888E+018,,,,,False,0,1,0,0,1.24717673409444E+018,1.24717673409444E+018,False,False,tl,,,,,,,,,,0,
58,1.33376455019433E+018,Tue Dec 01 13:27:03 +0000 2020,1.33376455019433E+018,1.33376455019433E+018,"පණට පණ දෙන්න තිබුණ යාලුකම්
 කැඩුවෙම කාලකන්නි ආදර කතා.....
අන්තිමට යාලුවොත් නෑ, 
ආදරෙත් නෑ....",False,"[0, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,9.55774691855294E+017,9.55774691855294E+017,,,,,False,0,5,0,0,1.33376455019433E+018,1.33376455019433E+018,False,False,si,,,,,,,,,,0,
59,1.23266564762624E+018,Wed Feb 26 13:56:06 +0000 2020,1.23266564762624E+018,1.23266564762624E+018,"@tikirimaarie ඔය ලියුම් හැම එකක්ම ඔයාට පොර ටෝක දුන්න මැනේජර්ට cc වෙන්න යවන්න. 
බොරු පොරටෝක්වලට බයවෙන්න එපා. 
ඒ ආයතනවල ආයතනික නීති වගේම රටේ නීතිය තියෙන්නෙත් ඔය පොරටෝක්කාරයොන්ට බොහොම උඩිං...!",False,"[14, 189]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tikirimaarie', 'name': 'ඩම්බල්ඩෝර් 🎅✨🔮', 'id': 1319729186, 'id_str': '1319729186', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2326649791842E+018,1.2326649791842E+018,125697659,125697659,ceylonerana,125697659,125697659,,,,,False,0,8,1,0,1.23266283109238E+018,1.23266283109238E+018,False,False,si,,,,,,,,,,0,
60,1.38023589040089E+018,Thu Apr 08 19:07:34 +0000 2021,1.38023589040089E+018,1.38023589040089E+018,"නියමයි
""ස""
විය යුත්තේ  එයයි
@GotabayaR https://t.co/1O1HVaPbIb",False,"[0, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [28, 38]}], 'urls': [], 'media': [{'id': 1380235884726001669, 'id_str': '1380235884726001669', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/EyeVOW9XIAUlHfx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyeVOW9XIAUlHfx.jpg', 'url': 'https://t.co/1O1HVaPbIb', 'display_url': 'pic.twitter.com/1O1HVaPbIb', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1380235890400886790/photo/1', 'type': 'photo', 'original_info': {'width': 504, 'height': 720, 'focus_rects': [{'x': 0, 'y': 273, 'h': 282, 'w': 504}, {'x': 0, 'y': 162, 'h': 504, 'w': 504}, {'x': 0, 'y': 127, 'h': 575, 'w': 504}, {'x': 144, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 504}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 504, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 504, 'h': 720, 'resize': 'fit'}, 'small': {'w': 476, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 59, 'y': 80, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 59, 'y': 80, 'h': 34, 'w': 34}]}, 'medium': {'faces': [{'x': 59, 'y': 80, 'h': 34, 'w': 34}]}, 'small': {'faces': [{'x': 55, 'y': 75, 'h': 32, 'w': 32}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2683641581,2683641581,,,,,False,11,90,10,3,1.38023589040089E+018,1.38023589040089E+018,False,False,si,,"{'media': [{'id': 1380235884726001669, 'id_str': '1380235884726001669', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/EyeVOW9XIAUlHfx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyeVOW9XIAUlHfx.jpg', 'url': 'https://t.co/1O1HVaPbIb', 'display_url': 'pic.twitter.com/1O1HVaPbIb', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1380235890400886790/photo/1', 'type': 'photo', 'original_info': {'width': 504, 'height': 720, 'focus_rects': [{'x': 0, 'y': 273, 'h': 282, 'w': 504}, {'x': 0, 'y': 162, 'h': 504, 'w': 504}, {'x': 0, 'y': 127, 'h': 575, 'w': 504}, {'x': 144, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 504}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 504, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 504, 'h': 720, 'resize': 'fit'}, 'small': {'w': 476, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 59, 'y': 80, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 59, 'y': 80, 'h': 34, 'w': 34}]}, 'medium': {'faces': [{'x': 59, 'y': 80, 'h': 34, 'w': 34}]}, 'small': {'faces': [{'x': 55, 'y': 75, 'h': 32, 'w': 32}]}}, 'media_key': '3_1380235884726001669', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 58, 'green': 33, 'blue': 21}, 'percentage': 39.8}, {'rgb': {'red': 120, 'green': 31, 'blue': 44}, 'percentage': 14.11}, {'rgb': {'red': 84, 'green': 62, 'blue': 29}, 'percentage': 9.9}, {'rgb': {'red': 185, 'green': 175, 'blue': 197}, 'percentage': 6.55}, {'rgb': {'red': 171, 'green': 163, 'blue': 74}, 'percentage': 5.86}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,0,
61,1.24083955498411E+018,Fri Mar 20 03:16:18 +0000 2020,1.24083955498411E+018,1.24083955498411E+018,"ඉස්සර රට හරක් කිව්වම මතක් වුනේ නවසීලන්තෙ ලස්සන තණ පිට්ටනි වල ඉන්න හොද හැඩි දැඩි හරක්... 

දැන් රට හරක් කිව්වම එක පාරට මතක්වෙන්නෙ ඉතාලියෙන් ලංකාවට ආපු කාලකන්නි රට හරක් සෙට් එක...",False,"[0, 177]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,159188219,159188219,,,,,False,0,2,0,0,1.24083955498411E+018,1.24083955498411E+018,False,False,si,,,,,,,,,,0,
62,1.30041954164673E+018,Mon Aug 31 13:05:54 +0000 2020,1.30041954164673E+018,1.30041954164673E+018,"@Skkasun007 පව්ල් 700ක දුක සැපද බලන්න ඕන මුලු ලෝකෙටම පවුල් ද..අප්පගේ තියරි.මිනීමරුවො පාර්ලිමේන්තුවට ගෙන්න ජන්දේ දීපු බහුතරේ බලනවා මේවටත් බලපන්කො බහුතරේ.කාලකන්නි..
මිනිස්සුද පරිසරේද ලොකු කියලා කොරෝනා හැම රටකටම පෙන්නුවා ඒත් මුන් මට්ටු වෙලා නෑ
.හැදෙන්න ඕන ඔක්සිජන් වලට අදාල දේකින් හැදෙන විදියට.",False,"[12, 291]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Skkasun007', 'name': 'James moriarty Ⓜ️', 'id': 1120036855150288896, 'id_str': '1120036855150288896', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.30024828383137E+018,1.30024828383137E+018,1.12003685515029E+018,1.12003685515029E+018,Skkasun007,1.1865661995696E+018,1.1865661995696E+018,,,,,False,0,2,0,0,1.30024828383137E+018,1.30024828383137E+018,False,False,si,,,,,,,,,,0,
