,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1298638457091194880,Wed Aug 26 15:08:30 +0000 2020,1298638457091194880,1298638457091194880,"සිංහල උඹලා ගොඩක්ම ආදරේ කරන කෙනාට මාරාන්තික තත්වෙ ලෙඩක් හැදිලා ලංකාවෙ ඒ ලෙඩේට ඉන්න හොදම දොස්තර මුස්ලිම් වෙනකල් විතරක් උඹලා ජාතිවාදී වෙයි.
☝️
( උදාහරණයක් )

මුස්ලිම් හැමෝම අන්තවාදියෝ, ත්‍රස්තවාදීයෝ නෙවෙයි වගේම අන්තවාදීන් ත්‍රස්තවාදීන් හැමෝම මුස්ලිම් අයත් නෙවෙයි.",False,"[0, 260]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2533578847,2533578847,,,,,False,12,179,30,2,1298638457091194880,1298638457091194880,False,False,si,,,,,,,,,
911301030905708544,Fri Sep 22 18:47:51 +0000 2017,911301030905708544,911301030905708544,මම මුට කොහොම කතා කරන්නද මෛත්‍රී කැරියෝ පයිය තියාගෙන ඇට දෙකෙන් හුකන්න හදන්න එපා,False,"[0, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3049875241,3049875241,,,,,False,0,0,0,0,911301030905708544,911301030905708544,False,False,si,,,,,,,,,
1304552468039122944,Fri Sep 11 22:48:40 +0000 2020,1304552468039122944,1304552468039122944,@SKathriarachc @devinda_hemal පයිය තලන්න ඔන ඔකූන්ගේ,False,"[30, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SKathriarachc', 'name': '💙\U0001f9daරුළං අලුවා\U0001f9da💙', 'id': 4695571118, 'id_str': '4695571118', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3044536053536113e+18,1304453605353611264,4695571118.0,4695571118,SKathriarachc,1248141453429051393,1248141453429051393,,,,,False,0,1,0,0,1304443402847686659,1304443402847686659,False,False,si,,,,,,,,,
1142994920484958208,Mon Jun 24 03:16:39 +0000 2019,1142994920484958208,1142994920484958208,@udeshsameera11 @_iam_nobody__ වයි පයිය තමා ඉතිං ...😂😂,False,"[31, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'udeshsameera11', 'name': 'Udesh. S. Senarath', 'id': 2873438135, 'id_str': '2873438135', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1428330194571182e+18,1142833019457118208,2873438135.0,2873438135,udeshsameera11,1140803341192060929,1140803341192060929,,,,,False,0,2,1,0,1142833019457118208,1142833019457118208,False,False,si,,,,,,,,,
1225109680332005377,Wed Feb 05 17:31:23 +0000 2020,1225109680332005377,1225109680332005377,@hwbdissanayake පයිය,False,"[16, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2251095889928315e+18,1225109588992831493,1516491872.0,1516491872,d_harshabandara,750011074762551300,750011074762551300,,,,,False,0,1,1,0,1225109163170074624,1225109163170074624,False,False,si,,,,,,,,,
1225109976923955203,Wed Feb 05 17:32:34 +0000 2020,1225109976923955203,1225109976923955203,@i_ampasindu කවුද කියන්නෙ කුනුහරුප කියලා😌😌☝️,False,"[13, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2251096803320054e+18,1225109680332005377,7.500110747625513e+17,750011074762551300,itsmepasindu,1516491872,1516491872,,,,,False,0,1,1,0,1225109163170074624,1225109163170074624,False,False,si,,,,,,,,,
1140973914492850177,Tue Jun 18 13:25:54 +0000 2019,1140973914492850177,1140973914492850177,පයිය හිරිවටිල blwojob.srilanka.voice https://t.co/07MeMlNHZH,False,"[0, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/07MeMlNHZH', 'expanded_url': 'https://fp.alrau.com/%e0%b6%b4%e0%b6%ba%e0%b7%92%e0%b6%ba-%e0%b7%84%e0%b7%92%e0%b6%bb%e0%b7%92%e0%b7%80%e0%b6%a7%e0%b7%92%e0%b6%bd-blwojob-srilanka-voice-2/', 'display_url': 'fp.alrau.com/%e0%b6%b4%e0%b…', 'indices': [37, 60]}]}","<a href=""http://djjooic.com"" rel=""nofollow"">F1GPX</a>",,,,,,1101624234017722368,1101624234017722368,,,,,False,0,0,0,0,1140973914492850177,1140973914492850177,False,False,pl,,,False,True,,,,,
1296696516984229889,Fri Aug 21 06:31:55 +0000 2020,1296696516984229889,1296696516984229889,"කැරි :- හෙළ බසින් කැරි යනුවෙන් වහරන්නේ තැඹිලි, කුරුම්බා වැනි ගෙඩිවල ඇති සියුම් මදයටය. සරල බසින් කිවහොත් ලොඳ වලට‍ය.
පක :- පක යනු හෙළ බසින් ගෙඩිය යන අරුත් දෙයි. අතීතයේදී ලියන ලැබූ ගද්‍ය වලත් ගයන ලැබූ බොහෝ පද්‍යවලත් පක යෙදී තිබෙනු දැකිය හැකිය.",False,"[0, 240]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2966965153316782e+18,1296696515331678208,717881136.0,717881136,sandunendika,717881136,717881136,,,,,False,0,12,1,1,1296696509635821568,1296696509635821568,False,False,si,,,,,,,,"{'id': 1296696509635821568, 'id_str': '1296696509635821568'}",
1264238075397279745,Sat May 23 16:53:40 +0000 2020,1264238075397279745,1264238075397279745,@chikulive @SuuTikka Durex එක දාපුවාම පයිය දනවා 😟,False,"[21, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chikulive', 'name': 'චිකූ🇱🇰', 'id': 1199395408595714048, 'id_str': '1199395408595714048', 'indices': [0, 10]}, {'screen_name': 'SuuTikka', 'name': 'Suraj Bandara 🇱🇰', 'id': 2503150696, 'id_str': '2503150696', 'indices': [11, 20]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.264237222695514e+18,1264237222695514112,1.199395408595714e+18,1199395408595714048,chikulive,3089536357,3089536357,,,,,False,0,3,1,0,1264231603146031108,1264231603146031108,False,False,si,,,,,,,,,
1050796983588286464,Fri Oct 12 17:14:58 +0000 2018,1050796983588286464,1050796983588286464,@defyixviiithara පයිය😂,False,"[17, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'defyixviiithara', 'name': 'deffy:', 'id': 3334390273, 'id_str': '3334390273', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0507967405199483e+18,1050796740519948288,3334390273.0,3334390273,defyixviiithara,835869892129742848,835869892129742848,,,,,False,0,0,1,0,1050781761309827074,1050781761309827074,False,False,si,,,,,,,,,
1013766502829494272,Mon Jul 02 12:49:03 +0000 2018,1013766502829494272,1013766502829494272,පයිය කොට නිසයි 30 පැනලත් තනිකඩ ඉන්නෙ කියන්නෙ ඇත්තද? — 🙄🙄🖕 https://t.co/Myd0XOuRV6,False,"[0, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Myd0XOuRV6', 'expanded_url': 'https://curiouscat.me/tharu__/post/551645622?1530535743', 'display_url': 'curiouscat.me/tharu__/post/5…', 'indices': [58, 81]}]}","<a href=""https://curiouscat.qa"" rel=""nofollow"">Curious Cat</a>",,,,,,395035548,395035548,,,,,False,0,7,2,3,1013766502829494272,1013766502829494272,False,False,si,,,False,True,,,,,"{'name': 'summary', 'url': 'https://t.co/Myd0XOuRV6', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'curiouscat.me', 'scribe_key': 'vanity_url'}, 'domain': {'type': 'STRING', 'string_value': 'curiouscat.me'}, 'title': {'type': 'STRING', 'string_value': 'tharu__'}, 'description': {'type': 'STRING', 'string_value': 'CuriousCat is a Q&A social network that allows you to connect with your followers and know new people.'}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/Myd0XOuRV6', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}"
1296776093232316416,Fri Aug 21 11:48:08 +0000 2020,1296776093232316416,1296776093232316416,@k0i9r1i3 こういう単語すぐに覚えちゃう😂タネも覚えました（笑）ありがとうございました〜🙏💦,False,"[10, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'k0i9r1i3', 'name': 'きり@永遠にきりとーらー', 'id': 206456057, 'id_str': '206456057', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2967718099127747e+18,1296771809912774656,206456057.0,206456057,k0i9r1i3,1535624089,1535624089,,,,,False,0,1,1,0,1296753408825798656,1296753408825798656,False,False,ja,,,,,,,,,
1134814177493577733,Sat Jun 01 13:29:18 +0000 2019,1134814177493577733,1134814177493577733,"@IamDimuth 
අනේ තෝ ගිහින් චන්දිකයාගේ පයිය උරාපන්. තෝ මන් කියන විදිහට වැඩ කරපන්. 
හුත්තෝ අවිශ්කයි තමුසෙයි open කරපන්. One down කුසල් මෙන්ඩිස්, 2 down කුසල් පෙරේරා, 3rd down mathews, next මිලින්ද සිරිවර්දෙන, ජීවන් මෙන්ඩිස්, තිසර පෙරේරා, ඉසුරු උදාන, ප්‍රදීප්, මාලිංග දාපන්.",False,"[0, 270]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IamDimuth', 'name': '𝑫𝒊𝒎𝒖𝒕𝒉 𝑲𝒂𝒓𝒖𝒏𝒂𝒓𝒂𝒕𝒉𝒏𝒂', 'id': 2448362660, 'id_str': '2448362660', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,2448362660.0,2448362660,IamDimuth,1217668248,1217668248,,,,,False,0,0,0,0,1134814177493577733,1134814177493577733,False,False,si,,,,,,,,,
1228725133797232640,Sat Feb 15 16:57:55 +0000 2020,1228725133797232640,1228725133797232640,@maalupaan අන්නෙකයි.. අඩෝ කෝමද බං පයිය කියල ඩබල් කොම්බුවෙන් ලිව්වෙ ?,False,"[11, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2282795906588303e+18,1228279590658830336,4632654077.0,4632654077,maalupaan,765202613067403264,765202613067403264,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,1,0,1228279590658830336,1228279590658830336,False,False,si,,,,,,,,,
1289749177992265728,Sun Aug 02 02:25:41 +0000 2020,1289749177992265728,1289749177992265728,"බරපතල ලිංගික හිංසා කොට , ගෙල සිරකර මරා දැමූ දරුවා.මේ තාත්තට කොතරම් වේදනාවක් ඇතිද?
දරුවා මොන දුකක් විදින්නට ඇතිද😠

තවත් මෙවැනි දේ වන්නට පෙර කුමක්ද කර යුත්තේ?

මොනද වෙන්නේ ලංකාවේ. මේ කාලයෙම කී දෙනෙක් ලමයිමද

මේවානම් ඉවසුවා හොඳටම ඇති එකෙක් දෙන්නෙක් ප්‍රසිද්ධියේ වද දීලා මරන්න ඕන 😡 https://t.co/twPWEp04me",False,"[0, 277]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289749171789082624, 'id_str': '1289749171789082624', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EeYcCdHXsAANCmm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeYcCdHXsAANCmm.jpg', 'url': 'https://t.co/twPWEp04me', 'display_url': 'pic.twitter.com/twPWEp04me', 'expanded_url': 'https://twitter.com/ThilinaPrasang4/status/1289749177992265728/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 499, 'focus_rects': [{'x': 67, 'y': 0, 'h': 499, 'w': 891}, {'x': 263, 'y': 0, 'h': 499, 'w': 499}, {'x': 293, 'y': 0, 'h': 499, 'w': 438}, {'x': 387, 'y': 0, 'h': 499, 'w': 250}, {'x': 0, 'y': 0, 'h': 499, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 314, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 499, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 519, 'y': 55, 'h': 22, 'w': 22}]}, 'large': {'faces': [{'x': 825, 'y': 88, 'h': 36, 'w': 36}]}, 'medium': {'faces': [{'x': 825, 'y': 88, 'h': 36, 'w': 36}]}, 'orig': {'faces': [{'x': 825, 'y': 88, 'h': 36, 'w': 36}]}}}, {'id': 1289749175152902145, 'id_str': '1289749175152902145', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EeYcCppXgAEoRDO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeYcCppXgAEoRDO.jpg', 'url': 'https://t.co/twPWEp04me', 'display_url': 'pic.twitter.com/twPWEp04me', 'expanded_url': 'https://twitter.com/ThilinaPrasang4/status/1289749177992265728/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 499, 'focus_rects': [{'x': 0, 'y': 0, 'h': 499, 'w': 891}, {'x': 47, 'y': 0, 'h': 499, 'w': 499}, {'x': 77, 'y': 0, 'h': 499, 'w': 438}, {'x': 171, 'y': 0, 'h': 499, 'w': 250}, {'x': 0, 'y': 0, 'h': 499, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 314, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 499, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1138703197109985281,1138703197109985281,,,,,False,28,182,46,5,1289749177992265728,1289749177992265728,False,False,si,,"{'media': [{'id': 1289749171789082624, 'id_str': '1289749171789082624', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EeYcCdHXsAANCmm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeYcCdHXsAANCmm.jpg', 'url': 'https://t.co/twPWEp04me', 'display_url': 'pic.twitter.com/twPWEp04me', 'expanded_url': 'https://twitter.com/ThilinaPrasang4/status/1289749177992265728/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 499, 'focus_rects': [{'x': 67, 'y': 0, 'h': 499, 'w': 891}, {'x': 263, 'y': 0, 'h': 499, 'w': 499}, {'x': 293, 'y': 0, 'h': 499, 'w': 438}, {'x': 387, 'y': 0, 'h': 499, 'w': 250}, {'x': 0, 'y': 0, 'h': 499, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 314, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 499, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 519, 'y': 55, 'h': 22, 'w': 22}]}, 'large': {'faces': [{'x': 825, 'y': 88, 'h': 36, 'w': 36}]}, 'medium': {'faces': [{'x': 825, 'y': 88, 'h': 36, 'w': 36}]}, 'orig': {'faces': [{'x': 825, 'y': 88, 'h': 36, 'w': 36}]}}, 'media_key': '3_1289749171789082624', 'ext_media_color': {'palette': [{'rgb': {'red': 243, 'green': 234, 'blue': 225}, 'percentage': 58.16}, {'rgb': {'red': 108, 'green': 91, 'blue': 84}, 'percentage': 23.91}, {'rgb': {'red': 196, 'green': 145, 'blue': 130}, 'percentage': 4.49}, {'rgb': {'red': 216, 'green': 194, 'blue': 150}, 'percentage': 2.69}, {'rgb': {'red': 75, 'green': 69, 'blue': 81}, 'percentage': 1.24}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1289749175152902145, 'id_str': '1289749175152902145', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EeYcCppXgAEoRDO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeYcCppXgAEoRDO.jpg', 'url': 'https://t.co/twPWEp04me', 'display_url': 'pic.twitter.com/twPWEp04me', 'expanded_url': 'https://twitter.com/ThilinaPrasang4/status/1289749177992265728/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 499, 'focus_rects': [{'x': 0, 'y': 0, 'h': 499, 'w': 891}, {'x': 47, 'y': 0, 'h': 499, 'w': 499}, {'x': 77, 'y': 0, 'h': 499, 'w': 438}, {'x': 171, 'y': 0, 'h': 499, 'w': 250}, {'x': 0, 'y': 0, 'h': 499, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 314, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 499, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1289749175152902145', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 158, 'green': 132, 'blue': 117}, 'percentage': 42.27}, {'rgb': {'red': 31, 'green': 22, 'blue': 17}, 'percentage': 25.75}, {'rgb': {'red': 154, 'green': 160, 'blue': 165}, 'percentage': 8.94}, {'rgb': {'red': 134, 'green': 86, 'blue': 32}, 'percentage': 7.68}, {'rgb': {'red': 178, 'green': 102, 'blue': 8}, 'percentage': 3.12}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,
1264571059795263491,Sun May 24 14:56:49 +0000 2020,1264571059795263491,1264571059795263491,"@qAzithen මං ගෙදරදි මල්ලට කියන්නෙ පයිය කියල..""මල්ලි මගෙ ඉස්කෝලෙ ගෙනියන පයියෙ ඇති පර්ස් එක අරන් වරෙන්කො""😌",False,"[10, 104]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'qAzithen', 'name': 'SAHAN™ 🇱🇰', 'id': 1117021610618310656, 'id_str': '1117021610618310656', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2645421183553167e+18,1264542118355316736,1.1170216106183107e+18,1117021610618310656,qAzithen,4143890780,4143890780,,,,,False,0,3,0,0,1264542118355316736,1264542118355316736,False,False,si,,,,,,,,,
1237801221139857410,Wed Mar 11 18:03:03 +0000 2020,1237801221139857410,1237801221139857410,@Iam__Kevin තෝ දැන් විහිලු කරනවා. ඒ උනත් අර කෙල්ල ලස්සනයි නේ. උබ ඇයි love නැත්තේ. සුප්පා කියන විදියට නම් උඹට ගොඩක් කෙල්ලො ඉන්නවා 👍,False,"[12, 130]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Iam__Kevin', 'name': 'Captain America ✪', 'id': 4191134834, 'id_str': '4191134834', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2378007932537856e+18,1237800793253785608,4191134834.0,4191134834,Iam__Kevin,1138703197109985281,1138703197109985281,,,,,False,0,1,1,0,1237799079536660480,1237799079536660480,False,False,si,,,,,,,,,
1207680011651682311,Thu Dec 19 15:12:07 +0000 2019,1207680011651682311,1207680011651682311,"අර හැංගිලා හිටපු හම්සාගේ පයිය උරන ටොයියෝ ටික රෙදි ගලවන් පාටලීට කඩේ යනවා මේකේ! හොදට මීටර් කරන් අමතක වෙනවනම් screenshot ගහගනින!! 🤦‍♂️😡😡

#lka #srilanka #lka https://t.co/Yk8fuyu5Vd",False,"[0, 154]","{'hashtags': [{'text': 'lka', 'indices': [135, 139]}, {'text': 'srilanka', 'indices': [140, 149]}, {'text': 'lka', 'indices': [150, 154]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1207680003569311746, 'id_str': '1207680003569311746', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/media/EMKKkI8XYAI71I1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMKKkI8XYAI71I1.jpg', 'url': 'https://t.co/Yk8fuyu5Vd', 'display_url': 'pic.twitter.com/Yk8fuyu5Vd', 'expanded_url': 'https://twitter.com/RealGamerLK/status/1207680011651682311/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 983, 'focus_rects': [{'x': 0, 'y': 0, 'h': 605, 'w': 1080}, {'x': 76, 'y': 0, 'h': 983, 'w': 983}, {'x': 136, 'y': 0, 'h': 983, 'w': 862}, {'x': 321, 'y': 0, 'h': 983, 'w': 492}, {'x': 0, 'y': 0, 'h': 983, 'w': 1080}]}, 'sizes': {'medium': {'w': 1080, 'h': 983, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 983, 'resize': 'fit'}, 'small': {'w': 680, 'h': 619, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '1168509537831325696', 'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera'}, {'type': 'user', 'user_id': '333357644', 'screen_name': 'yunesh_k', 'name': 'Beauty of the Sri Lanka ❤️🇱🇰🙏'}, {'type': 'user', 'user_id': '1057252223867019265', 'screen_name': 'SriCitizen', 'name': 'Sri Lankan Citizen®'}, {'type': 'user', 'user_id': '552458951', 'screen_name': 'sriavtvnetwork', 'name': 'Sri AV TV Network'}, {'type': 'user', 'user_id': '55178704', 'screen_name': 'DulithK', 'name': 'Dulith Kasun (DK)'}, {'type': 'user', 'user_id': '1120483478120869889', 'screen_name': 'Sepala17', 'name': 'Sepalad'}, {'type': 'user', 'user_id': '36129748', 'screen_name': 'milindarj', 'name': 'Milinda Rajapaksha'}, {'type': 'user', 'user_id': '1156377240419962881', 'screen_name': 'Madushan_Jay', 'name': 'Madushan Jayathunga 🇱🇰'}]}, 'medium': {'faces': [{'x': 449, 'y': 451, 'h': 186, 'w': 186}]}, 'large': {'faces': [{'x': 449, 'y': 451, 'h': 186, 'w': 186}]}, 'orig': {'faces': [{'x': 449, 'y': 451, 'h': 186, 'w': 186}]}, 'small': {'faces': [{'x': 282, 'y': 283, 'h': 117, 'w': 117}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1079250396688707584,1079250396688707584,,,,,False,13,36,2,0,1207680011651682311,1207680011651682311,False,False,si,,"{'media': [{'id': 1207680003569311746, 'id_str': '1207680003569311746', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/media/EMKKkI8XYAI71I1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMKKkI8XYAI71I1.jpg', 'url': 'https://t.co/Yk8fuyu5Vd', 'display_url': 'pic.twitter.com/Yk8fuyu5Vd', 'expanded_url': 'https://twitter.com/RealGamerLK/status/1207680011651682311/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 983, 'focus_rects': [{'x': 0, 'y': 0, 'h': 605, 'w': 1080}, {'x': 76, 'y': 0, 'h': 983, 'w': 983}, {'x': 136, 'y': 0, 'h': 983, 'w': 862}, {'x': 321, 'y': 0, 'h': 983, 'w': 492}, {'x': 0, 'y': 0, 'h': 983, 'w': 1080}]}, 'sizes': {'medium': {'w': 1080, 'h': 983, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 983, 'resize': 'fit'}, 'small': {'w': 680, 'h': 619, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '1168509537831325696', 'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera'}, {'type': 'user', 'user_id': '333357644', 'screen_name': 'yunesh_k', 'name': 'Beauty of the Sri Lanka ❤️🇱🇰🙏'}, {'type': 'user', 'user_id': '1057252223867019265', 'screen_name': 'SriCitizen', 'name': 'Sri Lankan Citizen®'}, {'type': 'user', 'user_id': '552458951', 'screen_name': 'sriavtvnetwork', 'name': 'Sri AV TV Network'}, {'type': 'user', 'user_id': '55178704', 'screen_name': 'DulithK', 'name': 'Dulith Kasun (DK)'}, {'type': 'user', 'user_id': '1120483478120869889', 'screen_name': 'Sepala17', 'name': 'Sepalad'}, {'type': 'user', 'user_id': '36129748', 'screen_name': 'milindarj', 'name': 'Milinda Rajapaksha'}, {'type': 'user', 'user_id': '1156377240419962881', 'screen_name': 'Madushan_Jay', 'name': 'Madushan Jayathunga 🇱🇰'}]}, 'medium': {'faces': [{'x': 449, 'y': 451, 'h': 186, 'w': 186}]}, 'large': {'faces': [{'x': 449, 'y': 451, 'h': 186, 'w': 186}]}, 'orig': {'faces': [{'x': 449, 'y': 451, 'h': 186, 'w': 186}]}, 'small': {'faces': [{'x': 282, 'y': 283, 'h': 117, 'w': 117}]}}, 'media_key': '3_1207680003569311746', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 81.92}, {'rgb': {'red': 59, 'green': 57, 'blue': 58}, 'percentage': 4.84}, {'rgb': {'red': 116, 'green': 9, 'blue': 25}, 'percentage': 1.22}, {'rgb': {'red': 201, 'green': 87, 'blue': 4}, 'percentage': 1.08}, {'rgb': {'red': 193, 'green': 145, 'blue': 13}, 'percentage': 0.87}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,
