,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1366722604518703108,Tue Mar 02 12:10:36 +0000 2021,1366722604518703108,1366722604518703108,@Rasindu_Sen @kaviiiiisha අඩෝ නෝ😂 ඒක මීටර් උන් නෑනෙ😂💔,False,"[26, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasindu_Sen', 'name': '𝙐𝙘𝙝𝙞𝙝𝙖 𝙄𝙩𝙖𝙘𝙝𝙞 🇱🇰', 'id': 1336242823314681856, 'id_str': '1336242823314681856', 'indices': [0, 12]}, {'screen_name': 'kaviiiiisha', 'name': 'Kavisha', 'id': 1027419556334198784, 'id_str': '1027419556334198784', 'indices': [13, 25]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3666905129341092e+18,1366690512934109185,1.3362428233146819e+18,1336242823314681856,Rasindu_Sen,976465909027037186,976465909027037186,,,,,False,0,2,0,0,1365960849655955463,1365960849655955463,False,False,si,,,,,,,,,
1367022991284969473,Wed Mar 03 08:04:13 +0000 2021,1367022991284969473,1367022991284969473,"@Tikiri_ Class එකේදි හෙන ගේමක් දීලා infraredවලින් පොඩි mp3 එකක් දාගන්න පැය ගාණක් හොලවන්නෙ නැතුව තියන් ඉන්නවා. 99% තියෙද්දි ඉන්ටවල් දෙනවා. ලොවෙත් නැති එකෙක් ඇවිත් ""අඩෝ සින්දුවක් අහමුකො බං"" කියල ගන්නව phone එක. 100% කුජීතයි 🤣",False,"[9, 223]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Tikiri_', 'name': 'That guy!', 'id': 176651477, 'id_str': '176651477', 'indices': [0, 8]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3670214312471347e+18,1367021431247134721,176651477.0,176651477,Tikiri_,369399725,369399725,,,,,False,0,2,1,0,1367019011297316864,1367019011297316864,False,False,si,,,,,,,,,
1368152745425788928,Sat Mar 06 10:53:28 +0000 2021,1368152745425788928,1368152745425788928,"කාගෙද බන් මේ නම්බර් එක 🤔 
පිරිමි කටහඩක් https://t.co/SurIYLlwzn",False,"[0, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1368152740199686147, 'id_str': '1368152740199686147', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/Evynqx4UYAMN5RS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Evynqx4UYAMN5RS.jpg', 'url': 'https://t.co/SurIYLlwzn', 'display_url': 'pic.twitter.com/SurIYLlwzn', 'expanded_url': 'https://twitter.com/Iam_paala/status/1368152745425788928/photo/1', 'type': 'photo', 'original_info': {'width': 828, 'height': 124, 'focus_rects': [{'x': 34, 'y': 0, 'h': 124, 'w': 221}, {'x': 82, 'y': 0, 'h': 124, 'w': 124}, {'x': 90, 'y': 0, 'h': 124, 'w': 109}, {'x': 113, 'y': 0, 'h': 124, 'w': 62}, {'x': 0, 'y': 0, 'h': 124, 'w': 828}]}, 'sizes': {'thumb': {'w': 124, 'h': 124, 'resize': 'crop'}, 'small': {'w': 680, 'h': 102, 'resize': 'fit'}, 'large': {'w': 828, 'h': 124, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 124, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 730, 'y': 33, 'h': 68, 'w': 68}]}, 'small': {'faces': [{'x': 599, 'y': 27, 'h': 55, 'w': 55}]}, 'large': {'faces': [{'x': 730, 'y': 33, 'h': 68, 'w': 68}]}, 'medium': {'faces': [{'x': 730, 'y': 33, 'h': 68, 'w': 68}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1251532423407403008,1251532423407403008,,,,,False,2,17,4,0,1368152745425788928,1368152745425788928,False,False,si,,"{'media': [{'id': 1368152740199686147, 'id_str': '1368152740199686147', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/Evynqx4UYAMN5RS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Evynqx4UYAMN5RS.jpg', 'url': 'https://t.co/SurIYLlwzn', 'display_url': 'pic.twitter.com/SurIYLlwzn', 'expanded_url': 'https://twitter.com/Iam_paala/status/1368152745425788928/photo/1', 'type': 'photo', 'original_info': {'width': 828, 'height': 124, 'focus_rects': [{'x': 34, 'y': 0, 'h': 124, 'w': 221}, {'x': 82, 'y': 0, 'h': 124, 'w': 124}, {'x': 90, 'y': 0, 'h': 124, 'w': 109}, {'x': 113, 'y': 0, 'h': 124, 'w': 62}, {'x': 0, 'y': 0, 'h': 124, 'w': 828}]}, 'sizes': {'thumb': {'w': 124, 'h': 124, 'resize': 'crop'}, 'small': {'w': 680, 'h': 102, 'resize': 'fit'}, 'large': {'w': 828, 'h': 124, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 124, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 730, 'y': 33, 'h': 68, 'w': 68}]}, 'small': {'faces': [{'x': 599, 'y': 27, 'h': 55, 'w': 55}]}, 'large': {'faces': [{'x': 730, 'y': 33, 'h': 68, 'w': 68}]}, 'medium': {'faces': [{'x': 730, 'y': 33, 'h': 68, 'w': 68}]}}, 'media_key': '3_1368152740199686147', 'ext_media_color': {'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 98.03}, {'rgb': {'red': 132, 'green': 132, 'blue': 132}, 'percentage': 1.07}, {'rgb': {'red': 23, 'green': 46, 'blue': 89}, 'percentage': 0.9}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",True,True,,,,,
1367454953103495168,Thu Mar 04 12:40:41 +0000 2021,1367454953103495168,1367454953103495168,@udara_grero @ItsmeSuppa ඒ නිපුනය,False,"[25, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'udara_grero', 'name': 'Nalanajith Udara Grero 🇱🇰\U0001f974', 'id': 4227365309, 'id_str': '4227365309', 'indices': [0, 12]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [13, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3674547120274842e+18,1367454712027484160,4227365309.0,4227365309,udara_grero,3591912206,3591912206,,,,,False,0,2,1,0,1367454221507784707,1367454221507784707,False,False,si,,,,,,,,,
1368478112548155405,Sun Mar 07 08:26:21 +0000 2021,1368478112548155405,1368478112548155405,@AmIsoSweet අඩෝ ඔව්. හම්බවුණ එක හෙන සතුටක් 😊,False,"[12, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.368477890203951e+18,1368477890203951104,429624563.0,429624563,AmIsoSweet,212847371,212847371,,,,,False,0,0,0,0,1368474897555488778,1368474897555488778,False,False,si,,,,,,,,,
1365682972624441344,Sat Feb 27 15:19:28 +0000 2021,1365682972624441344,1365682972624441344,"@savijayakodi අඩෝ වයි බන් නවසිය අනූ හතයි😓😓😓
සිලි බෙට්ටන් විනාස කරනු😓😓",False,"[14, 69]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'savijayakodi', 'name': 'සවී ❤️(sྂaྂvྂiྂiྂ)', 'id': 1263484711462027264, 'id_str': '1263484711462027264', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.365680665627226e+18,1365680665627226119,1.2634847114620273e+18,1263484711462027264,savijayakodi,1187034942384926720,1187034942384926720,,,,,False,0,1,1,0,1365674315060899841,1365674315060899841,False,False,si,,,,,,,,,
1225963586197086208,Sat Feb 08 02:04:30 +0000 2020,1225963586197086208,1225963586197086208,"As President, I will use military power responsibly and as a last resort. We will not go back to forever wars in the Middle East. #DemDebate",False,"[0, 140]","{'hashtags': [{'text': 'DemDebate', 'indices': [130, 140]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,939091,939091,,,,,False,1834,3811,2009,3547,1225963586197086208,1225963586197086208,False,False,en,,,,,,,,,
1366291607327154177,Mon Mar 01 07:37:58 +0000 2021,1366291607327154177,1366291607327154177,අඩෝ වයි බාන් 😅 https://t.co/sCmpEH0urG,False,"[0, 14]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1366291602457587712, 'id_str': '1366291602457587712', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/EvYK-TgVcAAN5H7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvYK-TgVcAAN5H7.jpg', 'url': 'https://t.co/sCmpEH0urG', 'display_url': 'pic.twitter.com/sCmpEH0urG', 'expanded_url': 'https://twitter.com/Iam_paala/status/1366291607327154177/photo/1', 'type': 'photo', 'original_info': {'width': 828, 'height': 567, 'focus_rects': [{'x': 0, 'y': 0, 'h': 464, 'w': 828}, {'x': 0, 'y': 0, 'h': 567, 'w': 567}, {'x': 0, 'y': 0, 'h': 567, 'w': 497}, {'x': 0, 'y': 0, 'h': 567, 'w': 284}, {'x': 0, 'y': 0, 'h': 567, 'w': 828}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 466, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 567, 'resize': 'fit'}, 'large': {'w': 828, 'h': 567, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 35, 'y': 27, 'h': 34, 'w': 34}, {'x': 430, 'y': 168, 'h': 137, 'w': 137}]}, 'small': {'faces': [{'x': 28, 'y': 22, 'h': 27, 'w': 27}, {'x': 353, 'y': 137, 'h': 112, 'w': 112}]}, 'medium': {'faces': [{'x': 35, 'y': 27, 'h': 34, 'w': 34}, {'x': 430, 'y': 168, 'h': 137, 'w': 137}]}, 'large': {'faces': [{'x': 35, 'y': 27, 'h': 34, 'w': 34}, {'x': 430, 'y': 168, 'h': 137, 'w': 137}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1251532423407403008,1251532423407403008,,,,,False,0,15,3,0,1366291607327154177,1366291607327154177,False,False,si,,"{'media': [{'id': 1366291602457587712, 'id_str': '1366291602457587712', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/EvYK-TgVcAAN5H7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvYK-TgVcAAN5H7.jpg', 'url': 'https://t.co/sCmpEH0urG', 'display_url': 'pic.twitter.com/sCmpEH0urG', 'expanded_url': 'https://twitter.com/Iam_paala/status/1366291607327154177/photo/1', 'type': 'photo', 'original_info': {'width': 828, 'height': 567, 'focus_rects': [{'x': 0, 'y': 0, 'h': 464, 'w': 828}, {'x': 0, 'y': 0, 'h': 567, 'w': 567}, {'x': 0, 'y': 0, 'h': 567, 'w': 497}, {'x': 0, 'y': 0, 'h': 567, 'w': 284}, {'x': 0, 'y': 0, 'h': 567, 'w': 828}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 466, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 567, 'resize': 'fit'}, 'large': {'w': 828, 'h': 567, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 35, 'y': 27, 'h': 34, 'w': 34}, {'x': 430, 'y': 168, 'h': 137, 'w': 137}]}, 'small': {'faces': [{'x': 28, 'y': 22, 'h': 27, 'w': 27}, {'x': 353, 'y': 137, 'h': 112, 'w': 112}]}, 'medium': {'faces': [{'x': 35, 'y': 27, 'h': 34, 'w': 34}, {'x': 430, 'y': 168, 'h': 137, 'w': 137}]}, 'large': {'faces': [{'x': 35, 'y': 27, 'h': 34, 'w': 34}, {'x': 430, 'y': 168, 'h': 137, 'w': 137}]}}, 'media_key': '3_1366291602457587712', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 12, 'green': 11, 'blue': 32}, 'percentage': 48.59}, {'rgb': {'red': 189, 'green': 134, 'blue': 120}, 'percentage': 12.36}, {'rgb': {'red': 30, 'green': 16, 'blue': 74}, 'percentage': 8.67}, {'rgb': {'red': 89, 'green': 63, 'blue': 59}, 'percentage': 6.05}, {'rgb': {'red': 14, 'green': 6, 'blue': 119}, 'percentage': 5.59}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",True,True,,,,,
1366442846157373441,Mon Mar 01 17:38:56 +0000 2021,1366442846157373441,1366442846157373441,"අඩෝ සහන congratulations mchn 🔥🧡
@qAzithen",False,"[0, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'qAzithen', 'name': 'SAHAN™ 🇱🇰', 'id': 1117021610618310656, 'id_str': '1117021610618310656', 'indices': [32, 41]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1015323417392771072,1015323417392771072,,,,,False,0,8,1,0,1366442846157373441,1366442846157373441,False,False,en,,,,,,,,,
1367824885733486599,Fri Mar 05 13:10:40 +0000 2021,1367824885733486599,1367824885733486599,@sasanka_chamith @dileesha__ වදුරු මස් හොද්දක් තියෙන්නේ බන්..🤤,False,"[29, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sasanka_chamith', 'name': 'MONKEY හනුමන්තා', 'id': 2710529259, 'id_str': '2710529259', 'indices': [0, 16]}, {'screen_name': 'dileesha__', 'name': 'ඩැනී⚡☘️', 'id': 1347538759286312960, 'id_str': '1347538759286312960', 'indices': [17, 28]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.367824518509523e+18,1367824518509522949,2710529259.0,2710529259,sasanka_chamith,1188687803753779201,1188687803753779201,,,,,False,0,1,1,0,1367815785079435268,1367815785079435268,False,False,si,,,,,,,,,
1366372304200945668,Mon Mar 01 12:58:37 +0000 2021,1366372304200945668,1366372304200945668,@sasanka_chamith බැ බැ මන් මෙ අවුරුද්දේම ඔනේ මන් පලවෙනියා වෙන්නේ..😏,False,"[17, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sasanka_chamith', 'name': 'MONKEY හනුමන්තා', 'id': 2710529259, 'id_str': '2710529259', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.366268220991103e+18,1366268220991102981,2710529259.0,2710529259,sasanka_chamith,1188687803753779201,1188687803753779201,,,,,False,0,1,1,0,1365922565168893952,1365922565168893952,False,False,si,,,,,,,,,
1366251883166277634,Mon Mar 01 05:00:07 +0000 2021,1366251883166277634,1366251883166277634,@Iam_paala ඒ ඉස්සර 😂💔,False,"[11, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Iam_paala', 'name': 'පාල', 'id': 1251532423407403008, 'id_str': '1251532423407403008', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3662444420976067e+18,1366244442097606657,1.251532423407403e+18,1251532423407403008,Iam_paala,1217778551048392709,1217778551048392709,,,,,False,0,2,2,0,1366244442097606657,1366244442097606657,False,False,si,,,,,,,,,
1367802563077152776,Fri Mar 05 11:41:58 +0000 2021,1367802563077152776,1367802563077152776,@dul_nayanathara වල්කම් නෑ අක්කේ අපි ගාව😂,False,"[17, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dul_nayanathara', 'name': 'Dul Nayanathara', 'id': 1164632377454288896, 'id_str': '1164632377454288896', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3678021643288207e+18,1367802164328820747,1.164632377454289e+18,1164632377454288896,dul_nayanathara,1260864875233976320,1260864875233976320,,,,,False,0,1,1,0,1367727960900300802,1367727960900300802,False,False,si,,,,,,,,,
1367460809673043975,Thu Mar 04 13:03:57 +0000 2021,1367460809673043975,1367460809673043975,පපඩම් කන්න ආස නැත්තේ මම විතරද 🥺🥺🥺,False,"[0, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3591912206,3591912206,,,,,False,0,70,23,6,1367460809673043975,1367460809673043975,False,False,si,,,,,,,,,
1360594812135563276,Sat Feb 13 14:20:56 +0000 2021,1360594812135563276,1360594812135563276,"I'm sorry if I yell at you sometimes because I අඩෝ! you 

#LankanPickupLines",False,"[0, 76]","{'hashtags': [{'text': 'LankanPickupLines', 'indices': [58, 76]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3605929284484751e+18,1360592928448475147,1337270964.0,1337270964,masudzaheed,1337270964,1337270964,,,,,False,1,59,1,0,1360592517025026057,1360592517025026057,False,False,en,,,,,,,,"{'id': 1360592517025026057, 'id_str': '1360592517025026057'}",
1368284800365207552,Sat Mar 06 19:38:12 +0000 2021,1368284800365207552,1368284800365207552,@lordryanjohnson Must buy him one 😂,False,"[17, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lordryanjohnson', 'name': 'අඩෝ Johnසා', 'id': 3168455894, 'id_str': '3168455894', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.368282858104656e+18,1368282858104655873,3168455894.0,3168455894,lordryanjohnson,1954853119,1954853119,,,,,False,0,0,1,0,1368281022995918848,1368281022995918848,False,False,en,,,,,,,,,
1366783381602672643,Tue Mar 02 16:12:06 +0000 2021,1366783381602672643,1366783381602672643,අඩෝ මොනාද මිස් උනේ💔,False,"[0, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1049692331224354816,1049692331224354816,,,,,False,0,23,3,0,1366783381602672643,1366783381602672643,False,False,si,,,,,,,,,
1368060912104443904,Sat Mar 06 04:48:33 +0000 2021,1368060912104443904,1368060912104443904,@rozairownzIN අඩෝ 😪,False,"[14, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rozairownzIN', 'name': 'Akila DR🇱🇰', 'id': 1260864875233976320, 'id_str': '1260864875233976320', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3680529208521728e+18,1368052920852172804,1.2608648752339763e+18,1260864875233976320,rozairownzIN,1281633095800639488,1281633095800639488,,,,,False,0,1,1,0,1368052920852172804,1368052920852172804,False,False,si,,,,,,,,,
1367825845503500289,Fri Mar 05 13:14:29 +0000 2021,1367825845503500289,1367825845503500289,@dileesha__ @Supun_Tharaka_1 අඩෝ උබලා මාවද හොද්දට දාන්න හදන්නේ..🐒,False,"[29, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dileesha__', 'name': 'ඩැනී⚡☘️', 'id': 1347538759286312960, 'id_str': '1347538759286312960', 'indices': [0, 11]}, {'screen_name': 'Supun_Tharaka_1', 'name': 'Supun Tharaka', 'id': 1188687803753779201, 'id_str': '1188687803753779201', 'indices': [12, 28]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3678254538728653e+18,1367825453872865284,1.347538759286313e+18,1347538759286312960,dileesha__,2710529259,2710529259,,,,,False,0,1,1,0,1367815785079435268,1367815785079435268,False,False,si,,,,,,,,,
1366613994065158145,Tue Mar 02 04:59:01 +0000 2021,1366613994065158145,1366613994065158145,@sasini0211 @ItsDonPeter අඩෝ අපි දෙන්නත් එන්නම්කො 😁,False,"[25, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sasini0211', 'name': 'Sasini Nilanka', 'id': 1217778551048392709, 'id_str': '1217778551048392709', 'indices': [0, 11]}, {'screen_name': 'ItsDonPeter', 'name': 'නාරාහේන්පිට පීටර්', 'id': 1247533987557335040, 'id_str': '1247533987557335040', 'indices': [12, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.366613490039812e+18,1366613490039812104,1.2177785510483927e+18,1217778551048392709,sasini0211,1251532423407403008,1251532423407403008,,,,,False,0,1,1,0,1366610893824385027,1366610893824385027,False,False,si,,,,,,,,,
1366681589212618752,Tue Mar 02 09:27:37 +0000 2021,1366681589212618752,1366681589212618752,@sunethdeegayu07 අඩෝ නරක දෙයක්නං එපා මට පෙන්වන්න🙁,False,"[17, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sunethdeegayu07', 'name': 'ස්මෝකියෝ 💔', 'id': 1250266965844701192, 'id_str': '1250266965844701192', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3666814047387402e+18,1366681404738740225,1.2502669658447012e+18,1250266965844701192,sunethdeegayu07,1049692331224354816,1049692331224354816,,,,,False,0,1,1,0,1366680944048922625,1366680944048922625,False,False,si,,,,,,,,,
1367825089484492800,Fri Mar 05 13:11:28 +0000 2021,1367825089484492800,1367825089484492800,Flight mode ඔන් කරල කැප්ටන්ගෙ පෝන් එකේ..🤭,False,"[0, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,973814985234272256,973814985234272256,,,,,True,1,7,1,0,1367825089484492800,1367825089484492800,False,False,si,,,,,1.3678246781783613e+18,1367824678178361345,"{'url': 'https://t.co/jZKetCnC3Q', 'expanded': 'https://twitter.com/Ask_amdan/status/1367824678178361345', 'display': 'twitter.com/Ask_amdan/stat…'}",,
1366353407343173635,Mon Mar 01 11:43:32 +0000 2021,1366353407343173635,1366353407343173635,අඩෝ කසුන් අයියේ 😂😂💔 නෝ නෝ,False,"[0, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1015323417392771072,1015323417392771072,,,,,True,0,9,1,0,1366353407343173635,1366353407343173635,False,False,si,,,,,1.3663433988699136e+18,1366343398869913602,"{'url': 'https://t.co/1vlFWYMrT4', 'expanded': 'https://twitter.com/KasunKoswattha/status/1366343398869913602', 'display': 'twitter.com/KasunKoswattha…'}",,
1367249645445869571,Wed Mar 03 23:04:52 +0000 2021,1367249645445869571,1367249645445869571,@Lee0itz @IMoinuddeen අඩෝ 🤭,False,"[22, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lee0itz', 'name': '🦋🖤🦋\U0001f90d🦋🖤🦋\U0001f90d🦋🖤🦋\U0001f90d🦋', 'id': 1692046537, 'id_str': '1692046537', 'indices': [0, 8]}, {'screen_name': 'IMoinuddeen', 'name': ""infa(zhah) khayam m'deen Aneeze"", 'id': 1121483678410874880, 'id_str': '1121483678410874880', 'indices': [9, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3672495537710367e+18,1367249553771036672,1692046537.0,1692046537,Lee0itz,1251532423407403008,1251532423407403008,,,,,False,0,2,0,0,1367158597474340865,1367158597474340865,False,False,si,,,,,,,,,
1368225024595828737,Sat Mar 06 15:40:40 +0000 2021,1368225024595828737,1368225024595828737,#UFC259 @stylebender is obviously going to win this. I got money on the hokage.,False,"[0, 79]","{'hashtags': [{'text': 'UFC259', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [{'screen_name': 'stylebender', 'name': 'Israel Adesanya', 'id': 105499378, 'id_str': '105499378', 'indices': [8, 20]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3168455894,3168455894,,,,,False,0,1,0,0,1368225024595828737,1368225024595828737,False,False,en,,,,,,,,,
1367762551430258688,Fri Mar 05 09:02:58 +0000 2021,1367762551430258688,1367762551430258688,@NewsWireLK Damm good beat the shit out of these bastards.,False,"[12, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NewsWireLK', 'name': 'NewsWire 🇱🇰', 'id': 1176546593861820416, 'id_str': '1176546593861820416', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.367732064972198e+18,1367732064972197889,1.1765465938618204e+18,1176546593861820416,NewsWireLK,3168455894,3168455894,,,,,False,0,1,0,0,1367732064972197889,1367732064972197889,False,False,en,,,,,,,,,
1366432070407348226,Mon Mar 01 16:56:07 +0000 2021,1366432070407348226,1366432070407348226,@dead_mans_creed අඩෝ 😕,False,"[17, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dead_mans_creed', 'name': '🇱🇰 ☠️ මහසොහොන් ☠️ 🇱🇰', 'id': 233860469, 'id_str': '233860469', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.366412147345924e+18,1366412147345924098,233860469.0,233860469,dead_mans_creed,1251532423407403008,1251532423407403008,,,,,False,0,2,1,0,1366412147345924098,1366412147345924098,False,False,si,,,,,,,,,
1366795493607493632,Tue Mar 02 17:00:14 +0000 2021,1366795493607493632,1366795493607493632,@bebaalka ඒකි මාව දාල ගිය දුකට බං මේ 😓,False,"[10, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bebaalka', 'name': 'Sajitha', 'id': 1049692331224354816, 'id_str': '1049692331224354816', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.366795355761746e+18,1366795355761745922,1.0496923312243548e+18,1049692331224354816,bebaalka,2925554527,2925554527,,,,,False,0,1,1,0,1366793806633312257,1366793806633312257,False,False,si,,,,,,,,,
1366343398869913602,Mon Mar 01 11:03:46 +0000 2021,1366343398869913602,1366343398869913602,"මේකේ සමහර උන් ඉන්නවා බහුතරයක් කොල්ලො එක්ක වලි, අලුතින් එන කොල්ලන්ට ඔලුව උස්සන්න දෙන්නේ නෑ. ඒත් පුලුවන් තරම් කෙල්ලො එක්ක ඇඹලයෝ වගේ ඇඹරෙනවා. අලුතින් එන කෙල්ලන්ව උඩ දාල හරහට වඩාගෙන පාවඩ දාලා ගෙඩියන්නේ. 😂😂. ඔව් ඔව්. දැකලා හිතුන දෙයක් තමා. 😂",False,"[0, 236]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,327293824,327293824,,,,,False,12,86,10,1,1366343398869913602,1366343398869913602,False,False,si,,,,,,,,,
