,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1297024253586485249,Sat Aug 22 04:14:14 +0000 2020,1297024253586485249,1297024253586485249,"@Iam17777 @SuperGa15932980 @Rangana_Perera_ @Darsha0 @NuwanthiMS උඩහ ගෙදර මල්කාන්ති අක්කා, මිනිහාගෙන් ගුටිකාලා පොලීසි ගියා කියමුකෝ, පොලිස් කාරයා කීවලූ, ""හුකන්න දෙනවානම් වැඩේ කරන්නම් කියලා"". ඉතින් ඕන්න ඇවිලා ගුටි කාගෙන ඉන්නවා දැන්. දේශපාලන මල් කතානම් ලස්සනයී, සැබෑ ජීවිත කතා හරිම කටුකයී.",False,"[65, 286]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rangana_Perera_', 'name': 'Rangana Perera', 'id': 1064013175199330307, 'id_str': '1064013175199330307', 'indices': [27, 43]}, {'screen_name': 'Darsha0', 'name': 'DR.', 'id': 1165447935745609728, 'id_str': '1165447935745609728', 'indices': [44, 52]}, {'screen_name': 'NuwanthiMS', 'name': '| 🍁Nuwanthi🍂 |', 'id': 1167995549527658496, 'id_str': '1167995549527658496', 'indices': [53, 64]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1269375633886449664,1269375633886449664,,,,,False,0,0,0,0,1296406110753173506,1296406110753173506,False,False,si,,,,,,,,,
948931922138349568,Thu Jan 04 14:59:35 +0000 2018,948931922138349568,948931922138349568,@Sansajran හුකන්න නම් හදන්න එපා. ඔය බබා පාට්දාන සේක්කු නෝනලා මහත්තයල මට පෙන්න බෑ. අපේ සිංහල බස කන් නැතුව වෙන ඕන එකක්. භාෂාව අපි හරියට හසුරුවන්න ඕන.,False,"[11, 147]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sansajran', 'name': 'Neimand', 'id': 199129412, 'id_str': '199129412', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.488739322071122e+17,948873932207112192,199129412.0,199129412,Sansajran,803517947205521408,803517947205521408,,,,,False,0,1,0,0,948873932207112192,948873932207112192,False,False,si,,,,,,,,,
1069922132707041281,Tue Dec 04 11:51:29 +0000 2018,1069922132707041281,1069922132707041281,"@slppofficial අනේ ඔයා හුකන්න ගෙදර ගීන්,යකෝ අතුරු තහනම් නියෝගයක් දන්නැති එකා අමාත්‍යාංශයේ වැඩ කරන්න.",False,"[14, 99]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'slppofficial', 'name': 'ශ්\u200dරී ලංකා පොදුජන පෙරමුණ', 'id': 944981419897638912, 'id_str': '944981419897638912', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0698183625433948e+18,1069818362543394818,9.449814198976389e+17,944981419897638912,slppofficial,1062582339987881986,1062582339987881986,,,,,False,0,0,0,0,1069818362543394818,1069818362543394818,False,False,si,,,,,,,,,
1230099403802759171,Wed Feb 19 11:58:46 +0000 2020,1230099403802759171,1230099403802759171,@IsuruPraveen1 @SPriyawickrama උබෙ ගෑනිට හුකලා බඩ කරන කොට තො පොන්නයා කිව්වෙ නෑනෙ හුත්තො...ගිහින්  සිර්කොතෙ පොන්නයෙක්ට පුක දිපන් මොඩ හුත්තිගෙ පුතා🤣🤣🤣🤣,False,"[31, 149]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IsuruPraveen1', 'name': 'ඉසුරු ප්\u200dරවීන්', 'id': 1160134389528842240, 'id_str': '1160134389528842240', 'indices': [0, 14]}, {'screen_name': 'SPriyawickrama', 'name': 'Shane Priyawickrama', 'id': 3269230976, 'id_str': '3269230976', 'indices': [15, 30]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2300958915429663e+18,1230095891542966272,1.1601343895288422e+18,1160134389528842240,IsuruPraveen1,1200971428637503488,1200971428637503488,,,,,False,0,1,1,1,1229750463978971142,1229750463978971142,False,False,si,,,,,,,,,
1113381511078719490,Wed Apr 03 10:03:32 +0000 2019,1113381511078719490,1113381511078719490,@athalkolla123 හුකන්න ආසයි ඔයාට,False,"[15, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'athalkolla123', 'name': '👄දඟ පැටියා👄', 'id': 966710339822735361, 'id_str': '966710339822735361', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0961010276720763e+18,1096101027672076288,9.667103398227354e+17,966710339822735361,athalkolla123,1090635635826790400,1090635635826790400,,,,,False,0,1,1,0,1096101027672076288,1096101027672076288,False,False,si,,,,,,,,,
1202618415917105152,Thu Dec 05 15:59:08 +0000 2019,1202618415917105152,1202618415917105152,"@Chandu_original හුකන්න, ගංජ ගහන්න වගේ ඒව බැරිද? 😕",False,"[17, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2022717257376973e+18,1202271725737697280,1.1811693048778793e+18,1181169304877879297,Chandu_original,717881136,717881136,,,,,False,0,1,1,0,1202271725737697280,1202271725737697280,False,False,si,,,,,,,,,
1329480956390981632,Thu Nov 19 17:45:35 +0000 2020,1329480956390981632,1329480956390981632,@Nimezzz @Nadeez__ @EnThunga @RasikaIink එහෙම හුකන්න බෑනේ මහත්තයා 🙄,False,"[41, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nimezzz', 'name': 'Nimesh Nishara 🇱🇰', 'id': 911573887, 'id_str': '911573887', 'indices': [0, 8]}, {'screen_name': 'Nadeez__', 'name': '⚽️🏆 MЯ.MΛDЯID™❤️🇱🇰🇪🇸', 'id': 905674137133133824, 'id_str': '905674137133133824', 'indices': [9, 18]}, {'screen_name': 'EnThunga', 'name': 'N1pun4', 'id': 812297402656899077, 'id_str': '812297402656899077', 'indices': [19, 28]}, {'screen_name': 'RasikaIink', 'name': 'Rasikalink Official ❁', 'id': 1160787948914085890, 'id_str': '1160787948914085890', 'indices': [29, 40]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3294796007794033e+18,1329479600779403264,911573887.0,911573887,Nimezzz,407621077,407621077,,,,,False,0,0,1,0,1329470698327162880,1329470698327162880,False,False,si,,,,,,,,,
1165647049787924480,Sun Aug 25 15:28:08 +0000 2019,1165647049787924480,1165647049787924480,@MarshaMelody හුකන්න ඕන කැරි මාශා ට,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarshaMelody', 'name': 'Thushari Talpahewa', 'id': 948313993, 'id_str': '948313993', 'indices': [0, 13]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,948313993.0,948313993,MarshaMelody,976847571137323008,976847571137323008,,,,,False,0,0,1,0,1165647049787924480,1165647049787924480,False,False,si,,,,,,,,"{'id': 1165647049787924480, 'id_str': '1165647049787924480'}",
1235247663747977216,Wed Mar 04 16:56:07 +0000 2020,1235247663747977216,1235247663747977216,@Wasanth53468261 @sajithpremadasa මේ මුහුදු හුකන්න හිතන් ඉන්නේ මූ තමා ඩෑල් එක කියලා😂,False,"[34, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera', 'id': 1168509537831325696, 'id_str': '1168509537831325696', 'indices': [0, 16]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [17, 33]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2352470960449495e+18,1235247096044949504,1.1685095378313257e+18,1168509537831325696,Wasanth53468261,1196374198408450048,1196374198408450048,,,,,False,0,3,3,0,1235247096044949504,1235247096044949504,False,False,si,,,,,,,,,
1197469892116566016,Thu Nov 21 11:00:44 +0000 2019,1197469892116566016,1197469892116566016,@nima_dre එහෙම හුකන්න දෙන්න බෑ!,False,"[10, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nima_dre', 'name': 'Blood Diamond ❄️', 'id': 352931832, 'id_str': '352931832', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1974681548944876e+18,1197468154894487555,352931832.0,352931832,nima_dre,166556379,166556379,,,,,False,0,0,0,0,1197453694091923458,1197453694091923458,False,False,si,,,,,,,,,
1297481525491929090,Sun Aug 23 10:31:16 +0000 2020,1297481525491929090,1297481525491929090,@shammikakrishan @1999Dasith හුකන්න දාලා😂😂🙏🏻,False,"[29, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shammikakrishan', 'name': 'ＳＨＡＭＭＩＫＡ 🇱🇰', 'id': 1656799536, 'id_str': '1656799536', 'indices': [0, 16]}, {'screen_name': '1999Dasith', 'name': 'dasith wishwaka', 'id': 711928192177549312, 'id_str': '711928192177549312', 'indices': [17, 28]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2974605542950543e+18,1297460554295054337,1656799536.0,1656799536,shammikakrishan,1053613433348747264,1053613433348747264,,,,,False,0,3,0,0,1297403668048699394,1297403668048699394,False,False,si,,,,,,,,,
1160797869466513408,Mon Aug 12 06:19:13 +0000 2019,1160797869466513408,1160797869466513408,@tillzzy_ දැක්කා ඒ හුකන්න ගැන කතා කරල වැඩක් නෑ 😂,False,"[10, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tillzzy_', 'name': 'ටිලන්™️🇱🇰', 'id': 865247798559690752, 'id_str': '865247798559690752', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1607966658396652e+18,1160796665839665153,1725841574.0,1725841574,TheToka920,1725841574,1725841574,,,,,False,0,1,1,0,1160795000608714752,1160795000608714752,False,False,si,,,,,,,,,
1199580750015676417,Wed Nov 27 06:48:32 +0000 2019,1199580750015676417,1199580750015676417,"@nima_dre අව්වේ හුකන්න එපා, දාඩිය දානවා වැඩියි.",False,"[10, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nima_dre', 'name': 'Blood Diamond ❄️', 'id': 352931832, 'id_str': '352931832', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.199580597808554e+18,1199580597808553984,352931832.0,352931832,nima_dre,166556379,166556379,,,,,False,1,0,1,0,1199580597808553984,1199580597808553984,False,False,si,,,,,,,,,
1165359654253129728,Sat Aug 24 20:26:07 +0000 2019,1165359654253129728,1165359654253129728,@Dr_Alien_ @puka_sl @BasnayakageGopi @rasiikalink @MalindaOnline පිටසක්වලින් බැහැල වගේ හුකන්න ගියාම තමයි මලයෝ ඩිවෝස් කේස් වැඩි මෙකල. හුකලා හමරයිනෙ එතනම.😂,False,"[65, 153]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_Alien_', 'name': 'මනෝග්ලාන්තික', 'id': 874190738455752704, 'id_str': '874190738455752704', 'indices': [0, 10]}, {'screen_name': 'puka_sl', 'name': 'පුක 🍑 | PUKA | All Fart No Shit', 'id': 1089477743773868032, 'id_str': '1089477743773868032', 'indices': [11, 19]}, {'screen_name': 'BasnayakageGopi', 'name': 'ගෝප්ස්', 'id': 982608810928844801, 'id_str': '982608810928844801', 'indices': [20, 36]}, {'screen_name': 'MalindaOnline', 'name': 'Malinda Alahakoon ☕', 'id': 74673651, 'id_str': '74673651', 'indices': [50, 64]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1653540661401764e+18,1165354066140176384,8.741907384557527e+17,874190738455752704,Dr_Alien_,1138064372670984193,1138064372670984193,,,,,False,0,1,1,0,1165121967315439616,1165121967315439616,False,False,si,,,,,,,,,
924200859155570688,Sat Oct 28 09:07:10 +0000 2017,924200859155570688,924200859155570688,@Anushka_W_ 😂😂 හුකන්න එනවනම් හා,False,"[12, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.242007245479977e+17,924200724547997697,4632654077.0,4632654077,maalupaan,2483063340,2483063340,,,,,False,0,0,2,0,924199474158747648,924199474158747648,False,False,si,,,,,,,,,
1274361281554911232,Sat Jun 20 15:19:40 +0000 2020,1274361281554911232,1274361281554911232,"@irajonline @sajithpremadasa @pcranawaka @anuradisanayake @BimalRathnayake @ajithpperera_p @NoizeNews @milindarj ජීවිතේට දැකලා නෑ උඹ වගේ සක්කිලි වැසිගෙ පුතෙක්, පුලුවන් නම් උඹෙ අම්මාවත් රාජපක්ශ හුකන්න ඇහුවොත් දිපන්",False,"[113, 213]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [12, 28]}, {'screen_name': 'pcranawaka', 'name': 'Patali Champika Ranawaka', 'id': 2300685198, 'id_str': '2300685198', 'indices': [29, 40]}, {'screen_name': 'anuradisanayake', 'name': 'Anura Kumara Dissanayake', 'id': 2549159352, 'id_str': '2549159352', 'indices': [41, 57]}, {'screen_name': 'BimalRathnayake', 'name': 'Bimal Rathnayake', 'id': 1073463713213095936, 'id_str': '1073463713213095936', 'indices': [58, 74]}, {'screen_name': 'ajithpperera_p', 'name': 'Ajith P Perera', 'id': 847901076, 'id_str': '847901076', 'indices': [75, 90]}, {'screen_name': 'NoizeNews', 'name': 'noizenews', 'id': 1245047811105648641, 'id_str': '1245047811105648641', 'indices': [91, 101]}, {'screen_name': 'milindarj', 'name': 'Milinda Rajapaksha', 'id': 36129748, 'id_str': '36129748', 'indices': [102, 112]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.27429771133286e+18,1274297711332859907,124982587.0,124982587,irajonline,1012589160,1012589160,,,,,False,0,8,0,0,1274297711332859907,1274297711332859907,False,False,si,,,,,,,,,
1362144700447272966,Wed Feb 17 20:59:38 +0000 2021,1362144700447272966,1362144700447272966,@baba_sau තන්දෙක උර උර හුත්ත පතුරු යනකල් හුකන්න හිතෙනව දෙනවනම්,False,"[10, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3613290543228928e+18,1361329054322892800,1.331292327558611e+18,1331292327558610950,baba_sau,4173921101,4173921101,,,,,False,0,1,1,0,1361329054322892800,1361329054322892800,False,False,si,,,,,,,,,
960071645741252608,Sun Feb 04 08:44:52 +0000 2018,960071645741252608,960071645741252608,"හුකන්න ඇතින්නක් ඉල්ලුවම සියඹලා කැව්වා වගේ. 😂👌
#නූතනපිරුළු
#lka — feeling amused",False,"[0, 79]","{'hashtags': [{'text': 'නූතනපිරුළු', 'indices': [46, 57]}, {'text': 'lka', 'indices': [58, 62]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,416852441,416852441,,,,,False,0,1,0,0,960071645741252608,960071645741252608,False,False,si,,,,,,,,,
1243508937497784320,Fri Mar 27 12:03:28 +0000 2020,1243508937497784320,1243508937497784320,@TharshanLove1 @TharshanWinning @tharshantm @Kavin_m_0431 යකෝ උබේ අම්මට හුකන්න..,False,"[58, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TharshanLove1', 'name': 'Tharshan The Man', 'id': 1242583384389332992, 'id_str': '1242583384389332992', 'indices': [0, 14]}, {'screen_name': 'TharshanWinning', 'name': 'Tharshan Winning ❤', 'id': 1145981642999123969, 'id_str': '1145981642999123969', 'indices': [15, 31]}, {'screen_name': 'Kavin_m_0431', 'name': 'Kavin', 'id': 3285095150, 'id_str': '3285095150', 'indices': [44, 57]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2435010177040753e+18,1243501017704075264,1.242583384389333e+18,1242583384389332992,TharshanLove1,1243508343529861121,1243508343529861121,,,,,False,0,1,0,0,1242433905652723712,1242433905652723712,False,False,si,,,,,,,,,
923763773311213569,Fri Oct 27 04:10:20 +0000 2017,923763773311213569,923763773311213569,kandy baduwak hukanna ennalu    kandy baduwak  හුකන්න එන්නලු   Kunuharpa... https://t.co/giJeKOjrH8 via @YouTube,False,"[0, 112]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [104, 112]}], 'urls': [{'url': 'https://t.co/giJeKOjrH8', 'expanded_url': 'https://youtu.be/xpShPr0aErk', 'display_url': 'youtu.be/xpShPr0aErk', 'indices': [76, 99]}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,2702875752,2702875752,,,,,False,0,0,0,0,923763773311213569,923763773311213569,False,False,in,,True,True,,,,,,
1183105733971202048,Sat Oct 12 19:42:42 +0000 2019,1183105733971202048,1183105733971202048,@TheToka920 @nimnadi_t @d1n3th @danindudilmina @Warunapramudit1 @ChamodaJayaruw1 ට හුකන්න.😂,False,"[81, 91]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TheToka920', 'name': 'ටෝකා® 🌚 🇱🇰', 'id': 1725841574, 'id_str': '1725841574', 'indices': [0, 11]}, {'screen_name': 'nimnadi_t', 'name': 'ͷῖϻ 🖤', 'id': 1122146125987950595, 'id_str': '1122146125987950595', 'indices': [12, 22]}, {'screen_name': 'd1n3th', 'name': 'ƊƖƝЄƬӇ 彡', 'id': 956597128725372928, 'id_str': '956597128725372928', 'indices': [23, 30]}, {'screen_name': 'danindudilmina', 'name': 'D A N I E', 'id': 714747140225024001, 'id_str': '714747140225024001', 'indices': [31, 46]}, {'screen_name': 'Warunapramudit1', 'name': 'Waruna pramuditha', 'id': 1094118931642470401, 'id_str': '1094118931642470401', 'indices': [47, 63]}, {'screen_name': 'ChamodaJayaruw1', 'name': 'Chamoda Jayaruwan', 'id': 1011246167043108867, 'id_str': '1011246167043108867', 'indices': [64, 80]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1831049720968028e+18,1183104972096802816,1725841574.0,1725841574,TheToka920,727759822955909120,727759822955909120,,,,,False,0,3,1,0,1183103619907801088,1183103619907801088,False,False,si,,,,,,,,,
1132894179187515393,Mon May 27 06:19:55 +0000 2019,1132894179187515393,1132894179187515393,@dilbolz දැන් වෙද්දි 16 දෙනෙක්ම පැම්නිලි දාලා..එයාලට පලවනි දරුවගෙන් පස්සෙ අය ළමයි නෑලු..කොච්චර ප්‍රතිකාර ගත්තත්..ඒ ඩොකාම කියලා Confirm කරලා...( ඒ වුනාට ඩොක්ට ගොඩක් හොදය්.එයාගෙ වැරැද්දක් නැ..මිනිහට හරියට හුකන්න බැරි එක තමා අවුල ),False,"[9, 228]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dilbolz', 'name': 'Dilan Jayasinghe', 'id': 154800409, 'id_str': '154800409', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1328935289194004e+18,1132893528919400450,154800409.0,154800409,dilbolz,3089536357,3089536357,,,,,False,0,2,1,0,1132866774028828673,1132866774028828673,False,False,si,,,,,,,,,
1262110883506991106,Sun May 17 20:00:58 +0000 2020,1262110883506991106,1262110883506991106,@defyixviiithara හුකන්න කියපං,False,"[17, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'defyixviiithara', 'name': 'deffy:', 'id': 3334390273, 'id_str': '3334390273', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2621107553876173e+18,1262110755387617280,3334390273.0,3334390273,defyixviiithara,721058516958519297,721058516958519297,,,,,False,0,0,1,0,1261535382975336449,1261535382975336449,False,False,si,,,,,,,,,
1023994982141550593,Mon Jul 30 18:13:23 +0000 2018,1023994982141550593,1023994982141550593,@Hash_Vii @Weliyoo ආයේ ඕවා අදින්න එපා බන්. තේරුමක් නෑ 🙏,False,"[19, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Hash_Vii', 'name': 'Jason Roy', 'id': 780578636, 'id_str': '780578636', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.02399438098876e+18,1023994380988760064,780578636.0,780578636,Hash_Vii,992835230,992835230,,,,,False,0,0,1,0,1023604981247631361,1023604981247631361,False,False,si,,,,,,,,,
853145418317934592,Sat Apr 15 07:18:13 +0000 2017,853145418317934592,853145418317934592,"ට හුකන්න Ummy video downloader එකෙන් UMF 2017 hardwell ගේ සෙට් එක ඩවුන්ලෝඩ් වෙන් නෑ කියහන්කෝ 😭🙏🏻
කරුමෙද දන් නෑ පින් මදිද දන් නෑ 😭😭😭🔫",False,"[0, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,586286995,586286995,,,,,False,0,0,0,0,853145418317934592,853145418317934592,False,False,si,,,,,,,,,
1124299590075740160,Fri May 03 13:08:05 +0000 2019,1124299590075740160,1124299590075740160,@jabozzz @zahranc මනුස්සකමට රෙද්ද ඉස්සුවාම ණයට හුකන්න එනව කියන්නෙ ඕකට.,False,"[18, 70]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jabozzz', 'name': 'Yokí', 'id': 286119376, 'id_str': '286119376', 'indices': [0, 8]}, {'screen_name': 'zahranc', 'name': 'Zahran Careem', 'id': 82419215, 'id_str': '82419215', 'indices': [9, 17]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1242974362587177e+18,1124297436258717699,286119376.0,286119376,jabozzz,186032870,186032870,,,,,False,0,12,3,0,1124144099462746112,1124144099462746112,False,False,si,,,,,,,,,
1289072904336846849,Fri Jul 31 05:38:24 +0000 2020,1289072904336846849,1289072904336846849,"@koocuddles අම්මාට හුකන්න, හුත්තිගේ පුතා, වේස බැල්ලී",False,"[12, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'koocuddles', 'name': 'anya', 'id': 930449548203266048, 'id_str': '930449548203266048', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2888512288860938e+18,1288851228886093825,9.30449548203266e+17,930449548203266048,koocuddles,934980774822002688,934980774822002688,,,,,False,0,0,1,0,1288851228886093825,1288851228886093825,False,False,si,,,,,,,,,
