,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,possibly_sensitive,possibly_sensitive_editable,card,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,extended_entities,self_thread
1387772776199729166,Thu Apr 29 14:16:28 +0000 2021,1387772776199729166,1387772776199729166,@Thish_D බෙල්ල,False,"[9, 14]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Thish_D', 'name': 'පරාර්තකාමී කරුණාවන්ත යාලුවා', 'id': 623929922, 'id_str': '623929922', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3877725284001628e+18,1387772528400162826,623929922.0,623929922,Thish_D,1058556126566875137,1058556126566875137,,,,,False,0,0,1,0,1387772528400162826,1387772528400162826,False,False,,,,si,,,,,,
1387839411417587714,Thu Apr 29 18:41:15 +0000 2021,1387839411417587714,1387839411417587714,@Thish_D For me it was 20GB 😒 Vanished within 2 days.,False,"[9, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Thish_D', 'name': 'පරාර්තකාමී කරුණාවන්ත යාලුවා', 'id': 623929922, 'id_str': '623929922', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3878372120923628e+18,1387837212092362755,623929922.0,623929922,Thish_D,911573887,911573887,,,,,False,0,0,1,0,1387837212092362755,1387837212092362755,False,False,,,,en,,,,,,
1389469926671323141,Tue May 04 06:40:20 +0000 2021,1389469926671323141,1389469926671323141,@NightWingzzz ෆෑන් එකක් ගමුතේ,False,"[14, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894698150147727e+18,1389469815014772741,2369956382.0,2369956382,NightWingzzz,623929922,623929922,,,,,False,0,0,0,0,1389469815014772741,1389469815014772741,False,False,,,,si,,,,,,
1389920517201694727,Wed May 05 12:30:49 +0000 2021,1389920517201694727,1389920517201694727,@dushnivi @Lovely_Paba @Tikiri_ @AmIsoSweet පොසිටිව් වෙල ලොකුවට symptoms නැති අය තාම ගෙවල් වල තියල තියෙනවා. Because i know few people,False,"[44, 133]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dushnivi', 'name': 'Dushanthi Niwarthana', 'id': 108509263, 'id_str': '108509263', 'indices': [0, 9]}, {'screen_name': 'Lovely_Paba', 'name': 'Fifty Shades Crazy', 'id': 128910982, 'id_str': '128910982', 'indices': [10, 22]}, {'screen_name': 'Tikiri_', 'name': 'Thamaru! 😏', 'id': 176651477, 'id_str': '176651477', 'indices': [23, 31]}, {'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [32, 43]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3899151064446484e+18,1389915106444648449,108509263.0,108509263,dushnivi,623929922,623929922,,,,,False,0,0,0,0,1389853454676361219,1389853454676361219,False,False,,,,si,,,,,,
1388339828081627137,Sat May 01 03:49:43 +0000 2021,1388339828081627137,1388339828081627137,So this girl/lady agrees with online harassment / cyber sexual bullying of women and agrees with a simp who claims women should shutup and go through them silently like a certain influencer do. Woooh,False,"[0, 199]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,623929922,623929922,,,,,False,0,9,2,2,1388339828081627137,1388339828081627137,False,False,,,,en,,,,,,
1389326720025513985,Mon May 03 21:11:17 +0000 2021,1389326720025513985,1389326720025513985,@NightWingzzz Enda ei,False,"[14, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3893189038268375e+18,1389318903826837505,2369956382.0,2369956382,NightWingzzz,623929922,623929922,,,,,False,0,0,0,0,1389318903826837505,1389318903826837505,False,False,,,,is,,,,,,
1389472599093268480,Tue May 04 06:50:57 +0000 2021,1389472599093268480,1389472599093268480,@NightWingzzz @Imali_Wi යාලුවා නෙවෙයි ණයකාරයා 😂,False,"[24, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}, {'screen_name': 'Imali_Wi', 'name': 'I M A L I', 'id': 1216502361994276864, 'id_str': '1216502361994276864', 'indices': [14, 23]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.389472153444229e+18,1389472153444229133,2369956382.0,2369956382,NightWingzzz,2393877565,2393877565,,,,,False,0,1,0,0,1389249971648487429,1389249971648487429,False,False,,,,si,,,,,,
1388403883962105858,Sat May 01 08:04:15 +0000 2021,1388403883962105858,1388403883962105858,"@Thish_D The certain so called influencer agrees with harassment too. And that’s why I’ve never liked her from the beginning. Sometimes you need to have a පිටකොන්ද. The moment the number of followers/likes matter more than ones dignity, that’s when they lost their පිටකොන්ද",False,"[9, 273]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Thish_D', 'name': 'පරාර්තකාමී කරුණාවන්ත යාලුවා', 'id': 623929922, 'id_str': '623929922', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3883398280816271e+18,1388339828081627137,623929922.0,623929922,Thish_D,1181872908,1181872908,,,,,False,0,2,1,0,1388339828081627137,1388339828081627137,False,False,,,,en,,,,,,
1388775005027135490,Sun May 02 08:38:58 +0000 2021,1388775005027135490,1388775005027135490,"ටයිටැනික් නැව ගිලුනේ නෑ
අයිස් පරයක හැපුනේ නෑ

හැපුන් නැති හින්දා...
ජැක් රෝස් බැන්දා.!",False,"[0, 86]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4632654077,4632654077,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,0,4,2,0,1388775005027135490,1388775005027135490,False,False,,,,si,,1.3887381232746742e+18,1388738123274674179,"{'url': 'https://t.co/iB1H07QC9P', 'expanded': 'https://twitter.com/iamgayash/status/1388738123274674179', 'display': 'twitter.com/iamgayash/stat…'}",,
1389460231671869440,Tue May 04 06:01:48 +0000 2021,1389460231671869440,1389460231671869440,@NightWingzzz @AmIsoSweet @Thish_D වත් ටැග් කලා,False,"[26, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}, {'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [14, 25]}, {'screen_name': 'Thish_D', 'name': 'පරාර්තකාමී කරුණාවන්ත යාලුවා', 'id': 623929922, 'id_str': '623929922', 'indices': [26, 34]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894518849146348e+18,1389451884914634759,2369956382.0,2369956382,NightWingzzz,33105446,33105446,,,,,False,0,1,1,0,1389451398853455872,1389451398853455872,False,False,,,,si,,,,,,
1389184925249654789,Mon May 03 11:47:50 +0000 2021,1389184925249654789,1389184925249654789,@tweepiu යාලුවා ගේ වකුගඩු දෙක විකුණන්න ඉන්න මම 😎😂,False,"[9, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tweepiu', 'name': 'PIUMI 🐥', 'id': 1342539998726299648, 'id_str': '1342539998726299648', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3891783048050442e+18,1389178304805044224,1.3425399987262996e+18,1342539998726299648,tweepiu,1274882685836521473,1274882685836521473,,,,,False,0,1,1,0,1389178304805044224,1389178304805044224,False,False,,,,si,,,,,,
1389844236963561476,Wed May 05 07:27:42 +0000 2021,1389844236963561476,1389844236963561476,"@AlwisInoka @ShayamikaM @nnalani1231 @Cats1st_ @mdpiyananda @Bandula07160007 @DjE6sRhJXFJIrCR @pdsiriwardana @KirbyslA @KMeeeaaow @deshanlasitha7 @H_S_KandyHamu @imVedda @blackaustralian @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @duplicatesiri @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @srilanka_police @sajithpremadasa එදාම අපි කීවා. එයාලගේ යාලුවෙක්නම් ඕවා ආපසු යවනවා පොල් තෙල් යැව්වා වගේ! ඇයි පොල්තෙල් මේ වගේ විනාශ නොකරේ?????
එයාගේ බොක්කේ යාලුවා පොලා ඒකයි.. කහ වෙන එකෙක්ගේ ඒකයි.. ඒකයි එහෙම රටේ නීති දෙකක් තියෙනවා.",False,"[583, 778]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlwisInoka', 'name': 'Inoka Karunaratne Alwis', 'id': 1250048900809007109, 'id_str': '1250048900809007109', 'indices': [0, 11]}, {'screen_name': 'ShayamikaM', 'name': 'Shyamika madhuranga', 'id': 1376102453402341377, 'id_str': '1376102453402341377', 'indices': [12, 23]}, {'screen_name': 'nnalani1231', 'name': 'nnalani123@gmail.com', 'id': 761881252131508224, 'id_str': '761881252131508224', 'indices': [24, 36]}, {'screen_name': 'Cats1st_', 'name': 'ᵗʰᵉϲɑԵ.. MℰᎯᎾᏇ ලබා උපන් හැටි 🍥', 'id': 1274005632203534338, 'id_str': '1274005632203534338', 'indices': [37, 46]}, {'screen_name': 'mdpiyananda', 'name': 'D.M.P.B.Esalapola', 'id': 2590913816, 'id_str': '2590913816', 'indices': [47, 59]}, {'screen_name': 'Bandula07160007', 'name': 'Bandula', 'id': 1328349125025345536, 'id_str': '1328349125025345536', 'indices': [60, 76]}, {'screen_name': 'DjE6sRhJXFJIrCR', 'name': 'සද සොත්ති', 'id': 1359739462662516739, 'id_str': '1359739462662516739', 'indices': [77, 93]}, {'screen_name': 'pdsiriwardana', 'name': 'Damith Siriwardana', 'id': 761217807870664708, 'id_str': '761217807870664708', 'indices': [94, 108]}, {'screen_name': 'KirbyslA', 'name': 'Anthony W', 'id': 847019233, 'id_str': '847019233', 'indices': [109, 118]}, {'screen_name': 'KMeeeaaow', 'name': ""K'at දෙයියෝ"", 'id': 1332328656308297739, 'id_str': '1332328656308297739', 'indices': [119, 129]}, {'screen_name': 'deshanlasitha7', 'name': 'Deshan Lasitha S1', 'id': 1186566199569596416, 'id_str': '1186566199569596416', 'indices': [130, 145]}, {'screen_name': 'H_S_KandyHamu', 'name': 'හා.සේ නුවර හාමු', 'id': 1242393816243429377, 'id_str': '1242393816243429377', 'indices': [146, 160]}, {'screen_name': 'imVedda', 'name': 'Vedda-වැද්දා® \U0001f9d4🏹\U0001fa93🍗', 'id': 1342507944173314051, 'id_str': '1342507944173314051', 'indices': [161, 169]}, {'screen_name': 'blackaustralian', 'name': 'Sunil Govinnage, PhD', 'id': 183159390, 'id_str': '183159390', 'indices': [170, 186]}, {'screen_name': 'uruzikal', 'name': 'රු 🇱🇰', 'id': 1057457915777507329, 'id_str': '1057457915777507329', 'indices': [187, 196]}, {'screen_name': 'UdanaNadun', 'name': 'Nadun Udana Rajaguru 🇱🇰', 'id': 3326875423, 'id_str': '3326875423', 'indices': [197, 208]}, {'screen_name': 'ceylonincolor', 'name': 'Ceylon in Color', 'id': 1351887351455252481, 'id_str': '1351887351455252481', 'indices': [209, 223]}, {'screen_name': 'DulithK', 'name': 'Dulith Kasun (DK)', 'id': 55178704, 'id_str': '55178704', 'indices': [224, 232]}, {'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera', 'id': 1168509537831325696, 'id_str': '1168509537831325696', 'indices': [233, 249]}, {'screen_name': 'ChabieHerath', 'name': 'Chabie Herath', 'id': 1310235495054544896, 'id_str': '1310235495054544896', 'indices': [250, 263]}, {'screen_name': 'KuwaitNjb', 'name': 'Njb Sri Lanka (Kuwait )', 'id': 1336752658129022980, 'id_str': '1336752658129022980', 'indices': [264, 274]}, {'screen_name': 'RanjitWickreme2', 'name': 'Ranjit Wickremeratne', 'id': 1061247386289197062, 'id_str': '1061247386289197062', 'indices': [275, 291]}, {'screen_name': 'officialunp', 'name': 'UNP', 'id': 785344686, 'id_str': '785344686', 'indices': [292, 304]}, {'screen_name': 'RW_UNP', 'name': 'Ranil Wickremesinghe', 'id': 2913830408, 'id_str': '2913830408', 'indices': [305, 312]}, {'screen_name': 'anuradisanayake', 'name': 'Anura Kumara Dissanayake', 'id': 2549159352, 'id_str': '2549159352', 'indices': [313, 329]}, {'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [330, 340]}, {'screen_name': 'TDissnayaka', 'name': 'වීසා👀❤', 'id': 1294115813067128832, 'id_str': '1294115813067128832', 'indices': [341, 353]}, {'screen_name': 'slppofficial', 'name': 'ශ්\u200dරී ලංකා පොදුජන පෙරමුණ', 'id': 944981419897638912, 'id_str': '944981419897638912', 'indices': [354, 367]}, {'screen_name': 'kRZyb137TROd7nL', 'name': 'ශ්\u200dරි ලංකා පොදුජන තරුණ පෙරමුණ-වලපනේ', 'id': 1199910352617500673, 'id_str': '1199910352617500673', 'indices': [368, 384]}, {'screen_name': '8skcMWByyTnXuU3', 'name': 'නොඳි සෙන\u200b හුතෝභය (ඉඔමගෙ හුථො)', 'id': 1351370776188866564, 'id_str': '1351370776188866564', 'indices': [385, 401]}, {'screen_name': 'PivithuruHelaU', 'name': 'පිවිතුරු හෙළ උරුමය', 'id': 1022554991406399489, 'id_str': '1022554991406399489', 'indices': [402, 417]}, {'screen_name': 'leaderslk', 'name': 'තරුණයාට රට භාර දෙමු', 'id': 1127253426423902208, 'id_str': '1127253426423902208', 'indices': [418, 428]}, {'screen_name': 'duplicatesiri', 'name': 'ඒ ආර් සිරිසේන', 'id': 1170970905117437952, 'id_str': '1170970905117437952', 'indices': [429, 443]}, {'screen_name': 'F3Il2LaKdgeaVUw', 'name': 'සදන් කුමර', 'id': 1369975679006117897, 'id_str': '1369975679006117897', 'indices': [444, 460]}, {'screen_name': 'KaviSenu', 'name': 'Senu_Kavi', 'id': 1344196765440991237, 'id_str': '1344196765440991237', 'indices': [461, 470]}, {'screen_name': 'wimalweerawansa', 'name': 'Wimal Weerawansa', 'id': 112602476, 'id_str': '112602476', 'indices': [471, 487]}, {'screen_name': 'CharukaLive', 'name': 'රාස්පුටින් | Rasputin', 'id': 1245643406493093889, 'id_str': '1245643406493093889', 'indices': [488, 500]}, {'screen_name': 'TharunyataHetak', 'name': 'Tharunyata Hetak', 'id': 2989646225, 'id_str': '2989646225', 'indices': [501, 517]}, {'screen_name': 'PortCityColombo', 'name': 'Port City Colombo', 'id': 3099595903, 'id_str': '3099595903', 'indices': [518, 534]}, {'screen_name': 'ParliamentLK', 'name': 'Parliament of Sri Lanka', 'id': 1595096221, 'id_str': '1595096221', 'indices': [535, 548]}, {'screen_name': 'srilanka_police', 'name': 'Sri Lanka Police', 'id': 971738052, 'id_str': '971738052', 'indices': [549, 565]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [566, 582]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3898432691783352e+18,1389843269178335233,1.250048900809007e+18,1250048900809007109,AlwisInoka,1360723681840951299,1360723681840951299,,,,,False,0,1,1,0,1380085897253675010,1380085897253675010,False,False,,,,si,,,,,,
1389225202731552768,Mon May 03 14:27:53 +0000 2021,1389225202731552768,1389225202731552768,"Life is very short යාලුවා,Always be happy 🌸 https://t.co/IAJzu0Vs60",False,"[0, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1389225161958641672, 'id_str': '1389225161958641672', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E0eE7KOUUAgtyNB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0eE7KOUUAgtyNB.jpg', 'url': 'https://t.co/IAJzu0Vs60', 'display_url': 'pic.twitter.com/IAJzu0Vs60', 'expanded_url': 'https://twitter.com/Iam_Sanjula/status/1389225202731552768/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 768, 'focus_rects': [{'x': 0, 'y': 46, 'h': 573, 'w': 1024}, {'x': 0, 'y': 0, 'h': 768, 'w': 768}, {'x': 0, 'y': 0, 'h': 768, 'w': 674}, {'x': 89, 'y': 0, 'h': 768, 'w': 384}, {'x': 0, 'y': 0, 'h': 768, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 236, 'y': 678, 'h': 38, 'w': 38}, {'x': 299, 'y': 631, 'h': 84, 'w': 84}]}, 'medium': {'faces': [{'x': 236, 'y': 678, 'h': 38, 'w': 38}, {'x': 299, 'y': 631, 'h': 84, 'w': 84}]}, 'orig': {'faces': [{'x': 236, 'y': 678, 'h': 38, 'w': 38}, {'x': 299, 'y': 631, 'h': 84, 'w': 84}]}, 'small': {'faces': [{'x': 156, 'y': 450, 'h': 25, 'w': 25}, {'x': 198, 'y': 419, 'h': 55, 'w': 55}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1379247245782970369,1379247245782970369,,,,,False,0,4,2,0,1389225202731552768,1389225202731552768,False,False,False,True,,en,,,,,"{'media': [{'id': 1389225161958641672, 'id_str': '1389225161958641672', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E0eE7KOUUAgtyNB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0eE7KOUUAgtyNB.jpg', 'url': 'https://t.co/IAJzu0Vs60', 'display_url': 'pic.twitter.com/IAJzu0Vs60', 'expanded_url': 'https://twitter.com/Iam_Sanjula/status/1389225202731552768/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 768, 'focus_rects': [{'x': 0, 'y': 46, 'h': 573, 'w': 1024}, {'x': 0, 'y': 0, 'h': 768, 'w': 768}, {'x': 0, 'y': 0, 'h': 768, 'w': 674}, {'x': 89, 'y': 0, 'h': 768, 'w': 384}, {'x': 0, 'y': 0, 'h': 768, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 236, 'y': 678, 'h': 38, 'w': 38}, {'x': 299, 'y': 631, 'h': 84, 'w': 84}]}, 'medium': {'faces': [{'x': 236, 'y': 678, 'h': 38, 'w': 38}, {'x': 299, 'y': 631, 'h': 84, 'w': 84}]}, 'orig': {'faces': [{'x': 236, 'y': 678, 'h': 38, 'w': 38}, {'x': 299, 'y': 631, 'h': 84, 'w': 84}]}, 'small': {'faces': [{'x': 156, 'y': 450, 'h': 25, 'w': 25}, {'x': 198, 'y': 419, 'h': 55, 'w': 55}]}}, 'media_key': '3_1389225161958641672', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 160, 'green': 161, 'blue': 153}, 'percentage': 31.67}, {'rgb': {'red': 104, 'green': 105, 'blue': 99}, 'percentage': 27.79}, {'rgb': {'red': 146, 'green': 201, 'blue': 144}, 'percentage': 12.82}, {'rgb': {'red': 212, 'green': 163, 'blue': 149}, 'percentage': 7.8}, {'rgb': {'red': 27, 'green': 32, 'blue': 36}, 'percentage': 2.99}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",
1389915106444648449,Wed May 05 12:09:19 +0000 2021,1389915106444648449,1389915106444648449,@Lovely_Paba @Tikiri_ @AmIsoSweet කවුද දිනාල් ඔයාට ඔච්චර බොරු කියන්නෙ.? පොසිටිව් උන හැම කෙනාවම hospital අරන් ගිහින් තිබ්බ. ලගම රෝහලට පුලුවන් ඉක්මනින්. උනේ එහෙම positive එක්කෙනෙක් අරන් ගියාම ගෙදර අය වෙනදා මධ්‍යස්ථාන වලට අරන් ගියාට දැන් ගෙදර නිරෝධනය කරනව. ගෙදරට බඩු මල්ලකුත් එවනව.,False,"[34, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lovely_Paba', 'name': 'Fifty Shades Crazy', 'id': 128910982, 'id_str': '128910982', 'indices': [0, 12]}, {'screen_name': 'Tikiri_', 'name': 'Thamaru! 😏', 'id': 176651477, 'id_str': '176651477', 'indices': [13, 21]}, {'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [22, 33]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3898557702425477e+18,1389855770242547713,128910982.0,128910982,Lovely_Paba,108509263,108509263,,,,,False,0,2,2,0,1389853454676361219,1389853454676361219,False,False,,,,si,,,,,,
1389465404670545922,Tue May 04 06:22:22 +0000 2021,1389465404670545922,1389465404670545922,"1 වසරෙදි මන්,

ඉස්කෝලේ ඇරිලා එද්දී යාලුවා උපන්දිනේට  තෑගී දුන්නා. https://t.co/y30NxlWBOb",False,"[0, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1389465343240806407, 'id_str': '1389465343240806407', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/E0hfXjOVoAcAhme.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0hfXjOVoAcAhme.jpg', 'url': 'https://t.co/y30NxlWBOb', 'display_url': 'pic.twitter.com/y30NxlWBOb', 'expanded_url': 'https://twitter.com/Iam_Nisansala/status/1389465404670545922/photo/1', 'type': 'photo', 'original_info': {'width': 1456, 'height': 1544, 'focus_rects': [{'x': 0, 'y': 171, 'h': 815, 'w': 1456}, {'x': 0, 'y': 0, 'h': 1456, 'w': 1456}, {'x': 0, 'y': 0, 'h': 1544, 'w': 1354}, {'x': 192, 'y': 0, 'h': 1544, 'w': 772}, {'x': 0, 'y': 0, 'h': 1544, 'w': 1456}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1132, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 641, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1456, 'h': 1544, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 351, 'y': 363, 'h': 206, 'w': 206}]}, 'small': {'faces': [{'x': 198, 'y': 206, 'h': 116, 'w': 116}]}, 'orig': {'faces': [{'x': 452, 'y': 468, 'h': 265, 'w': 265}]}, 'large': {'faces': [{'x': 452, 'y': 468, 'h': 265, 'w': 265}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,841879045696557056,841879045696557056,,,,,False,0,96,12,0,1389465404670545922,1389465404670545922,False,False,False,True,,si,,,,,"{'media': [{'id': 1389465343240806407, 'id_str': '1389465343240806407', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/E0hfXjOVoAcAhme.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0hfXjOVoAcAhme.jpg', 'url': 'https://t.co/y30NxlWBOb', 'display_url': 'pic.twitter.com/y30NxlWBOb', 'expanded_url': 'https://twitter.com/Iam_Nisansala/status/1389465404670545922/photo/1', 'type': 'photo', 'original_info': {'width': 1456, 'height': 1544, 'focus_rects': [{'x': 0, 'y': 171, 'h': 815, 'w': 1456}, {'x': 0, 'y': 0, 'h': 1456, 'w': 1456}, {'x': 0, 'y': 0, 'h': 1544, 'w': 1354}, {'x': 192, 'y': 0, 'h': 1544, 'w': 772}, {'x': 0, 'y': 0, 'h': 1544, 'w': 1456}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1132, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 641, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1456, 'h': 1544, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 351, 'y': 363, 'h': 206, 'w': 206}]}, 'small': {'faces': [{'x': 198, 'y': 206, 'h': 116, 'w': 116}]}, 'orig': {'faces': [{'x': 452, 'y': 468, 'h': 265, 'w': 265}]}, 'large': {'faces': [{'x': 452, 'y': 468, 'h': 265, 'w': 265}]}}, 'media_key': '3_1389465343240806407', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 207, 'green': 202, 'blue': 204}, 'percentage': 47.72}, {'rgb': {'red': 80, 'green': 72, 'blue': 70}, 'percentage': 38.04}, {'rgb': {'red': 138, 'green': 146, 'blue': 173}, 'percentage': 0.85}, {'rgb': {'red': 175, 'green': 138, 'blue': 129}, 'percentage': 0.14}, {'rgb': {'red': 62, 'green': 46, 'blue': 35}, 'percentage': 0.12}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",
1389421684138987521,Tue May 04 03:28:38 +0000 2021,1389421684138987521,1389421684138987521,@shanki_thewitch ඉතින් ඇයි උව සෙට් කරගන්න බැරි ඔවාට 🥴,False,"[17, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3894210180332585e+18,1389421018033258501,9.732126830078198e+17,973212683007819776,shanki_thewitch,70366634,70366634,,,,,False,0,0,1,0,1389421018033258501,1389421018033258501,False,False,,,,si,,,,,,
