,created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,possibly_sensitive,possibly_sensitive_editable,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1393963071895265281,Sun May 16 16:14:29 +0000 2021,1393963071895265281,1393963071895265281,@dul_nayanathara එහෙනන් කිරි අම්මා දානයක් තමා 😂,False,"[17, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dul_nayanathara', 'name': 'කප්කේක්\U0001f9c1📚✨', 'id': 1164632377454288896, 'id_str': '1164632377454288896', 'indices': [0, 16]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3939629586071142e+18,1393962958607114243,1.164632377454289e+18,1164632377454288896,dul_nayanathara,1385936487833739268,1385936487833739268,,,,,False,0,1,1,0,1393954219225272322,1393954219225272322,False,False,,,si,,,,,,
1387179479102107651,Tue Apr 27 22:58:55 +0000 2021,1387179479102107651,1387179479102107651,"Heart-wrenching—A mother in her 50s dies of #COVID19 after she had low oxygen. But there’s no ambulance, so her dead body is carried by motorbike—by her son &amp; son-in-law, her corpse wedged in-between her sons, ferrying her home. Heart-breaking for India 🇮🇳.https://t.co/9HkC5rWnbi",False,"[0, 284]","{'hashtags': [{'text': 'COVID19', 'indices': [44, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1386916464553168897, 'id_str': '1386916464553168897', 'indices': [261, 284], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1386916464553168897/pu/img/UFOqy4wGGeEdWdMe.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1386916464553168897/pu/img/UFOqy4wGGeEdWdMe.jpg', 'url': 'https://t.co/9HkC5rWnbi', 'display_url': 'pic.twitter.com/9HkC5rWnbi', 'expanded_url': 'https://twitter.com/TeluguBulletin/status/1386916507632881664/video/1', 'type': 'photo', 'original_info': {'width': 640, 'height': 352}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}, 'source_status_id': 1386916507632881664, 'source_status_id_str': '1386916507632881664', 'source_user_id': 1080976606598971392, 'source_user_id_str': '1080976606598971392', 'features': {}}]}","{'media': [{'id': 1386916464553168897, 'id_str': '1386916464553168897', 'indices': [261, 284], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1386916464553168897/pu/img/UFOqy4wGGeEdWdMe.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1386916464553168897/pu/img/UFOqy4wGGeEdWdMe.jpg', 'url': 'https://t.co/9HkC5rWnbi', 'display_url': 'pic.twitter.com/9HkC5rWnbi', 'expanded_url': 'https://twitter.com/TeluguBulletin/status/1386916507632881664/video/1', 'type': 'video', 'original_info': {'width': 640, 'height': 352}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}, 'source_status_id': 1386916507632881664, 'source_status_id_str': '1386916507632881664', 'source_user_id': 1080976606598971392, 'source_user_id_str': '1080976606598971392', 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 42820, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1386916464553168897/pu/vid/490x270/Njd4Hkbol4Oid0yG.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1386916464553168897/pu/pl/WCCnWEyU-1rlTSEE.m3u8?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1386916464553168897/pu/vid/640x352/EYc9iTUdOAShlZaG.mp4?tag=12'}]}, 'features': {}, 'media_key': '7_1386916464553168897', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 192, 'green': 178, 'blue': 168}, 'percentage': 25.23}, {'rgb': {'red': 52, 'green': 56, 'blue': 57}, 'percentage': 23.78}, {'rgb': {'red': 78, 'green': 119, 'blue': 137}, 'percentage': 12.99}, {'rgb': {'red': 136, 'green': 96, 'blue': 85}, 'percentage': 10.26}, {'rgb': {'red': 213, 'green': 209, 'blue': 242}, 'percentage': 2.77}]}, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '2184518'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False, 'source_user': {'id': 1080976606598971392, 'id_str': '1080976606598971392', 'name': 'TeluguBulletin.com', 'screen_name': 'TeluguBulletin', 'location': 'United States', 'description': 'TeluguBulletin is a rapidly growing online news, analysis portal. We provide the most relevant content on Politics and movies. \n\nhttps://t.co/WgjCtfYWwa', 'url': 'https://t.co/dO69FOCS5G', 'entities': {'url': {'urls': [{'url': 'https://t.co/dO69FOCS5G', 'expanded_url': 'https://www.telugubulletin.com', 'display_url': 'telugubulletin.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/WgjCtfYWwa', 'expanded_url': 'http://t.me/TeluguBulletin', 'display_url': 't.me/TeluguBulletin', 'indices': [129, 152]}]}}, 'protected': False, 'followers_count': 53257, 'fast_followers_count': 0, 'normal_followers_count': 53257, 'friends_count': 39, 'listed_count': 17, 'created_at': 'Thu Jan 03 23:58:01 +0000 2019', 'favourites_count': 3793, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 16322, 'media_count': 4507, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1091049831496368128/nuYK95ey_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1091049831496368128/nuYK95ey_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1080976606598971392/1548970934', 'profile_image_extensions_alt_text': None, 'profile_image_extensions_media_availability': None, 'profile_image_extensions_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 80.25}, {'rgb': {'red': 0, 'green': 95, 'blue': 159}, 'percentage': 7.3}, {'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 5.36}, {'rgb': {'red': 235, 'green': 28, 'blue': 36}, 'percentage': 5.08}, {'rgb': {'red': 249, 'green': 183, 'blue': 184}, 'percentage': 0.44}]}, 'profile_image_extensions': {'mediaStats': {'r': {'missing': None}, 'ttl': -1}}, 'profile_banner_extensions_alt_text': None, 'profile_banner_extensions_media_availability': None, 'profile_banner_extensions_media_color': {'palette': [{'rgb': {'red': 228, 'green': 27, 'blue': 35}, 'percentage': 11.43}, {'rgb': {'red': 0, 'green': 93, 'blue': 154}, 'percentage': 9.21}, {'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 2.18}, {'rgb': {'red': 143, 'green': 17, 'blue': 22}, 'percentage': 0.53}]}, 'profile_banner_extensions': {'mediaStats': {'r': {'missing': None}, 'ttl': -1}}, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'pinned_tweet_ids': [], 'pinned_tweet_ids_str': [], 'has_custom_timelines': True, 'can_dm': True, 'can_media_tag': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'muting': False, 'blocking': False, 'blocked_by': False, 'want_retweets': False, 'advertiser_account_type': 'promotable_user', 'advertiser_account_service_levels': ['smb'], 'profile_interstitial_type': '', 'business_profile_state': 'none', 'translator_type': 'none', 'withheld_in_countries': [], 'followed_by': False, 'ext': {'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}, 'require_some_consent': False}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,18831926,18831926,,,,,False,17118,28918,1875,5307,1387179479102107651,1387179479102107651,False,False,False,True,en,,,,,"{'id': 1387179479102107651, 'id_str': '1387179479102107651'}",
1392068699100565504,Tue May 11 10:46:55 +0000 2021,1392068699100565504,1392068699100565504,"@Ashan_Wane @Chevindu Adooo!! 🥺❤️ Good times. Yeah, it was Wonder Woman. The best part was wandering in the book shops though. තව ටිකෙන් අම්මා එනව කඩාගෙන බිඳගෙන මහ රෑ 😂🤣",False,"[22, 169]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ashan_Wane', 'name': 'Ashan Wanasinghe', 'id': 4441963274, 'id_str': '4441963274', 'indices': [0, 11]}, {'screen_name': 'Chevindu', 'name': 'Chevindu', 'id': 175818806, 'id_str': '175818806', 'indices': [12, 21]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.392068009808728e+18,1392068009808728064,4441963274.0,4441963274,Ashan_Wane,1121493127359975424,1121493127359975424,,,,,False,0,2,1,0,1392068006537166850,1392068006537166850,False,False,,,en,,,,,,
1393583246739267588,Sat May 15 15:05:12 +0000 2021,1393583246739267588,1393583246739267588,@MrsNimma කේක් කන්ම හොඳ නෑ. සීනි වැඩියිනෙ ඒවගෙ 😌,False,"[10, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrsNimma', 'name': 'අසමිගෙ අම්මා🌸 🇱🇰', 'id': 3266860562, 'id_str': '3266860562', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3935821883486454e+18,1393582188348645376,3266860562.0,3266860562,MrsNimma,905674137133133824,905674137133133824,,,,,False,0,1,1,0,1393579909943988234,1393579909943988234,False,False,,,si,,,,,,
1395294410829611008,Thu May 20 08:24:45 +0000 2021,1395294410829611008,1395294410829611008,@MJJNamalDias @AyNaGsEuL101 @DamuthaH @dadbad770 මේ චිත්‍ර හරිම ලස්සනයි . ඒ වගේම ඉතාමත් හොද ඉවසීමෙන් කරපු බවත් පේනවා. ඒක තමයි වඩා වැදගත් . තවත් ලස්සන චිත්‍ර අදින්න අම්මගෙ ඉවසීම දියුනු වෙන්න පතනවා.,False,"[49, 196]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MJJNamalDias', 'name': 'M. J. J. Namal Dias', 'id': 3405656644, 'id_str': '3405656644', 'indices': [0, 13]}, {'screen_name': 'AyNaGsEuL101', 'name': 'AngelGirl101', 'id': 1197539374109474817, 'id_str': '1197539374109474817', 'indices': [14, 27]}, {'screen_name': 'DamuthaH', 'name': 'Hashī Līyanage 💞', 'id': 1125149607665684480, 'id_str': '1125149607665684480', 'indices': [28, 37]}, {'screen_name': 'dadbad770', 'name': 'Shafraz', 'id': 2328243420, 'id_str': '2328243420', 'indices': [38, 48]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.395147836791038e+18,1395147836791037952,3405656644.0,3405656644,MJJNamalDias,3547622474,3547622474,,,,,False,0,2,1,0,1395147836791037952,1395147836791037952,False,False,,,si,,,,,,
1394612854775422976,Tue May 18 11:16:29 +0000 2021,1394612854775422976,1394612854775422976,"වගකීමෙන් යුතුව කියන්නේ, මට නම් අම්මා තාත්තා අක්කලා අයියලා කියන්නේ උඹ නම් මහා කාලකන්නි යකෙක් කියලා, දවසෙම Phone එකට වෙලා කොට කොට ඉන්නවා, ගෙදරට වැඩකුත් නැහැ ලෝකෙට වැඩකුත් නෑ කියලා. 😂💔 #සිරාසිද්ධි",False,"[0, 193]","{'hashtags': [{'text': 'සිරාසිද්ධි', 'indices': [182, 193]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1257356014380126208,1257356014380126208,,,,,True,0,13,2,0,1394612854775422976,1394612854775422976,False,False,,,si,,1.394588495063126e+18,1394588495063126018,"{'url': 'https://t.co/OcHGq7rbDJ', 'expanded': 'https://twitter.com/optimuspnj/status/1394588495063126018', 'display': 'twitter.com/optimuspnj/sta…'}",,
1389089295193886721,Mon May 03 05:27:50 +0000 2021,1389089295193886721,1389089295193886721,"Earlier study of ~47,000 posts feat. terms referencing this snake oil treatment &amp; producer https://t.co/hX9aK5wwye show degree favourable content produced generated significant engagement. *Even after 22 Jan, when Ada Derana's promotion stopped, #misinformation flows continued.*",False,"[0, 283]","{'hashtags': [{'text': 'misinformation', 'indices': [250, 265]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hX9aK5wwye', 'expanded_url': 'https://twitter.com/sanjanah/status/1353123798795468800', 'display_url': 'twitter.com/sanjanah/statu…', 'indices': [95, 118]}]}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3890892925473587e+18,1389089292547358724,14569713.0,14569713,sanjanah,14569713,14569713,,,,,True,0,0,1,0,1389089289607155712,1389089289607155712,False,False,False,True,en,,1.3531237987954688e+18,1353123798795468800,"{'url': 'https://t.co/hX9aK5wwye', 'expanded': 'https://twitter.com/sanjanah/status/1353123798795468800', 'display': 'twitter.com/sanjanah/statu…'}","{'id': 1389089289607155712, 'id_str': '1389089289607155712'}",
1393581200686477312,Sat May 15 14:57:04 +0000 2021,1393581200686477312,1393581200686477312,@Nadeez__ හැපී බර්ඩේ නඩීස් 🌸🎂🎉,False,"[0, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nadeez__', 'name': '⚽️🏆 MЯ.MΛDЯID™❤️🇱🇰🇪🇸', 'id': 905674137133133824, 'id_str': '905674137133133824', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,9.056741371331338e+17,905674137133133824,Nadeez__,3266860562,3266860562,,,"{'id': 'b28838c9654b8c4a', 'url': 'https://api.twitter.com/1.1/geo/id/b28838c9654b8c4a.json', 'place_type': 'city', 'name': 'Joso-shi', 'full_name': 'Joso-shi, Ibaraki', 'country_code': 'JP', 'country': 'Japan', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[139.8939, 35.968713], [140.029052, 35.968713], [140.029052, 36.146776], [139.8939, 36.146776]]]}, 'attributes': {}}",,False,0,0,1,0,1393581200686477312,1393581200686477312,False,False,,,si,,,,,,
1395624757454794753,Fri May 21 06:17:26 +0000 2021,1395624757454794753,1395624757454794753,"මට මගෙ පරණ කෙල්ලෙක් උගන්නපු දෙයක් තියනවා !

""හිරුණ හැමවෙලේම අපට දෙයක් නැති වෙන්නෙ අනිවාරෙන්ම  ඊට වඩා හොද දෙයක් ලැබෙන්න""

ඊයෙ එයාලගෙ ආච්චි අම්මා නැති වෙලා ! දැන් එතකොට සීයාට

එක්කො ඕනෙ නෑ නිවන් සුව ග්‍රෑන්ඩ් මමා !",False,"[0, 212]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,905465413919686656,905465413919686656,,,,,False,0,5,1,0,1395624757454794753,1395624757454794753,False,False,,,si,,,,,,
1384684582859993091,Wed Apr 21 01:45:05 +0000 2021,1384684582859993091,1384684582859993091,Graduation day ❤️👨🏼‍🎓,False,"[0, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2910146527,2910146527,,,,,False,1,104,34,2,1384684582859993091,1384684582859993091,False,False,,,en,,,,,,
1382928870626656257,Fri Apr 16 05:28:30 +0000 2021,1382928870626656257,1382928870626656257,"මේ දවස් ටිකේම දැක්කෙ මොළේ කොලොප්පම් වෙන හීන.
*01• අනිල් කපූර් තරුණ කාලෙ අපේ බදාදා පොළට ඇවිත් හොඳට වේලිච්ච ලංකා හාල්මැස්සො හොයනවා. මම දුවලා ගිහින් එයා එක්ක පින්තූරයක් ගත්තා. මගේ යාළුවෙකුට ෆෝන් එක දුන්නෙ පින්තූරෙ ගන්න. බොරු හින්දියෙන් අනිල් කපූර් එක්ක කතා කරලා, බායි කියලා ඇවිල්ලා",False,"[0, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,161958333,161958333,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,55,4,0,1382928870626656257,1382928870626656257,False,False,,,si,,,,,"{'id': 1382928870626656257, 'id_str': '1382928870626656257'}",
1385880764907089920,Sat Apr 24 08:58:17 +0000 2021,1385880764907089920,1385880764907089920,@Binkuwa @thegallerybitch 'Binkuwa' හැදුනු හැටිත් කියන්න පුලුවන්ද,False,"[26, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Binkuwa', 'name': '•ɐpɐɹɐu💨', 'id': 1153839330579738627, 'id_str': '1153839330579738627', 'indices': [0, 8]}, {'screen_name': 'thegallerybitch', 'name': 'ඩිංගිරි මැණිකේ', 'id': 1273180031024607242, 'id_str': '1273180031024607242', 'indices': [9, 25]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3858702166645555e+18,1385870216664555520,1.1538393305797386e+18,1153839330579738627,Binkuwa,2224235641,2224235641,,,,,False,0,1,1,0,1385868499784855558,1385868499784855558,False,False,,,si,,,,,,
1391412757740720129,Sun May 09 15:20:27 +0000 2021,1391412757740720129,1391412757740720129,"ලේන් පැටියා මූදට වැටෙද්දි ලේන් අම්මා වල්ගෙන් මූද හිඳින්න උත්සාහ කලා..
අපේ දේශපාලක උතුමන්ලාත් මිනිස්සු ගොඩක් ගිලෙන්නට යන වෙලාවක සෝස මීඩියා වල වල්ගෙන් මූද හිඳින්න යනවා..",False,"[0, 167]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,5,24,0,0,1391412757740720129,1391412757740720129,False,False,,,si,,,,,,
1394683424946810881,Tue May 18 15:56:55 +0000 2021,1394683424946810881,1394683424946810881,@SHAN__88 අපේ අම්මා නම් ඉතින් කෑ ගහනව හයියෙන් වැටෙයි කියලා 🤣✌️,False,"[10, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SHAN__88', 'name': '🆂🅷🅰🅽 මල්ලී 🤘😎', 'id': 1146949207825223685, 'id_str': '1146949207825223685', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.394664663955116e+18,1394664663955116044,1.1469492078252237e+18,1146949207825223685,SHAN__88,2511466152,2511466152,,,,,False,0,5,1,0,1394664663955116044,1394664663955116044,False,False,,,si,,,,,,
1393227664278708224,Fri May 14 15:32:14 +0000 2021,1393227664278708224,1393227664278708224,@iloveCoffeeh අම්මා වැඩේ දැනගෙන තියලා තියනවා😍,False,"[14, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iloveCoffeeh', 'name': 'Cha〽️i', 'id': 1254776145834172416, 'id_str': '1254776145834172416', 'indices': [0, 13]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3929076467982336e+18,1392907646798233600,1.2547761458341724e+18,1254776145834172416,iloveCoffeeh,818241393675993089,818241393675993089,,,,,False,0,1,1,0,1392907646798233600,1392907646798233600,False,False,,,si,,,,,,
1382351278575996934,Wed Apr 14 15:13:22 +0000 2021,1382351278575996934,1382351278575996934,"බෝලේ එක්ක සමරන දෙවෙනි අවුරුද්ද.මේ පාර තමා එයාට අවුරුද්ද කියන්නේ විශේෂ දෙයක් කියලා තේරුනේ.චාරිත්‍ර ඔක්කොම කලා,පොල් පැළයක් හිටෙව්වා.සීයගෙන් කාසියක් හම්බ කර ගත්තා.අම්මා දෝණිට ලස්සන චීත්තයක් මහලා තිබ්බ නිසා පොඩි ෆොටෝ ශූට් එකකුත් කලා
#TheDaddyDiariesSL
#පැණිවළලු https://t.co/g4R4MckuZn",False,"[0, 257]","{'hashtags': [{'text': 'TheDaddyDiariesSL', 'indices': [229, 247]}, {'text': 'පැණිවළලු', 'indices': [248, 257]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1382351271122792448, 'id_str': '1382351271122792448', 'indices': [258, 281], 'media_url': 'http://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'url': 'https://t.co/g4R4MckuZn', 'display_url': 'pic.twitter.com/g4R4MckuZn', 'expanded_url': 'https://twitter.com/Peni_Walalu/status/1382351278575996934/photo/1', 'type': 'photo', 'original_info': {'width': 776, 'height': 1371, 'focus_rects': [{'x': 0, 'y': 708, 'h': 435, 'w': 776}, {'x': 0, 'y': 537, 'h': 776, 'w': 776}, {'x': 0, 'y': 483, 'h': 885, 'w': 776}, {'x': 34, 'y': 0, 'h': 1371, 'w': 686}, {'x': 0, 'y': 0, 'h': 1371, 'w': 776}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 679, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 776, 'h': 1371, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}, 'medium': {'faces': [{'x': 304, 'y': 750, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 172, 'y': 425, 'h': 26, 'w': 26}]}, 'large': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}}}]}","{'media': [{'id': 1382351271122792448, 'id_str': '1382351271122792448', 'indices': [258, 281], 'media_url': 'http://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'url': 'https://t.co/g4R4MckuZn', 'display_url': 'pic.twitter.com/g4R4MckuZn', 'expanded_url': 'https://twitter.com/Peni_Walalu/status/1382351278575996934/photo/1', 'type': 'photo', 'original_info': {'width': 776, 'height': 1371, 'focus_rects': [{'x': 0, 'y': 708, 'h': 435, 'w': 776}, {'x': 0, 'y': 537, 'h': 776, 'w': 776}, {'x': 0, 'y': 483, 'h': 885, 'w': 776}, {'x': 34, 'y': 0, 'h': 1371, 'w': 686}, {'x': 0, 'y': 0, 'h': 1371, 'w': 776}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 679, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 776, 'h': 1371, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}, 'medium': {'faces': [{'x': 304, 'y': 750, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 172, 'y': 425, 'h': 26, 'w': 26}]}, 'large': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}}, 'media_key': '3_1382351271122792448', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 56, 'green': 62, 'blue': 57}, 'percentage': 34.24}, {'rgb': {'red': 190, 'green': 176, 'blue': 143}, 'percentage': 26.5}, {'rgb': {'red': 86, 'green': 92, 'blue': 65}, 'percentage': 12.59}, {'rgb': {'red': 194, 'green': 208, 'blue': 214}, 'percentage': 7.63}, {'rgb': {'red': 141, 'green': 163, 'blue': 88}, 'percentage': 3.74}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1055463135786618881,1055463135786618881,,,,,False,3,114,6,0,1382351278575996934,1382351278575996934,False,False,False,True,si,,,,,"{'id': 1382351278575996934, 'id_str': '1382351278575996934'}",
1394526141080289281,Tue May 18 05:31:55 +0000 2021,1394526141080289281,1394526141080289281,@MrsNimma හි හි දන්නෑ නෙහ් ඉතින් දන්නවනම් බලනව නෙහ් මේ වගේ.. ඒත් ආදරෙයි මූද තරම් ✿♡,False,"[10, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrsNimma', 'name': 'අසමිගෙ අම්මා🌸 🇱🇰', 'id': 3266860562, 'id_str': '3266860562', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3945255317862769e+18,1394525531786276866,3266860562.0,3266860562,MrsNimma,1014093357318934529,1014093357318934529,,,,,False,1,2,1,0,1394524789973438474,1394524789973438474,False,False,,,si,,,,,,
1395079153955721216,Wed May 19 18:09:24 +0000 2021,1395079153955721216,1395079153955721216,@ItsMeKande අම්මා පා කියහන්,False,"[12, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeKande', 'name': 'Darshana', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [0, 11]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3950779152896696e+18,1395077915289669634,1.2573560143801262e+18,1257356014380126208,ItsMeKande,1330878696601903104,1330878696601903104,,,,,False,0,1,1,0,1394966867563982849,1394966867563982849,False,False,,,si,,,,,,
1393831232669044736,Sun May 16 07:30:36 +0000 2021,1393831232669044736,1393831232669044736,@MrsNimma යුම්වල,False,"[10, 16]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrsNimma', 'name': 'අසමිගෙ අම්මා🌸 🇱🇰', 'id': 3266860562, 'id_str': '3266860562', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3938293389995213e+18,1393829338999521281,3266860562.0,3266860562,MrsNimma,3523674194,3523674194,,,,,False,0,1,1,0,1393829338999521281,1393829338999521281,False,False,,,si,,,,,,
