,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card
1274662191027744769,Sun Jun 21 11:15:23 +0000 2020,1274662191027744769,1274662191027744769,@Nipun_Da කැරි අවජාතක පොන්නයා..කොහෙද වෙසාවො හමුදුරුවො මැරයෙක් උනේ...යකො මෙච්චර කල් මහන්සි උනේ රට ජාති වෙනුවෙන්...වෙස කැරියා,False,"[10, 123]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nipun_Da', 'name': 'Nipun Darshana', 'id': 1221374784560300032, 'id_str': '1221374784560300032', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.273965814404825e+18,1273965814404825088,1.2213747845603e+18,1221374784560300032,Nipun_Da,1010861419078803456,1010861419078803456,,,,,False,0,1,2,0,1273965814404825088,1273965814404825088,False,False,si,,,,,,,,,,,
1335095690465169408,Sat Dec 05 05:36:32 +0000 2020,1335095690465169408,1335095690465169408,කනත්ත ගාව ඉන්න ආස යන්න ලේසි නිසා...🌚,False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1281633095800639488,1281633095800639488,,,,,False,0,23,4,0,1335095690465169408,1335095690465169408,False,False,si,,,,,,,,,,,
1326636344907460609,Wed Nov 11 21:22:06 +0000 2020,1326636344907460609,1326636344907460609,@Anjana_____ @qAzithen කැරියා 😂💔,False,"[23, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Anjana_____', 'name': 'ؚ𝐴𝑛𝑗𝑎𝑛𝑎', 'id': 531034779, 'id_str': '531034779', 'indices': [0, 12]}, {'screen_name': 'qAzithen', 'name': 'SAHAN™ 🇱🇰', 'id': 1117021610618310656, 'id_str': '1117021610618310656', 'indices': [13, 22]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.326635855809835e+18,1326635855809835009,531034779.0,531034779,Anjana_____,1257356014380126208,1257356014380126208,,,,,False,0,2,0,0,1326633608321196032,1326633608321196032,False,False,si,,,,,,,,,,,
1161809781364969473,Thu Aug 15 01:20:11 +0000 2019,1161809781364969473,1161809781364969473,"ජර ජර ගාල බයින සද්දෙට හැරිලා බැලුවාම හුටා.... තේ බීපු කෝප්පෙ හෝදලා නෑ. තව ටිකක් අහ ගන්ඩ කලින් සිං සිං ගාල ඒක හෝදලා තියලා ආව.

ආයෙම ලා නින්ද.

ටෞකන්ඩ චූං පාං කාරය. උගේ මසිරි නලාවත් ගහගෙන හන්දියේ රාජ අල හාරනවද මංදා. අපි පාං ගන්න ගියෙත් තමා කැරියා ආනන්ද වෙඩිසිංහ වගේ යන්නෙ.👇",False,"[0, 271]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1618097794355896e+18,1161809779435589633,233860469.0,233860469,dead_mans_creed,233860469,233860469,,,,,False,0,11,1,0,1161809762859675650,1161809762859675650,False,False,si,,,,,,,"{'id': 1161809762859675650, 'id_str': '1161809762859675650'}",,,,
1038763089523441664,Sun Sep 09 12:16:34 +0000 2018,1038763089523441664,1038763089523441664,@anuwa01 @Dinisuruu පුස්පෙ අනුන්ට වරදිනකොට හිනාවෙන්නෙපා කැරියා.😁😁💣,False,"[20, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}, {'screen_name': 'Dinisuruu', 'name': 'Z E E D 🦇', 'id': 1663057346, 'id_str': '1663057346', 'indices': [9, 19]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0387477485461791e+18,1038747748546179073,7.071029860493476e+17,707102986049347584,anuwa01,1034065774153875458,1034065774153875458,,,,,False,0,1,1,0,1038743620222824453,1038743620222824453,False,False,si,,,,,,,,,,,
8364796443,Fri Jan 29 11:56:56 +0000 2010,8364796443,8364796443,@halfdoctor ඔය කැරියා එක්ක බෑ නේ? He's a good batsman ;),False,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'halfdoctor', 'name': 'Half Doctor', 'id': 12174212, 'id_str': '12174212', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8362030473.0,8362030473,12174212.0,12174212,halfdoctor,14174456,14174456,,,,,False,0,0,0,0,8362030473,8362030473,False,False,und,,,,,,,,,,,
1221837991326420996,Mon Jan 27 16:50:52 +0000 2020,1221837991326420996,1221837991326420996,@dehanzzzzz @BathiyaWeerase4 @Anushka60212320 @Chandu_original @MrProf19 සරම කරේ..😂😂,False,"[73, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BathiyaWeerase4', 'name': 'Bathiya weerasekara', 'id': 1091189013644337154, 'id_str': '1091189013644337154', 'indices': [12, 28]}, {'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [46, 62]}, {'screen_name': 'Mrprof19', 'name': 'MR PROF', 'id': 1227639446113267712, 'id_str': '1227639446113267712', 'indices': [63, 72]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2218366448961905e+18,1221836644896190468,1.119932647252226e+18,1119932647252226048,justdehan,1120211971406802944,1120211971406802944,,,,,False,0,2,2,0,1221814994880356352,1221814994880356352,False,False,si,,,,,,,,,,,
1200746566459379712,Sat Nov 30 12:01:04 +0000 2019,1200746566459379712,1200746566459379712,"Window seat ,☔ rain and this song
 ❤",False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3105683714,3105683714,,,,,True,2,4,2,1,1200746566459379712,1200746566459379712,False,False,en,,,,,,,,1.2007447690617037e+18,1200744769061703680,"{'url': 'https://t.co/v09dL4vnqF', 'expanded': 'https://twitter.com/_Miss_Dimple_/status/1200744769061703680', 'display': 'twitter.com/_Miss_Dimple_/…'}",
1161361859229839360,Tue Aug 13 19:40:18 +0000 2019,1161361859229839360,1161361859229839360,@dead_mans_creed අඩෝ යක්ස කැරියා. ස්තූතියි ඩෝ ❤,False,"[17, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dead_mans_creed', 'name': '🇱🇰 ☠️ මහසොහොන් ☠️ 🇱🇰', 'id': 233860469, 'id_str': '233860469', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.161133027386282e+18,1161133027386281984,233860469.0,233860469,dead_mans_creed,201395218,201395218,,,,,False,0,1,0,0,1161133027386281984,1161133027386281984,False,False,si,,,,,,,,,,,
663774278685446144,Mon Nov 09 17:44:55 +0000 2015,663774278685446144,663774278685446144,"කැරියා පොලාර්ඩ් ගෝන්..
කපිල නොහොත් බඹරා ගොට් හිස් මෑන්.. 
🐝🐝 යූ බියුටි ආහ් .. 

#SLvWI",False,"[0, 86]","{'hashtags': [{'text': 'SLvWI', 'indices': [80, 86]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2613916794,2613916794,,,,,False,0,6,0,0,663774278685446144,663774278685446144,False,False,si,,,,,,,,,,,
1233007723945627650,Thu Feb 27 12:35:24 +0000 2020,1233007723945627650,1233007723945627650,"@KasunKoswattha කොලුකාරයන්ට කැරියා කියන එක අනුමත කොරනවද 
😂😂😂😂😂😂",False,"[16, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KasunKoswattha', 'name': 'Kasun K', 'id': 327293824, 'id_str': '327293824', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2329989370045153e+18,1232998937004515328,327293824.0,327293824,KasunKoswattha,3797363534,3797363534,,,,,False,0,2,1,0,1232998937004515328,1232998937004515328,False,False,si,,,,,,,,,,,
1018182482951208960,Sat Jul 14 17:16:35 +0000 2018,1018182482951208960,1018182482951208960,"Based on a True Story 😳

හම්මෝ පිස්සු හැදෙනවා ඕයි 😍 සුපිරිම ෆිල්ම් එකක් 😍 Frank Lucas අමු කැරියා ❤️ 

ෆිල්ම් එක පටන් ගත්ත විදිහට හැබැයි මම නම් හිතුවේ නෑ පොරව අහු වෙයි කියලා 😕 අහු වෙන්නේ නැතුව දිගටම  ගේමේ හිටියා... https://t.co/ODNur05x24",False,"[0, 237]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ODNur05x24', 'expanded_url': 'https://www.facebook.com/100004993058070/posts/997774570398969/', 'display_url': 'facebook.com/10000499305807…', 'indices': [214, 237]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3186309132,3186309132,,,,,False,0,1,0,0,1018182482951208960,1018182482951208960,False,False,si,,,False,True,,,,,,,
1250998277387874305,Fri Apr 17 04:03:26 +0000 2020,1250998277387874305,1250998277387874305,@dilina_nuwan කැත කැරිය උඹලගෙ තාත්ත,False,"[14, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dilina_nuwan', 'name': 'DG Photography 🇱🇰🇨🇦', 'id': 130869408, 'id_str': '130869408', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.250997269463212e+18,1250997269463212032,130869408.0,130869408,dilina_nuwan,858120680,858120680,,,,,False,0,0,1,0,1250989623880216576,1250989623880216576,False,False,si,,,,,,,,,,,
1338171875776634880,Sun Dec 13 17:20:11 +0000 2020,1338171875776634880,1338171875776634880,ඉසුරුවා කැරියා වගේ බෝල් කරද්දි මට හිතුනා ඕක කරයි කියලා😂,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3089536357,3089536357,,,,,False,1,18,4,0,1338171875776634880,1338171875776634880,False,False,si,,,,,,,,,,,
945192451374948354,Mon Dec 25 07:20:15 +0000 2017,945192451374948354,945192451374948354,@ExcuzeMi ජෙරියා කැරියා.....😂,False,"[10, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.451911636104847e+17,945191163610484736,582633677.0,582633677,ExcuzeMi,3235165741,3235165741,,,,,False,0,0,0,0,945191163610484736,945191163610484736,False,False,si,,,,,,,,,,,
1353891768857546752,Tue Jan 26 02:25:26 +0000 2021,1353891768857546752,1353891768857546752,@Sujith_Ayya පුකෙන් යයි තොට කෝවිඩ් හැදුනම මොඩ කැරියා 🤣🤣🤣,False,"[13, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sujith_Ayya', 'name': 'සුජිත් අයියා', 'id': 1854407280, 'id_str': '1854407280', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3536151954493768e+18,1353615195449376768,1854407280.0,1854407280,Sujith_Ayya,1312281340604080128,1312281340604080128,,,,,False,0,0,0,0,1353615195449376768,1353615195449376768,False,False,si,,,,,,,,,,,
1228557167168344064,Sat Feb 15 05:50:28 +0000 2020,1228557167168344064,1228557167168344064,@Pnanthakumar @SecPompeo @Channel4News ගොන් පකයෝ බොරු කෙලින්න එපා තොට ඔච්චර පුකේ අමාරුව නම් කැනඩාවෙ ඉදන් පක් ගහනවද. ඇවිල්ල ඒ මිනිස්සුන්ට උදව් කරප්න්කෝ. උබල ඔය ආයි කරන්න හදන්නෙ එ මිනිස්සුන්ව යුද්දෙකට අදල දාන්න හදන එකනෙ.කැන්ඩාවෙ ඉදන් සැපේ මෙහෙට බොරු ටෝක් දෙන්වා ගොන් කැරියා. Translate or ask this.,False,"[39, 295]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Pnanthakumar', 'name': 'rookiecardsPro', 'id': 42265530, 'id_str': '42265530', 'indices': [0, 13]}, {'screen_name': 'SecPompeo', 'name': 'Secretary Pompeo', 'id': 988573326376427520, 'id_str': '988573326376427520', 'indices': [14, 24]}, {'screen_name': 'Channel4News', 'name': 'Channel 4 News', 'id': 14569869, 'id_str': '14569869', 'indices': [25, 38]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2283737470920868e+18,1228373747092086784,42265530.0,42265530,Pnanthakumar,1199517799372091392,1199517799372091392,,,,,False,0,4,1,0,1228371050347597826,1228371050347597826,False,False,si,,,,,,,,,,,
1247234176450826241,Mon Apr 06 18:46:14 +0000 2020,1247234176450826241,1247234176450826241,@sunandadesh @GotabayaR ගොනෝ අරාබියේ කාන්තාර තියනවා ඕනෑ තරම් වල දාන්න අපේ රටේ එහෙම නෑ. භූගත ජලයට විශබීජ ඉතා ඉක්මනින් එකතු වෙනවා.හුකන්නේ නැතුව හිටපන් නාකි ඩොලර් කැරියා 😂,False,"[24, 168]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sunandadesh', 'name': 'sunanda deshapriya', 'id': 27633152, 'id_str': '27633152', 'indices': [0, 12]}, {'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [13, 23]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2471186481012777e+18,1247118648101277697,27633152.0,27633152,sunandadesh,1118458627076046848,1118458627076046848,,,,,False,0,4,0,0,1247118648101277697,1247118648101277697,False,False,si,,,,,,,,,,,
1297580582847696901,Sun Aug 23 17:04:53 +0000 2020,1297580582847696901,1297580582847696901,@shammikakrishan ගහප් කැත කැරියා 😂😂😂,False,"[17, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shammikakrishan', 'name': 'ＳＨＡＭＭＩＫＡ 🇱🇰', 'id': 1656799536, 'id_str': '1656799536', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.297460655830827e+18,1297460655830827009,1656799536.0,1656799536,shammikakrishan,711928192177549312,711928192177549312,,,,,False,0,1,0,0,1297460655830827009,1297460655830827009,False,False,si,,,,,,,,,,,
1289945513429622784,Sun Aug 02 15:25:51 +0000 2020,1289945513429622784,1289945513429622784,@AnandaKumarasi9 @slppofficial @WomenSLPP @YouthSLPP @HarinUnit @TeamHarin @HarshadeSilvaMP @rajakarunahs @irajonline @amilaik @ChinaEmbSL මෙන්න අලුත්ම තත්වය. මහින්ද සහ පොහොට්ටුවට කිසිම අයුරකින් 2/3 ලැබී මහින්දට වියවස්තාව වෙනස්කර නැවත ජනධිඅති වීමට ඉඩ නොතැබිය යුතු බවට ගොටාබය රාජපක්ස තීරණය කර ඇත. ඊට අදාළව අනිත් පක්ෂ දැනුවත් කර අවශ්‍ය කටයුතු කිරීමේ වගකීම දිලිත් ජයවීර සහ හේමක අල්විස් වෙත පවරා ඇත.,False,"[139, 395]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnandaKumarasi9', 'name': '🇱🇰 ආනන්Da 🇱🇰🌹🌹🌹', 'id': 1066294683603619841, 'id_str': '1066294683603619841', 'indices': [0, 16]}, {'screen_name': 'slppofficial', 'name': 'ශ්\u200dරී ලංකා පොදුජන පෙරමුණ', 'id': 944981419897638912, 'id_str': '944981419897638912', 'indices': [17, 30]}, {'screen_name': 'WomenSLPP', 'name': 'SLPP Women', 'id': 1042473257650118656, 'id_str': '1042473257650118656', 'indices': [31, 41]}, {'screen_name': 'YouthSLPP', 'name': 'SLPP Youth', 'id': 933915320066064385, 'id_str': '933915320066064385', 'indices': [42, 52]}, {'screen_name': 'HarinUnit', 'name': 'Harin Fernando Media Unit', 'id': 1161581854346088448, 'id_str': '1161581854346088448', 'indices': [53, 63]}, {'screen_name': 'TeamHarin', 'name': 'Team Harin Fernando', 'id': 1193181091181420545, 'id_str': '1193181091181420545', 'indices': [64, 74]}, {'screen_name': 'HarshadeSilvaMP', 'name': 'Harsha de Silva', 'id': 1968865952, 'id_str': '1968865952', 'indices': [75, 91]}, {'screen_name': 'rajakarunahs', 'name': 'Harshana Rajakaruna', 'id': 1179984670798180354, 'id_str': '1179984670798180354', 'indices': [92, 105]}, {'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [106, 117]}, {'screen_name': 'amilaik', 'name': 'Dr. Amila Kankanamge', 'id': 69895355, 'id_str': '69895355', 'indices': [118, 126]}, {'screen_name': 'ChinaEmbSL', 'name': 'Chinese Embassy in Sri Lanka', 'id': 1240860947826311169, 'id_str': '1240860947826311169', 'indices': [127, 138]}], 'urls': []}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2898989338465444e+18,1289898933846544386,1.170970905117438e+18,1170970905117437952,duplicatesiri,1170970905117437952,1170970905117437952,,,,,False,0,0,2,0,1289856350953013248,1289856350953013248,False,False,si,,,,,,,,,,,
951132631365648384,Wed Jan 10 16:44:25 +0000 2018,951132631365648384,951132631365648384,@indika27 අත් එකහු කරලා වැන්දේ නැද්ද,False,"[10, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.509909145743688e+17,950990914574368768,150624162.0,150624162,indika27,2533578847,2533578847,,,,,False,0,1,1,0,950990914574368768,950990914574368768,False,False,si,,,,,,,,,,,
1063440665294585857,Fri Nov 16 14:36:27 +0000 2018,1063440665294585857,1063440665294585857,@anuwa01 @Umezhh කැරියා ඌ ෆෝම් කරන්නෙම උන්ව. දැන් ටෝක් දෙනවා. ගොටුකොල පොන්නයා 🖕🏿,False,"[17, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}, {'screen_name': 'umezhh', 'name': 'Umesh Manushka', 'id': 1155708978678001664, 'id_str': '1155708978678001664', 'indices': [9, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.063356466663383e+18,1063356466663383040,7.071029860493476e+17,707102986049347584,anuwa01,166556379,166556379,,,,,False,0,2,1,0,1063356466663383040,1063356466663383040,False,False,si,,,,,,,,,,,
1276710093333991426,Sat Jun 27 02:53:01 +0000 2020,1276710093333991426,1276710093333991426,පොඩි කැරියා ග්‍රහලෝකකට යන්න කතාව.සාතන්ටත් පුකෙන් හිනා 😂,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,721058516958519297,721058516958519297,,,,,True,1,5,2,0,1276710093333991426,1276710093333991426,False,False,si,,,,,,,,1.2767096266170696e+18,1276709626617069570,"{'url': 'https://t.co/PZ90rHbKyD', 'expanded': 'https://twitter.com/justdehan/status/1276709626617069570', 'display': 'twitter.com/justdehan/stat…'}",
1063356466663383040,Fri Nov 16 09:01:52 +0000 2018,1063356466663383040,1063356466663383040,මෙන්න මෙයා 😂😂,False,"[0, 13]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,707102986049347584,707102986049347584,,,,,True,4,23,8,0,1063356466663383040,1063356466663383040,False,False,si,,,,,,,,1.0633559352575468e+18,1063355935257546753,"{'url': 'https://t.co/6DrxDYhj4F', 'expanded': 'https://twitter.com/irajonline/status/1063355935257546753', 'display': 'twitter.com/irajonline/sta…'}",
786866651589324800,Fri Oct 14 09:50:03 +0000 2016,786866651589324800,786866651589324800,@AmIsoSweet who is this කැරියා and why doesn't he send me phones early? https://t.co/67tSTXL7Bd,False,"[12, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 786866639144751104, 'id_str': '786866639144751104', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/CuuDCg_UEAA-iqu.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/CuuDCg_UEAA-iqu.jpg', 'url': 'https://t.co/67tSTXL7Bd', 'display_url': 'pic.twitter.com/67tSTXL7Bd', 'expanded_url': 'https://twitter.com/shenukalles/status/786866651589324800/photo/1', 'type': 'photo', 'original_info': {'width': 498, 'height': 342}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 342, 'resize': 'fit'}, 'small': {'w': 498, 'h': 342, 'resize': 'fit'}, 'large': {'w': 498, 'h': 342, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.868639354796196e+17,786863935479619586,429624563.0,429624563,AmIsoSweet,106309967,106309967,,,,,False,0,4,1,0,786863806798557184,786863806798557184,False,False,en,,"{'media': [{'id': 786866639144751104, 'id_str': '786866639144751104', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/CuuDCg_UEAA-iqu.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/CuuDCg_UEAA-iqu.jpg', 'url': 'https://t.co/67tSTXL7Bd', 'display_url': 'pic.twitter.com/67tSTXL7Bd', 'expanded_url': 'https://twitter.com/shenukalles/status/786866651589324800/photo/1', 'type': 'animated_gif', 'original_info': {'width': 498, 'height': 342}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 342, 'resize': 'fit'}, 'small': {'w': 498, 'h': 342, 'resize': 'fit'}, 'large': {'w': 498, 'h': 342, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [83, 57], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/CuuDCg_UEAA-iqu.mp4'}]}, 'features': {}, 'media_key': '16_786866639144751104', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 158, 'green': 122, 'blue': 156}, 'percentage': 49.73}, {'rgb': {'red': 41, 'green': 32, 'blue': 115}, 'percentage': 27.73}, {'rgb': {'red': 29, 'green': 15, 'blue': 38}, 'percentage': 13.85}, {'rgb': {'red': 246, 'green': 178, 'blue': 176}, 'percentage': 4.41}, {'rgb': {'red': 79, 'green': 44, 'blue': 81}, 'percentage': 2.33}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,
1297935888429637632,Mon Aug 24 16:36:44 +0000 2020,1297935888429637632,1297935888429637632,@AnuhasDunuwila මගෙ ට්වීට් එකක් QT කළේ ඇයි?,False,"[16, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnuhasDunuwila', 'name': 'Anuhas Chathuranga Dunuwila 🇱🇰', 'id': 1282498192228208643, 'id_str': '1282498192228208643', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2979353711755223e+18,1297935371175522305,1.2824981922282086e+18,1282498192228208643,AnuhasDunuwila,1049692331224354816,1049692331224354816,,,,,False,0,2,2,0,1297935371175522305,1297935371175522305,False,False,si,,,,,,,,,,,
1098228237505781761,Wed Feb 20 14:29:50 +0000 2019,1098228237505781761,1098228237505781761,@mushi_lk @beetlelk අනෙප්පලයං මුස්පීකර් ! උඹ දන්න හේන් කවි 🙄,False,"[20, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mushi_lk', 'name': 'Mushtaq Farook', 'id': 976734101595140098, 'id_str': '976734101595140098', 'indices': [0, 9]}, {'screen_name': 'beetlelk', 'name': 'බීතල', 'id': 7816622, 'id_str': '7816622', 'indices': [10, 19]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0982248601933824e+18,1098224860193382405,9.767341015951401e+17,976734101595140098,mushi_lk,226791271,226791271,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,4,1,0,1098207133638610949,1098207133638610949,False,False,si,,,,,,,,,,,
951133807033438208,Wed Jan 10 16:49:05 +0000 2018,951133807033438208,951133807033438208,"@WinDDeshikA කොහෙන්ද ඩෑලෙකක්  පහත්වෙලා නොදකින්..*කැරියා.. *හුත්තටත් වදිනවා මූසලයා කියලා බැනලා එලෙව්වලු නේ.. 
පෟ නේද?",False,"[13, 116]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.511326313656484e+17,951132631365648384,2533578847.0,2533578847,Wind_Desika,150624162,150624162,,,,,False,0,1,1,0,950990914574368768,950990914574368768,False,False,si,,,,,,,,,,,
1166751793247711232,Wed Aug 28 16:37:59 +0000 2019,1166751793247711232,1166751793247711232,@duliponline හූ... කැරියා හූඌඌඌ,False,"[13, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1667480890022216e+18,1166748089002221568,799677397.0,799677397,duliponline,1101537451267448832,1101537451267448832,,,,,False,0,4,1,0,1166748089002221568,1166748089002221568,False,False,si,,,,,,,,,,,
